FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
800181,8,14,5,10.0,34.0,1185,1,2015
800182,8,25,2,8.0,11.0,304,0,2015
800183,8,2,7,13.0,15.0,299,0,2015
800184,8,6,4,-6.0,47.0,544,0,2015
800185,8,13,4,21.0,10.0,1342,0,2015
800186,8,10,1,-4.0,14.0,1096,0,2015
800187,8,1,6,-1.0,10.0,1119,0,2015
800188,8,23,7,4.0,33.0,2402,0,2015
800189,8,31,1,1.0,33.0,1237,1,2015
800190,8,17,1,41.0,11.0,641,1,2015
800191,8,16,7,-5.0,22.0,1747,0,2015
800192,8,3,1,-3.0,25.0,811,1,2015
800193,8,28,5,6.0,12.0,259,0,2015
800194,8,28,5,-4.0,6.0,130,0,2015
800195,8,14,5,-18.0,12.0,604,0,2015
800196,8,31,1,-3.0,10.0,545,0,2015
800197,8,11,2,121.0,15.0,746,1,2015
800198,8,13,4,19.0,35.0,758,1,2015
800199,8,24,1,5.0,15.0,563,0,2015
800200,8,24,1,-5.0,17.0,1372,0,2015
800201,8,25,2,2.0,9.0,341,0,2015
800202,8,26,3,-2.0,11.0,151,0,2015
800203,8,29,6,0.0,13.0,130,0,2015
800204,8,9,7,-2.0,21.0,1074,0,2015
800205,8,14,5,28.0,13.0,663,1,2015
800206,8,13,4,-13.0,8.0,563,0,2015
800207,8,5,3,-2.0,15.0,594,0,2015
800208,8,16,7,151.0,9.0,1449,1,2015
800209,8,31,1,6.0,24.0,481,0,2015
800210,8,18,2,4.0,26.0,577,0,2015
800211,8,28,5,-12.0,14.0,431,0,2015
800212,8,15,6,34.0,18.0,160,1,2015
800213,8,31,1,-10.0,17.0,547,0,2015
800214,8,15,6,19.0,16.0,2139,0,2015
800215,8,16,7,-8.0,11.0,482,0,2015
800216,8,19,3,-6.0,12.0,812,0,2015
800217,8,2,7,-9.0,19.0,2677,0,2015
800218,8,28,5,-5.0,11.0,369,0,2015
800219,8,18,2,8.0,16.0,2442,0,2015
800220,8,13,4,-1.0,9.0,436,0,2015
800221,8,10,1,-3.0,7.0,325,0,2015
800222,8,30,7,13.0,14.0,240,0,2015
800223,8,6,4,0.0,13.0,1276,0,2015
800224,8,12,3,6.0,9.0,100,0,2015
800225,8,17,1,-8.0,17.0,2311,0,2015
800226,8,28,5,-10.0,11.0,462,0,2015
800227,8,2,7,0.0,18.0,1053,0,2015
800228,8,22,6,7.0,14.0,1749,0,2015
800229,8,11,2,-3.0,10.0,137,0,2015
800230,8,29,6,-2.0,11.0,1416,0,2015
800231,8,23,7,-8.0,7.0,427,0,2015
800232,8,16,7,-3.0,11.0,413,0,2015
800233,8,7,5,-2.0,9.0,641,0,2015
800234,8,13,4,-8.0,11.0,475,0,2015
800235,8,17,1,-5.0,19.0,399,0,2015
800236,8,10,1,9.0,17.0,853,0,2015
800237,8,23,7,-1.0,10.0,1346,0,2015
800238,8,30,7,27.0,17.0,590,1,2015
800239,8,20,4,32.0,26.0,337,1,2015
800240,8,4,2,-4.0,16.0,1389,0,2015
800241,8,20,4,-3.0,18.0,406,0,2015
800242,8,12,3,-4.0,8.0,163,0,2015
800243,8,18,2,-1.0,9.0,479,0,2015
800244,8,12,3,-10.0,15.0,583,0,2015
800245,8,18,2,38.0,26.0,585,1,2015
800246,8,1,6,12.0,13.0,1444,0,2015
800247,8,21,5,-7.0,15.0,1370,0,2015
800248,8,25,2,-5.0,11.0,679,0,2015
800249,8,6,4,55.0,44.0,292,1,2015
800250,8,23,7,20.0,10.0,581,0,2015
800251,8,3,1,33.0,13.0,323,1,2015
800252,8,24,1,-1.0,12.0,373,0,2015
800253,8,14,5,40.0,7.0,82,1,2015
800254,8,23,7,-5.0,10.0,1211,0,2015
800255,8,6,4,1.0,11.0,840,0,2015
800256,8,9,7,-7.0,22.0,438,0,2015
800257,8,3,1,2.0,13.0,315,0,2015
800258,8,27,4,-4.0,8.0,158,0,2015
800259,8,27,4,-5.0,12.0,239,0,2015
800260,8,12,3,108.0,10.0,1235,1,2015
800261,8,22,6,5.0,10.0,945,0,2015
800262,8,2,7,2.0,8.0,2329,0,2015
800263,8,10,1,-4.0,45.0,214,1,2015
800264,8,15,6,-2.0,11.0,425,0,2015
800265,8,18,2,-4.0,19.0,1061,0,2015
800266,8,2,7,-5.0,27.0,204,0,2015
800267,8,28,5,-2.0,9.0,2615,0,2015
800268,8,12,3,-5.0,15.0,954,0,2015
800269,8,27,4,-10.0,9.0,188,0,2015
800270,8,22,6,-3.0,64.0,419,1,2015
800271,8,18,2,-7.0,13.0,484,0,2015
800272,8,19,3,-3.0,14.0,507,0,2015
800273,8,21,5,3.0,16.0,695,0,2015
800274,8,25,2,13.0,18.0,1916,0,2015
800275,8,31,1,-1.0,14.0,1076,0,2015
800276,8,8,6,-9.0,23.0,226,0,2015
800277,8,28,5,-1.0,14.0,2237,0,2015
800278,8,23,7,16.0,14.0,409,0,2015
800279,8,20,4,-3.0,13.0,2218,0,2015
800280,8,15,6,-8.0,15.0,633,0,2015
800281,8,14,5,-2.0,11.0,862,0,2015
800282,8,21,5,22.0,22.0,1635,1,2015
800283,8,9,7,-6.0,15.0,235,0,2015
800284,8,1,6,182.0,7.0,990,1,2015
800285,8,5,3,31.0,12.0,479,1,2015
800286,8,10,1,1.0,10.0,1491,0,2015
800287,8,31,1,-8.0,12.0,1235,0,2015
800288,8,28,5,26.0,15.0,1028,0,2015
800289,8,5,3,-9.0,15.0,2462,0,2015
800290,8,19,3,-8.0,16.0,867,0,2015
800291,8,6,4,-10.0,10.0,403,0,2015
800292,8,12,3,21.0,10.0,1739,0,2015
800293,8,18,2,-3.0,16.0,1086,0,2015
800294,8,7,5,-6.0,9.0,299,0,2015
800295,8,7,5,-5.0,14.0,503,0,2015
800296,8,23,7,-4.0,11.0,978,0,2015
800297,8,3,1,0.0,14.0,208,0,2015
800298,8,9,7,-6.0,13.0,872,0,2015
800299,8,11,2,-8.0,13.0,299,0,2015
800300,8,20,4,-3.0,22.0,383,1,2015
800301,8,29,6,23.0,10.0,1121,0,2015
800302,8,25,2,-8.0,8.0,148,0,2015
800303,8,2,7,-8.0,11.0,1299,0,2015
800304,8,19,3,-8.0,18.0,409,0,2015
800305,8,16,7,4.0,14.0,196,0,2015
800306,8,26,3,-6.0,11.0,300,0,2015
800307,8,9,7,-22.0,9.0,41,0,2015
800308,8,14,5,3.0,8.0,163,0,2015
800309,8,3,1,2.0,14.0,1129,0,2015
800310,8,2,7,-8.0,9.0,812,0,2015
800311,8,22,6,0.0,10.0,794,0,2015
800312,8,12,3,-3.0,36.0,529,1,2015
800313,8,2,7,-3.0,13.0,304,0,2015
800314,8,2,7,-3.0,17.0,746,0,2015
800315,8,11,2,-6.0,74.0,1558,1,2015
800316,8,12,3,11.0,16.0,551,0,2015
800317,8,13,4,1.0,8.0,2405,0,2015
800318,8,25,2,-2.0,11.0,460,0,2015
800319,8,12,3,0.0,19.0,224,0,2015
800320,8,9,7,45.0,14.0,641,1,2015
800321,8,18,2,12.0,17.0,667,1,2015
800322,8,21,5,7.0,16.0,1222,0,2015
800323,8,10,1,29.0,13.0,1346,0,2015
800324,8,27,4,2.0,10.0,733,0,2015
800325,8,8,6,11.0,8.0,601,0,2015
800326,8,13,4,2.0,16.0,545,0,2015
800327,8,19,3,1.0,17.0,599,0,2015
800328,8,23,7,-1.0,10.0,515,0,2015
800329,8,14,5,-6.0,13.0,351,0,2015
800330,8,11,2,-5.0,11.0,93,0,2015
800331,8,1,6,-6.0,8.0,1048,0,2015
800332,8,7,5,-14.0,9.0,448,0,2015
800333,8,15,6,-7.0,16.0,190,0,2015
800334,8,30,7,-8.0,9.0,512,0,2015
800335,8,26,3,29.0,10.0,406,1,2015
800336,8,17,1,-8.0,10.0,602,0,2015
800337,8,1,6,6.0,25.0,1990,0,2015
800338,8,15,6,138.0,17.0,2565,1,2015
800339,8,3,1,-5.0,14.0,1276,0,2015
800340,8,20,4,-3.0,16.0,357,0,2015
800341,8,11,2,-5.0,11.0,306,0,2015
800342,8,3,1,96.0,14.0,280,1,2015
800343,8,6,4,-7.0,16.0,602,0,2015
800344,8,5,3,14.0,14.0,386,0,2015
800345,8,31,1,-11.0,11.0,292,0,2015
800346,8,10,1,10.0,26.0,334,1,2015
800347,8,17,1,54.0,18.0,432,1,2015
800348,8,16,7,-1.0,10.0,1430,0,2015
800349,8,6,4,-3.0,11.0,462,0,2015
800350,8,20,4,-1.0,10.0,1276,0,2015
800351,8,8,6,9.0,29.0,1010,0,2015
800352,8,24,1,-1.0,17.0,507,0,2015
800353,8,28,5,11.0,9.0,414,0,2015
800354,8,30,7,-5.0,17.0,368,0,2015
800355,8,30,7,78.0,13.0,622,1,2015
800356,8,20,4,-2.0,34.0,314,1,2015
800357,8,13,4,-5.0,7.0,342,0,2015
800358,8,20,4,111.0,9.0,908,1,2015
800359,8,30,7,-3.0,12.0,1587,0,2015
800360,8,5,3,-3.0,24.0,323,0,2015
800361,8,2,7,6.0,14.0,507,0,2015
800362,8,3,1,-10.0,10.0,931,0,2015
800363,8,28,5,-5.0,9.0,869,0,2015
800364,8,24,1,0.0,18.0,329,0,2015
800365,8,12,3,-2.0,15.0,1846,0,2015
800366,8,11,2,44.0,50.0,280,1,2015
800367,8,5,3,223.0,22.0,641,1,2015
800368,8,14,5,90.0,11.0,785,1,2015
800369,8,30,7,-9.0,13.0,1616,0,2015
800370,8,12,3,-8.0,67.0,733,0,2015
800371,8,21,5,-4.0,12.0,931,0,2015
800372,8,30,7,11.0,14.0,1416,0,2015
800373,8,12,3,19.0,17.0,1635,1,2015
800374,8,19,3,9.0,13.0,862,0,2015
800375,8,4,2,-6.0,21.0,1542,0,2015
800376,8,2,7,3.0,10.0,1036,0,2015
800377,8,9,7,43.0,8.0,283,1,2015
800378,8,23,7,123.0,13.0,632,1,2015
800379,8,9,7,1.0,20.0,1205,0,2015
800380,8,26,3,-5.0,5.0,436,0,2015
800381,8,25,2,-6.0,16.0,602,0,2015
800382,8,26,3,-2.0,11.0,1027,0,2015
800383,8,8,6,3.0,13.0,1931,0,2015
800384,8,16,7,8.0,14.0,562,0,2015
800385,8,8,6,45.0,10.0,879,1,2015
800386,8,27,4,0.0,16.0,466,0,2015
800387,8,31,1,35.0,12.0,393,1,2015
800388,8,1,6,-4.0,10.0,472,0,2015
800389,8,7,5,-5.0,18.0,258,0,2015
800390,8,8,6,-2.0,6.0,197,1,2015
800391,8,4,2,-6.0,7.0,630,0,2015
800392,8,17,1,-7.0,14.0,184,0,2015
800393,8,5,3,-3.0,12.0,2586,0,2015
800394,8,14,5,2.0,46.0,2586,0,2015
800395,8,12,3,70.0,24.0,372,1,2015
800396,8,6,4,-1.0,76.0,2475,1,2015
800397,8,28,5,0.0,9.0,1524,0,2015
800398,8,3,1,-2.0,26.0,371,0,2015
800399,8,28,5,-2.0,11.0,1491,0,2015
800400,8,31,1,86.0,9.0,1504,1,2015
800401,8,20,4,92.0,10.0,1201,1,2015
800402,8,4,2,243.0,11.0,1330,1,2015
800403,8,10,1,55.0,17.0,552,1,2015
800404,8,9,7,-3.0,12.0,967,0,2015
800405,8,2,7,11.0,9.0,829,0,2015
800406,8,18,2,7.0,24.0,1744,1,2015
800407,8,3,1,-4.0,9.0,624,0,2015
800408,8,4,2,2.0,15.0,1009,0,2015
800409,8,7,5,75.0,16.0,1747,1,2015
800410,8,24,1,-4.0,16.0,528,0,2015
800411,8,23,7,-3.0,8.0,187,0,2015
800412,8,3,1,-7.0,15.0,719,0,2015
800413,8,8,6,31.0,10.0,425,1,2015
800414,8,30,7,-8.0,12.0,414,0,2015
800415,8,6,4,-4.0,39.0,192,0,2015
800416,8,18,2,-4.0,11.0,143,0,2015
800417,8,18,2,-3.0,11.0,503,0,2015
800418,8,19,3,9.0,9.0,1149,0,2015
800419,8,23,7,-7.0,23.0,588,0,2015
800420,8,18,2,15.0,8.0,157,0,2015
800421,8,7,5,244.0,17.0,522,1,2015
800422,8,10,1,-6.0,9.0,647,0,2015
800423,8,15,6,-4.0,12.0,550,0,2015
800424,8,1,6,-1.0,20.0,762,0,2015
800425,8,3,1,-4.0,26.0,226,0,2015
800426,8,29,6,-7.0,14.0,738,0,2015
800427,8,28,5,-10.0,11.0,846,0,2015
800428,8,2,7,-3.0,15.0,925,0,2015
800429,8,14,5,-7.0,19.0,802,0,2015
800430,8,2,7,-2.0,14.0,1055,0,2015
800431,8,13,4,-3.0,5.0,399,0,2015
800432,8,2,7,-5.0,26.0,2677,0,2015
800433,8,24,1,23.0,32.0,812,0,2015
800434,8,4,2,11.0,11.0,1192,0,2015
800435,8,1,6,0.0,7.0,1136,0,2015
800436,8,12,3,-2.0,12.0,872,0,2015
800437,8,26,3,-2.0,15.0,2182,0,2015
800438,8,10,1,32.0,10.0,745,1,2015
800439,8,23,7,45.0,16.0,599,1,2015
800440,8,26,3,-1.0,8.0,1009,0,2015
800441,8,10,1,-5.0,21.0,2586,0,2015
800442,8,31,1,-2.0,10.0,337,0,2015
800443,8,18,2,-5.0,13.0,517,0,2015
800444,8,12,3,7.0,12.0,822,0,2015
800445,8,28,5,-2.0,14.0,1136,0,2015
800446,8,23,7,93.0,26.0,280,1,2015
800447,8,6,4,-10.0,15.0,900,1,2015
800448,8,30,7,-6.0,13.0,849,0,2015
800449,8,1,6,0.0,27.0,666,0,2015
800450,8,3,1,-6.0,6.0,190,0,2015
800451,8,4,2,189.0,24.0,216,1,2015
800452,8,29,6,-6.0,13.0,762,0,2015
800453,8,6,4,13.0,11.0,589,1,2015
800454,8,29,6,-21.0,17.0,674,0,2015
800455,8,29,6,-5.0,9.0,163,0,2015
800456,8,10,1,0.0,7.0,289,0,2015
800457,8,31,1,-1.0,13.0,1276,0,2015
800458,8,7,5,0.0,11.0,1482,0,2015
800459,8,23,7,-7.0,16.0,280,0,2015
800460,8,29,6,93.0,16.0,909,1,2015
800461,8,8,6,-9.0,15.0,232,0,2015
800462,8,29,6,-4.0,23.0,416,0,2015
800463,8,6,4,92.0,8.0,223,1,2015
800464,8,27,4,72.0,16.0,944,1,2015
800465,8,29,6,0.0,10.0,446,0,2015
800466,8,21,5,7.0,29.0,451,1,2015
800467,8,31,1,-2.0,16.0,1546,1,2015
800468,8,10,1,103.0,13.0,1739,1,2015
800469,8,29,6,0.0,17.0,991,0,2015
800470,8,2,7,19.0,9.0,837,1,2015
800471,8,14,5,-3.0,24.0,773,0,2015
800472,8,28,5,-1.0,7.0,419,0,2015
800473,8,31,1,-3.0,10.0,792,0,2015
800474,8,18,2,-10.0,7.0,604,0,2015
800475,8,1,6,44.0,19.0,447,1,2015
800476,8,18,2,34.0,44.0,2454,0,2015
800477,8,31,1,-4.0,11.0,746,0,2015
800478,8,18,2,-1.0,9.0,309,0,2015
800479,8,12,3,-3.0,20.0,802,0,2015
800480,8,11,2,47.0,14.0,304,1,2015
800481,8,9,7,12.0,21.0,438,1,2015
800482,8,3,1,-5.0,9.0,472,0,2015
800483,8,16,7,-7.0,30.0,282,0,2015
800484,8,16,7,0.0,9.0,640,0,2015
800485,8,20,4,-1.0,22.0,224,0,2015
800486,8,13,4,-7.0,17.0,1747,0,2015
800487,8,31,1,-6.0,16.0,473,0,2015
800488,8,3,1,17.0,9.0,368,0,2015
800489,8,5,3,-6.0,24.0,978,1,2015
800490,8,18,2,0.0,12.0,397,0,2015
800491,8,21,5,-8.0,26.0,214,0,2015
800492,8,27,4,-7.0,29.0,157,0,2015
800493,8,28,5,8.0,33.0,594,1,2015
800494,8,11,2,-6.0,18.0,909,0,2015
800495,8,4,2,1.0,15.0,991,0,2015
800496,8,20,4,-7.0,13.0,1448,0,2015
800497,8,2,7,0.0,10.0,1065,0,2015
800498,8,23,7,-2.0,22.0,2475,0,2015
800499,8,10,1,5.0,17.0,224,0,2015
800500,8,19,3,0.0,40.0,992,1,2015
800501,8,24,1,0.0,15.0,852,0,2015
800502,8,27,4,56.0,11.0,163,1,2015
800503,8,17,1,23.0,10.0,1587,1,2015
800504,8,7,5,-3.0,13.0,277,0,2015
800505,8,23,7,-3.0,13.0,1009,0,2015
800506,8,8,6,0.0,23.0,500,0,2015
800507,8,2,7,11.0,16.0,719,0,2015
800508,8,1,6,-10.0,8.0,127,0,2015
800509,8,18,2,8.0,11.0,273,0,2015
800510,8,18,2,11.0,21.0,1670,1,2015
800511,8,9,7,4.0,23.0,1608,0,2015
800512,8,8,6,-3.0,22.0,258,0,2015
800513,8,6,4,-2.0,13.0,2297,0,2015
800514,8,7,5,-5.0,7.0,289,0,2015
800515,8,6,4,-1.0,11.0,862,0,2015
800516,8,26,3,-3.0,8.0,1838,0,2015
800517,8,13,4,0.0,14.0,577,0,2015
800518,8,16,7,-3.0,11.0,366,0,2015
800519,8,5,3,22.0,20.0,590,1,2015
800520,8,7,5,38.0,8.0,1605,1,2015
800521,8,26,3,-6.0,11.0,325,1,2015
800522,8,17,1,14.0,25.0,304,1,2015
800523,8,9,7,12.0,9.0,675,0,2015
800524,8,18,2,-6.0,18.0,549,0,2015
800525,8,9,7,-3.0,8.0,347,0,2015
800526,8,1,6,17.0,16.0,4817,0,2015
800527,8,27,4,-3.0,9.0,862,0,2015
800528,8,1,6,-4.0,13.0,212,0,2015
800529,8,19,3,8.0,33.0,1034,1,2015
800530,8,6,4,6.0,10.0,349,0,2015
800531,8,28,5,-5.0,41.0,733,0,2015
800532,8,27,4,-3.0,9.0,589,0,2015
800533,8,20,4,35.0,11.0,1209,1,2015
800534,8,26,3,-12.0,33.0,946,0,2015
800535,8,4,2,10.0,21.0,862,0,2015
800536,8,16,7,-6.0,14.0,645,0,2015
800537,8,11,2,5.0,20.0,680,0,2015
800538,8,25,2,-3.0,24.0,2576,0,2015
800539,8,11,2,12.0,8.0,516,0,2015
800540,8,22,6,-5.0,16.0,550,0,2015
800541,8,23,7,142.0,16.0,1919,1,2015
800542,8,22,6,-16.0,30.0,292,0,2015
800543,8,19,3,12.0,7.0,837,0,2015
800544,8,9,7,30.0,18.0,1597,1,2015
800545,8,9,7,4.0,23.0,106,0,2015
800546,8,1,6,19.0,11.0,197,1,2015
800547,8,30,7,-4.0,6.0,414,0,2015
800548,8,20,4,3.0,18.0,992,0,2015
800549,8,31,1,-4.0,27.0,919,0,2015
800550,8,26,3,-7.0,20.0,237,0,2015
800551,8,3,1,-7.0,7.0,293,0,2015
800552,8,14,5,-4.0,10.0,1184,0,2015
800553,8,10,1,-10.0,13.0,280,0,2015
800554,8,14,5,-7.0,17.0,326,0,2015
800555,8,12,3,-1.0,22.0,2475,0,2015
800556,8,23,7,-8.0,12.0,31,0,2015
800557,8,6,4,59.0,13.0,1027,1,2015
