FLIGHT_ID,ORIGIN_AIRPORT,DESTINATION_AIRPORT
800414,LAS,SFO
800415,SFO,RNO
800416,ATL,AGS
800417,MSP,IND
800418,DSM,PHX
800419,SLC,LGB
800420,FWA,ORD
800421,XNA,ORD
800422,SMF,PHX
800423,PDX,SFO
800424,LGA,ATL
800425,CLT,ATL
800426,HPN,ORD
800427,SNA,DEN
800428,ORD,IAH
800429,DFW,ORD
800430,DFW,LAS
800431,BET,ANC
800432,HNL,SEA
800433,LGA,MSN
800434,DFW,DCA
800435,PVD,TPA
800436,AUS,PHX
800437,ATL,SEA
800438,CHS,MDW
800439,SLC,SFO
800440,PDX,PHX
800441,JFK,SFO
800442,OAK,LAX
800443,AMA,IAH
800444,SAT,BNA
800445,PHX,LIT
800446,BOS,PHL
800447,PWM,ORD
800448,MCO,HOU
800449,ATL,PHL
800450,AUS,DFW
800451,SFO,SMX
800452,LGA,ATL
800453,XNA,ATL
800454,DFW,DRO
800455,KOA,HNL
800456,ALB,BWI
800457,MSP,PHX
800458,SAT,SFO
800459,BOS,PHL
800460,JNU,SEA
800461,DSM,MSP
800462,EWR,RDU
800463,BUR,LAS
800464,MCO,JFK
800465,SAN,OAK
800466,SFO,EUG
800467,MCO,DEN
800468,ORD,PDX
800469,MSP,SLC
800470,MSY,ORD
800471,DFW,GJT
800472,HOU,OKC
800473,SHV,DEN
800474,MOT,DEN
800475,MSY,DFW
800476,JFK,PDX
800477,ATL,EWR
800478,MAF,DFW
800479,ORD,DFW
800480,LEX,ATL
800481,SGF,ORD
800482,OMA,DEN
800483,MSP,OMA
800484,GRR,ATL
800485,IAD,RDU
800486,LAS,ATL
800487,PHL,MYR
800488,LAS,SLC
800489,SNA,SEA
800490,LAS,SMF
800491,LGA,DCA
800492,DTW,SBN
800493,ATL,MIA
800494,SEA,JNU
800495,SLC,MSP
800496,SEA,ANC
800497,EWR,FLL
800498,LAX,JFK
800499,IAH,DFW
800500,PHL,FLL
800501,DEN,PSC
800502,KOA,HNL
800503,PHX,ATL
800504,RIC,EWR
800505,PHX,IAH
800506,ATL,AEX
800507,EWR,ORD
800508,LCH,IAH
800509,PWM,JFK
800510,LAX,MSY
800511,EWR,SJU
800512,ORD,STL
800513,BDL,LAS
800514,ALB,BWI
800515,LAX,DEN
800516,MDW,SJC
800517,ATL,BWI
800518,ATL,DAB
800519,CLT,PBI
800520,DEN,EWR
800521,BUR,OAK
800522,DFW,LIT
800523,BNA,PHL
800524,DTW,BDL
800525,PHX,ELP
800526,HNL,IAD
800527,DEN,LAX
800528,IAD,EWR
800529,MSP,IAH
800530,MDW,MSP
800531,LGA,ORD
800532,ATL,XNA
800533,DAL,BWI
800534,BOS,ATL
800535,LAX,DEN
800536,IND,EWR
800537,MSP,DEN
800538,JFK,OAK
800539,ORF,ATL
800540,DFW,STL
800541,ATL,SNA
800542,RIC,LGA
800543,TPA,IND
800544,IAH,BOS
800545,ATL,CHA
800546,LAS,ONT
800547,SFO,LAS
800548,FLL,PHL
800549,MIA,DCA
800550,TUL,DFW
800551,MLU,DFW
800552,DAL,DCA
800553,XNA,DFW
800554,SFO,BUR
800555,JFK,LAX
800556,PSG,WRG
800557,PWM,ATL
800558,JAX,ATL
800559,SAN,SLC
800560,SNA,PHX
800561,TTN,ORD
800562,CVG,DTW
800563,MCI,MDW
800564,DFW,ORD
800565,SEA,ANC
800566,IAH,SFO
800567,SNA,ORD
800568,FLL,ATL
800569,SJU,ATL
800570,DEN,RNO
800571,BWI,IND
800572,CLE,BWI
800573,FAT,SFO
800574,IAD,BOS
800575,SFO,LAX
800576,CLT,BWI
800577,DCA,MDW
800578,HLN,SLC
800579,ATL,DEN
800580,ABQ,DFW
800581,SFO,PHX
800582,ATL,DFW
800583,ORD,MCI
800584,TPA,BUF
800585,EWR,LAX
800586,DTW,DFW
800587,ATL,PIT
800588,FWA,ORD
800589,OKC,SFO
800590,MCO,BWI
800591,HNL,SLC
800592,LGA,ROC
800593,DCA,BOS
800594,JFK,SFO
800595,ATL,LFT
800596,ATL,SAT
800597,ATL,ORD
800598,SJT,DFW
800599,TPA,ATL
800600,PSE,JFK
800601,JFK,SLC
800602,BOS,DEN
800603,JFK,MCO
800604,FWA,DTW
800605,MCO,MIA
800606,FAR,MSP
800607,ATL,BNA
800608,SEA,ANC
800609,ORD,BDL
800610,DFW,LBB
800611,ORD,LGA
800612,CHS,ATL
800613,MOB,IAH
800614,ATL,JAN
800615,PSC,MSP
800616,ATL,SFO
800617,OAK,LAX
800618,ONT,SMF
800619,ORD,MSP
800620,LAS,SFO
800621,MGM,DFW
800622,MSP,OMA
800623,MCO,DCA
800624,ORD,BIS
800625,CLT,SFO
800626,CVG,DTW
800627,ORD,AVL
800628,MSY,HOU
800629,LAX,SMF
800630,SAT,DAL
800631,IAH,XNA
800632,SLC,SJC
800633,GNV,ATL
800634,PHX,SNA
800635,PHL,DEN
800636,EWR,IAH
800637,SLC,DFW
800638,SEA,DEN
800639,OAJ,ATL
800640,ATL,MIA
800641,FLL,DTW
800642,SAN,DFW
800643,FLL,ACY
800644,IAD,DEN
800645,ATL,DEN
800646,ONT,LAS
800647,SMF,BUR
800648,STL,IAH
800649,SMF,PHX
800650,JFK,LAX
800651,IAD,IAH
800652,PHX,SAT
800653,LGA,MSP
800654,LAX,IND
800655,FLL,JFK
800656,SJC,DEN
800657,FLL,RDU
800658,DFW,AUS
800659,LAS,IAH
800660,MDW,SMF
800661,AUS,DFW
800662,PHX,IND
800663,MDW,CLT
800664,LIH,HNL
800665,BOS,SFO
800666,SFO,DCA
800667,JFK,MIA
800668,MOB,ATL
800669,SLC,ONT
800670,DCA,HOU
800671,MSY,SLC
800672,PDX,ORD
800673,HNL,LIH
800674,LGA,BOS
800675,JFK,MSP
800676,PHX,CMH
800677,PHX,DAL
800678,DEN,MSN
800679,MDW,DCA
800680,DSM,DEN
800681,MDW,ICT
800682,DEN,ATL
800683,LAS,SLC
800684,JFK,SEA
800685,DCA,FLL
800686,ORD,LIT
800687,HOU,DCA
800688,LGA,MIA
800689,MSP,LAS
800690,DEN,SMF
800691,BDL,ORD
800692,DFW,AUS
800693,CID,ORD
800694,HPN,ATL
800695,ORD,ATL
800696,FLL,ORD
800697,ATL,MSY
800698,FLL,ATL
800699,DFW,ONT
800700,SLC,SEA
800701,LAX,SAN
800702,ORD,RST
800703,ORD,BMI
800704,ORD,RDU
800705,MDW,BOS
800706,MDW,MSP
800707,ORD,ANC
800708,MCO,ATL
800709,ORD,CID
800710,MDT,ORD
800711,BWI,MCO
800712,SLC,AUS
800713,LAX,ORD
800714,SEA,PHX
800715,BTR,ATL
800716,MCO,ATL
800717,DEN,LAX
800718,MLU,IAH
800719,CLT,DTW
800720,DEN,DFW
800721,RDU,PHX
800722,ATL,PHL
800723,ORD,CVG
800724,PHL,BNA
800725,LGA,FLL
800726,IAH,BOS
800727,STL,LAS
800728,BDL,DTW
800729,JFK,SEA
800730,PHX,SEA
800731,ORD,PHX
800732,ALB,ATL
800733,BOS,SAV
800734,PHX,LAX
800735,FSD,ORD
800736,BNA,ORD
800737,LIH,HNL
800738,ATL,RIC
800739,SAN,SFO
800740,STL,MDW
800741,FLL,SJU
800742,ATL,PIT
800743,TPA,ACY
800744,LAX,MIA
800745,MSN,ORD
800746,MCO,AUS
800747,ABQ,DFW
800748,ATL,SLC
800749,LAX,JFK
800750,SAT,SAN
800751,BNA,ORD
800752,JFK,MIA
800753,DFW,MSY
800754,ORD,LGA
800755,CLT,LGA
800756,DFW,CLT
800757,SAN,ATL
800758,BDL,MSP
800759,BOS,SFO
800760,MKG,ORD
800761,PDX,SNA
800762,IAH,OMA
800763,CLT,LGA
800764,IAH,LAS
800765,LAS,ATL
800766,MCO,CVG
800767,ATL,TLH
800768,MCO,MSP
800769,BZN,MSP
800770,ATL,FLL
800771,SEA,SFO
800772,EWR,LAS
800773,SFO,LAX
800774,HOU,BOS
800775,LAX,SFO
800776,SJU,ATL
800777,BHM,ATL
800778,ATL,ORD
800779,PHL,MSP
800780,CLT,SFO
800781,DTW,BOS
800782,IAH,ABQ
800783,LAX,DEN
800784,DEN,LGA
800785,SAN,LAS
800786,SJC,DEN
800787,PHX,MDW
800788,BOS,PHL
800789,ORD,MKE
800790,BOS,DTW
800791,TYR,DFW
800792,DAL,PDX
800793,MDW,PHL
800794,DTW,DFW
800795,BNA,DCA
800796,MDW,BDL
800797,ORD,LIT
800798,DFW,SNA
800799,SAN,DEN
800800,PHX,MDW
800801,PIT,FLL
800802,PHX,LAS
800803,ITO,HNL
800804,ATL,LAS
800805,LIH,OGG
800806,PDX,SNA
800807,DEN,DFW
800808,ICT,IAH
800809,DEN,SLC
800810,DFW,SNA
800811,SMF,DFW
800812,IAH,BRO
800813,DFW,DAY
800814,DTW,ATL
800815,RSW,ORD
800816,LAX,JFK
800817,MSY,DTW
800818,ATL,DTW
800819,ATL,GNV
800820,TUL,DEN
800821,LAS,ONT
800822,MSP,MCI
800823,ORD,EVV
800824,COS,DEN
800825,TUS,DEN
800826,LIT,ATL
800827,LAX,SMF
800828,ORD,LGA
800829,EUG,SFO
800830,DEN,DTW
800831,DAL,DEN
800832,HOU,MCI
800833,DCA,STL
800834,LGA,DCA
800835,LAX,HNL
800836,PDX,LAS
800837,CMH,ATL
800838,MCO,JFK
800839,DFW,IAH
800840,PHX,SJC
800841,SEA,CLT
800842,ISP,MCO
800843,MSP,ATL
800844,DFW,PIT
800845,CAE,DFW
800846,SAN,SEA
800847,DFW,PIT
800848,SLC,OKC
800849,LAX,LAS
800850,LAS,ELP
800851,SLC,LAS
800852,BWI,ORD
800853,BOS,BWI
800854,ORD,MBS
800855,PHX,IAH
800856,ELP,LAX
800857,LAX,JFK
800858,BWI,ORD
800859,ORD,LAX
800860,MCO,MDW
800861,ORD,CLE
800862,ORD,BNA
800863,ORD,CMI
800864,ATL,OAJ
800865,ATL,MSP
800866,IAH,DCA
800867,ORD,BOS
800868,TPA,LAS
800869,GSP,ATL
800870,MDW,SEA
800871,LGA,MDW
800872,LAS,LAX
800873,SFO,PHX
800874,CLT,BOS
800875,DEN,MSP
800876,CHS,BWI
800877,MKE,DEN
800878,MSP,DEN
800879,CLE,ATL
800880,LAS,OAK
800881,RIC,LGA
800882,LAX,SEA
800883,IAH,SAT
800884,PIA,ATL
800885,EWR,BOS
800886,DTW,BGR
800887,CLT,DTW
800888,ORD,SJC
800889,MSP,CLT
800890,BWI,ATL
800891,DTW,LGA
800892,ELP,DAL
800893,CVG,MSP
800894,TPA,PHX
800895,IAD,SFO
800896,ATL,DFW
800897,TPA,BOS
800898,JFK,SFO
800899,DFW,TYS
800900,STL,CLE
800901,SAN,PHX
800902,PHX,DCA
800903,SFO,JFK
800904,DTW,FLL
800905,SEA,SNA
800906,LAX,ORD
800907,ORD,COU
800908,MSO,DEN
800909,ATL,RDU
800910,LAX,SAN
800911,LAX,SJC
800912,LAS,ALB
800913,LAX,SEA
800914,LEX,ATL
800915,SEA,JFK
800916,ANC,LGB
800917,DCA,BOS
800918,CPR,DEN
800919,SEA,BOI
800920,PHL,SEA
800921,SFO,DEN
800922,MCO,BOS
800923,ATL,MYR
800924,DFW,COU
800925,MDW,BOS
800926,MCI,IAH
800927,ATL,SAT
800928,DCA,CAK
800929,ATL,VPS
800930,ATL,JAX
800931,SFO,IAH
800932,ANC,OME
800933,MCO,JFK
800934,ORD,AUS
800935,MEM,HOU
800936,DEN,ORD
800937,DEN,ATL
800938,HNL,OGG
800939,JFK,PIT
800940,ATL,MCO
800941,DEN,FLL
800942,DFW,SHV
800943,ORD,CVG
800944,LAS,MDW
800945,IAD,JFK
800946,ANC,SEA
800947,PHL,FLL
800948,HOU,ECP
800949,CAE,ATL
800950,EWR,JAX
800951,CMI,ORD
800952,DTW,DFW
800953,SAN,DAL
800954,LAX,SLC
800955,IAH,IAD
800956,CHS,EWR
800957,BOS,MYR
800958,LAX,JFK
800959,HNL,LAX
800960,MSP,BZN
800961,PDX,PHX
800962,LIH,OGG
800963,PHL,ATL
800964,BOS,DFW
800965,TYS,IAH
800966,BOS,IAD
800967,MEM,DTW
800968,PWM,DCA
800969,ORD,OMA
800970,SLC,ABQ
800971,MCI,DAL
800972,PHX,SJC
800973,HNL,KOA
800974,LAX,SEA
800975,LAX,MIA
800976,PNS,BNA
800977,FLL,JAX
800978,MIA,DCA
800979,ANC,FAI
800980,ATL,SFO
800981,COS,LAX
800982,FAR,SLC
800983,HPN,PBI
800984,SJU,CLT
800985,MDW,TUL
800986,ORD,SEA
800987,SFO,DEN
800988,LAX,ORD
800989,SGF,ORD
800990,CVG,MCO
800991,BOS,ORD
800992,GEG,SEA
800993,LAS,BUR
800994,SJC,SNA
800995,LSE,ORD
800996,SMF,ONT
800997,DFW,ATL
800998,OTH,SFO
800999,DSM,ORD
801000,MSP,PHL
801001,SAV,ATL
801002,ATL,LAX
801003,MCI,STL
801004,SEA,OAK
801005,MCO,MEM
801006,CID,ATL
801007,CRP,HOU
801008,ELP,PHX
801009,LGA,DCA
801010,LGA,FLL
801011,TPA,LGA
801012,PNS,ATL
801013,FLL,JFK
801014,ATL,STT
801015,SFO,RNO
801016,CLE,ATL
801017,LFT,ATL
801018,MEI,DFW
801019,EUG,DEN
801020,MSN,MSP
801021,FAR,MSP
801022,DEN,BIL
801023,JAX,CLT
801024,TPA,MDW
801025,BOS,RIC
801026,SLC,PIH
801027,DTW,MCI
801028,PHX,SMF
801029,LAX,IAD
801030,MSP,BWI
801031,ORD,LIT
801032,PDX,SAN
801033,ATL,ORD
801034,BTV,JFK
801035,MSY,MIA
801036,RNO,PHX
801037,ATL,SYR
801038,ACY,RSW
801039,HNL,ANC
801040,ASE,IAH
801041,ORD,ATL
801042,DCA,ORD
801043,BUR,PHX
801044,JFK,SFO
801045,DTW,SAV
801046,SDF,BWI
801047,EWR,JAX
801048,ORF,CLT
801049,SEA,ORD
801050,BDL,ATL
801051,DTW,DEN
801052,RIC,ORD
801053,LGA,CLT
801054,PHL,CLT
801055,ATL,PBI
801056,MCO,SYR
801057,ATL,RSW
801058,DEN,ATL
801059,SJC,LAX
801060,BNA,LAX
801061,SJC,ORD
801062,HOU,ATL
801063,DEN,SNA
801064,MSY,PHX
801065,BDL,BWI
801066,ATL,SDF
801067,ATW,MSP
801068,CMH,ATL
801069,BWI,PIT
801070,BNA,PHX
801071,ROA,ATL
801072,OKC,DFW
801073,RIC,ATL
801074,LFT,ATL
801075,IAH,LAS
801076,BOS,EWR
801077,DEN,BOI
801078,BZN,SLC
801079,ECP,ATL
801080,IAH,ATL
801081,LAS,PHX
801082,ATL,DAY
801083,BOS,RDU
801084,COU,DFW
801085,SNA,SEA
801086,STL,PHX
801087,MSP,DFW
801088,SEA,ANC
801089,JNU,SIT
801090,XNA,DFW
801091,STL,PDX
801092,DFW,BOS
801093,DAL,TPA
801094,SYR,ORD
801095,ORD,DEN
801096,ABQ,SEA
801097,LAS,DTW
801098,JFK,CHS
801099,XNA,DFW
801100,LAS,LAX
801101,LAX,SFO
801102,MCO,PHL
801103,BDL,ORD
801104,BOS,PHL
801105,LAS,JFK
801106,LAX,SJC
801107,IAH,IND
801108,PHX,STL
801109,LAX,MIA
801110,BOI,DEN
801111,LAS,SJC
801112,LAX,HNL
801113,ORD,PHL
801114,MSP,PHX
801115,ITO,OGG
801116,DFW,MKE
801117,CHS,HOU
801118,MCO,CLE
801119,ATL,CLE
801120,DFW,SAT
801121,SAN,SEA
801122,LAS,LBE
801123,ELP,PHX
801124,LGA,MSP
801125,SFO,ONT
801126,BHM,MCO
801127,ATL,BOS
801128,DEN,CPR
801129,PDX,BOS
801130,LAS,IND
801131,PHX,IAH
801132,MSP,DFW
801133,ATL,MKE
801134,SAT,DFW
801135,ATL,ROA
801136,ATL,JAX
801137,LGA,DFW
801138,ORD,PHX
801139,LAN,MSP
801140,DCA,JAX
801141,SLC,LAS
801142,IND,MCO
801143,MSP,MKE
801144,DEN,DFW
801145,PHX,SNA
801146,XNA,LGA
801147,MSP,LGA
801148,ATL,MEM
801149,BQN,MCO
801150,MSY,LAX
801151,BOS,MSP
801152,HOU,DAL
801153,CLT,RIC
801154,LGA,BNA
801155,HNL,SJC
801156,LGA,BOS
801157,LAS,LAX
801158,ORD,MCO
801159,SJC,SAN
801160,DTW,MKE
801161,TLH,DFW
801162,LGA,DTW
801163,CLT,MCI
801164,DTW,ATL
801165,IAH,STL
801166,DFW,PIT
801167,CLT,PIT
801168,PHL,ATL
801169,IAH,LAS
801170,SFO,DEN
801171,LAX,LAS
801172,MKE,DTW
801173,RNO,DEN
801174,AUS,SFO
801175,IAH,DEN
801176,CLT,DAL
801177,HNL,ITO
801178,LGA,ATL
801179,CRP,IAH
801180,ONT,SMF
801181,LAX,ANC
801182,IAH,MIA
801183,SJT,DFW
801184,MCO,ORD
801185,SFO,JAC
801186,DTW,MKE
801187,GPT,IAH
801188,BUF,JFK
801189,ATL,GSP
801190,DCA,BOS
801191,ATL,ABQ
801192,BHM,LGA
801193,SJU,JFK
801194,MIA,DCA
801195,MSP,ALB
801196,MCO,PIT
801197,ORD,MDT
801198,MDW,LAS
801199,KOA,HNL
801200,MOB,ATL
801201,FLL,ATL
801202,MEM,TPA
801203,SEA,ATL
801204,ABQ,OAK
801205,GEG,PHX
801206,MSP,BIL
801207,IAD,ORD
801208,PHL,PIT
801209,PDX,IAD
801210,DFW,IND
801211,SEA,DTW
801212,DEN,SFO
801213,OMA,EWR
801214,LAS,LAX
801215,MBS,ORD
801216,SFO,IAH
801217,BOS,IND
801218,ATL,FLL
801219,MSP,MDW
801220,ATL,CAE
801221,FNT,ORD
801222,SNA,LAS
801223,MCI,LGA
801224,PHL,MIA
801225,BOS,SFO
801226,SLC,ATL
801227,IAH,DEN
801228,ORD,TPA
801229,CPR,DEN
801230,SEA,LAS
801231,SLC,OKC
801232,SLC,PHX
801233,BDL,MSP
801234,CLT,MIA
801235,CRW,ATL
801236,LAS,MKE
801237,ATL,TTN
801238,AZO,ORD
801239,ORD,SEA
801240,SAV,ATL
801241,MSY,DFW
801242,JFK,ORD
801243,GSO,ORD
801244,BOS,BWI
801245,SJU,MIA
801246,CLE,ORD
801247,DFW,ABQ
801248,BDL,DCA
801249,LAX,SJC
801250,SLC,PSC
801251,EWR,ORD
801252,ANC,BET
801253,PHX,TUS
801254,ORD,SAN
801255,MTJ,DEN
801256,SFO,LAX
801257,MSP,DIK
801258,PHX,MDW
801259,ATL,SAT
801260,LAX,RNO
801261,ATL,IND
801262,DFW,TXK
801263,BNA,CMH
801264,LAX,LAS
801265,ATL,EVV
801266,MKE,SEA
801267,SAN,ORD
801268,MSP,SFO
801269,IAH,MFE
