MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
5,5,2,MDW,FLL,-1.0,13.0,1167,0,2015
5,28,4,MDW,TPA,-4.0,10.0,997,0,2015
5,31,7,IAH,PHX,-4.0,27.0,1009,0,2015
5,23,6,CLT,ATL,-5.0,19.0,226,0,2015
5,26,2,FLL,LGA,-4.0,17.0,1076,0,2015
5,24,7,SAT,DFW,-10.0,13.0,247,0,2015
5,15,5,MKE,STL,4.0,7.0,317,0,2015
5,12,2,HOU,DAL,-3.0,7.0,239,0,2015
5,14,4,MIA,BDL,6.0,26.0,1194,0,2015
5,22,5,DFW,PHL,4.0,56.0,1303,1,2015
5,2,6,MCI,MDW,-5.0,11.0,405,0,2015
5,5,2,MFR,SLC,-8.0,20.0,575,0,2015
5,19,2,SFO,EWR,4.0,12.0,2565,0,2015
5,12,2,DFW,SGF,-2.0,9.0,364,0,2015
5,4,1,AVP,DTW,22.0,11.0,399,1,2015
5,17,7,ATL,MLB,-5.0,17.0,442,0,2015
5,22,5,BUR,SMF,1.0,10.0,358,0,2015
5,15,5,ATL,ABQ,-2.0,14.0,1269,0,2015
5,24,7,BUR,LAS,-4.0,9.0,223,0,2015
5,26,2,MSP,ORD,0.0,15.0,334,0,2015
5,9,6,SFO,PHL,-5.0,15.0,2521,1,2015
5,7,4,SMF,LAS,7.0,14.0,397,1,2015
5,15,5,LAX,AUS,-4.0,25.0,1242,0,2015
5,11,1,LAX,DFW,0.0,14.0,1235,0,2015
5,1,5,OGG,KOA,74.0,9.0,84,1,2015
5,13,3,EWR,MSN,1.0,21.0,799,0,2015
5,20,3,SLC,DEN,27.0,13.0,391,1,2015
5,25,1,SHV,IAH,-8.0,12.0,192,0,2015
5,10,7,DCA,TPA,-7.0,15.0,814,0,2015
5,20,3,ORD,CLT,117.0,16.0,599,1,2015
5,21,4,LAX,PIT,1.0,25.0,2136,0,2015
5,27,3,SFO,SEA,-1.0,15.0,679,0,2015
5,3,7,MIA,DCA,48.0,10.0,919,1,2015
5,5,2,LBB,DEN,-4.0,8.0,456,0,2015
5,28,4,BWI,BOS,-4.0,10.0,369,0,2015
5,25,1,ATL,PHL,7.0,11.0,666,0,2015
5,30,6,MCI,PHX,-2.0,7.0,1044,0,2015
5,22,5,SAN,MSP,-4.0,14.0,1532,0,2015
5,28,4,GRR,DTW,-15.0,10.0,120,0,2015
5,13,3,CID,DTW,-10.0,18.0,430,0,2015
5,24,7,PBI,DFW,-15.0,14.0,1102,0,2015
5,9,6,KTN,SEA,-13.0,13.0,680,0,2015
5,5,2,MDW,LAX,0.0,9.0,1750,0,2015
5,19,2,IAH,FLL,-1.0,15.0,966,0,2015
5,31,7,CLT,ATL,172.0,14.0,226,1,2015
5,10,7,MCI,DAL,25.0,9.0,460,1,2015
5,8,5,TYS,IAH,165.0,8.0,771,1,2015
5,4,1,CLT,EWR,-1.0,10.0,529,0,2015
5,14,4,ORD,IAD,12.0,10.0,589,0,2015
5,2,6,MIA,MSY,-7.0,8.0,675,0,2015
5,12,2,BOS,DTW,6.0,16.0,632,1,2015
5,31,7,EWR,MIA,-9.0,17.0,1085,0,2015
5,30,6,ORD,BHM,-2.0,16.0,584,0,2015
5,26,2,BRW,ANC,-9.0,3.0,725,0,2015
5,5,2,LIH,HNL,-7.0,6.0,102,0,2015
5,10,7,STL,BNA,27.0,11.0,272,1,2015
5,14,4,ATL,JAN,33.0,10.0,341,1,2015
5,4,1,ICT,DAL,-5.0,8.0,333,0,2015
5,15,5,KOA,HNL,-8.0,9.0,163,0,2015
5,19,2,SEA,FAI,-2.0,19.0,1533,0,2015
5,25,1,CLT,BWI,-3.0,14.0,361,0,2015
5,11,1,BNA,ATL,-1.0,11.0,214,0,2015
5,16,6,BOS,ORD,-3.0,15.0,867,0,2015
5,14,4,DFW,XNA,9.0,10.0,280,0,2015
5,1,5,ORD,BOS,-6.0,13.0,867,0,2015
5,12,2,JFK,BOS,-6.0,15.0,187,0,2015
5,28,4,SEA,SNA,-10.0,20.0,978,0,2015
5,17,7,PIA,ORD,-3.0,17.0,130,0,2015
5,1,5,ONT,PHX,-1.0,6.0,325,0,2015
5,20,3,GNV,ATL,-6.0,11.0,300,0,2015
5,31,7,CAE,ATL,-3.0,11.0,192,0,2015
5,13,3,IAH,BHM,-5.0,14.0,562,0,2015
5,31,7,STL,DAL,1.0,10.0,546,0,2015
5,31,7,MDW,BDL,-4.0,10.0,777,0,2015
5,31,7,FLL,ATL,-7.0,10.0,581,0,2015
5,11,1,ATL,PBI,30.0,16.0,545,1,2015
5,17,7,DEN,ABQ,5.0,10.0,349,0,2015
5,19,2,MSY,EWR,56.0,4.0,1167,1,2015
5,9,6,BZN,SLC,2.0,10.0,347,0,2015
5,1,5,MSP,ORD,-8.0,22.0,334,0,2015
5,25,1,FAT,SEA,42.0,13.0,748,1,2015
5,14,4,DCA,DEN,20.0,19.0,1476,0,2015
5,4,1,BWI,JAX,-3.0,13.0,663,0,2015
5,27,3,AEX,ATL,1.0,13.0,500,0,2015
5,8,5,BWI,BDL,20.0,8.0,283,0,2015
5,3,7,FLL,ORD,22.0,16.0,1182,1,2015
5,28,4,ORD,SUX,0.0,16.0,436,0,2015
5,20,3,BOS,MSP,-3.0,19.0,1124,0,2015
5,13,3,LEX,ATL,-6.0,21.0,304,0,2015
5,11,1,ORD,LAS,28.0,17.0,1514,1,2015
5,21,4,ORD,STL,-1.0,19.0,258,0,2015
5,20,3,CVG,IAH,0.0,14.0,871,0,2015
5,15,5,DTW,MEM,-1.0,16.0,610,0,2015
5,4,1,PHX,SBA,-8.0,15.0,455,0,2015
5,27,3,MIA,CLT,-1.0,15.0,650,0,2015
5,9,6,SEA,IAH,7.0,15.0,1874,1,2015
5,29,5,SJC,ONT,54.0,9.0,333,1,2015
5,28,4,SEA,ORD,3.0,18.0,1721,0,2015
5,10,7,MDW,SEA,25.0,9.0,1733,0,2015
5,29,5,MCI,SFO,-1.0,17.0,1499,0,2015
5,13,3,DEN,MSP,-4.0,12.0,680,0,2015
5,3,7,DTW,CHS,-5.0,11.0,667,0,2015
5,3,7,DFW,MSP,-6.0,15.0,852,0,2015
5,24,7,MCI,ATL,-5.0,7.0,692,0,2015
5,27,3,MIA,IAD,-10.0,19.0,921,0,2015
5,11,1,MIA,DFW,-4.0,27.0,1121,0,2015
5,30,6,PHX,IND,5.0,15.0,1488,1,2015
5,5,2,ATL,IAH,-3.0,11.0,689,0,2015
5,11,1,SEA,OAK,-4.0,15.0,672,0,2015
5,26,2,PHX,SBA,-5.0,16.0,455,0,2015
5,11,1,ATL,PNS,-2.0,17.0,271,0,2015
5,21,4,RDU,BNA,1.0,9.0,442,0,2015
5,2,6,YUM,PHX,-7.0,13.0,160,0,2015
5,15,5,ATL,STL,-1.0,17.0,484,0,2015
5,19,2,GEG,SEA,-21.0,16.0,224,0,2015
5,17,7,DEN,MKE,16.0,10.0,896,0,2015
5,21,4,BOS,PHL,-8.0,15.0,280,0,2015
5,22,5,MDW,ATL,6.0,18.0,591,0,2015
5,5,2,OAK,BUR,-6.0,7.0,325,0,2015
5,8,5,ATL,MSY,5.0,19.0,425,0,2015
5,15,5,DFW,BNA,-3.0,14.0,631,0,2015
5,12,2,ORD,BOS,-5.0,12.0,867,0,2015
5,15,5,LAS,SFO,13.0,14.0,414,0,2015
5,4,1,LAS,JFK,-5.0,36.0,2248,1,2015
5,15,5,IAH,DFW,36.0,16.0,224,1,2015
5,18,1,DFW,SNA,2.0,21.0,1205,0,2015
5,31,7,LAS,JFK,23.0,10.0,2248,0,2015
5,18,1,OKC,SLC,369.0,13.0,866,1,2015
5,26,2,BOS,DCA,-6.0,15.0,399,0,2015
5,29,5,IAH,JAX,-3.0,16.0,817,0,2015
5,28,4,IAH,IND,-7.0,15.0,844,0,2015
5,26,2,BNA,LGA,-1.0,10.0,764,0,2015
5,11,1,OAK,LAX,15.0,9.0,337,1,2015
5,5,2,ITO,LAX,-2.0,13.0,2449,0,2015
5,14,4,SJC,LAX,38.0,12.0,308,1,2015
5,2,6,LIH,DEN,-2.0,12.0,3414,0,2015
5,22,5,LAX,ATL,-3.0,13.0,1947,0,2015
5,3,7,BHM,DTW,-8.0,13.0,625,0,2015
5,12,2,BDL,CLE,39.0,15.0,476,1,2015
5,23,6,LAX,LIH,-7.0,31.0,2615,1,2015
5,1,5,ANC,OME,-3.0,9.0,539,0,2015
5,15,5,DCA,MCO,-5.0,11.0,759,0,2015
5,10,7,ICT,ORD,-5.0,25.0,588,1,2015
5,13,3,DFW,ABQ,60.0,12.0,569,1,2015
5,16,6,LIT,IAH,-12.0,12.0,374,0,2015
5,31,7,LAS,DAL,28.0,10.0,1067,1,2015
5,9,6,SFO,HNL,-2.0,13.0,2398,0,2015
5,14,4,LAS,FLL,13.0,13.0,2173,1,2015
5,19,2,DFW,SPI,6.0,14.0,630,0,2015
5,25,1,ORD,IND,2.0,10.0,177,0,2015
5,22,5,DTW,MSP,-1.0,35.0,528,1,2015
5,16,6,BOS,ORD,-7.0,11.0,867,0,2015
5,22,5,DFW,LAX,-6.0,17.0,1235,0,2015
5,22,5,BNA,MDW,-5.0,12.0,395,0,2015
5,27,3,SFO,DFW,-4.0,32.0,1464,0,2015
5,6,3,DEN,CLT,-3.0,11.0,1337,0,2015
5,14,4,EWR,JAX,-7.0,27.0,820,0,2015
5,20,3,PIT,CLT,0.0,8.0,366,0,2015
5,23,6,ANC,BET,-9.0,7.0,399,0,2015
5,20,3,LAX,JFK,1.0,18.0,2475,0,2015
5,31,7,CMH,ORD,16.0,6.0,296,0,2015
5,10,7,SAN,SFO,13.0,15.0,447,0,2015
5,16,6,KOA,HNL,-9.0,9.0,163,0,2015
5,30,6,SDF,ORD,0.0,20.0,287,0,2015
5,17,7,ATL,DAB,1.0,17.0,366,0,2015
5,30,6,LAX,SJC,-6.0,21.0,308,0,2015
5,7,4,LAX,DFW,29.0,18.0,1235,0,2015
5,8,5,OAJ,ATL,0.0,10.0,399,0,2015
5,1,5,ATL,DTW,-1.0,22.0,594,0,2015
5,11,1,DFW,TUL,112.0,19.0,237,1,2015
5,22,5,ATL,LGA,1.0,10.0,762,0,2015
5,4,1,STL,BWI,-6.0,8.0,738,0,2015
5,28,4,JFK,PBI,-4.0,14.0,1028,0,2015
5,10,7,AUS,DEN,83.0,10.0,775,1,2015
5,4,1,CLT,ATL,-3.0,41.0,226,1,2015
5,30,6,EWR,DTW,-4.0,15.0,488,0,2015
5,29,5,ATL,LGA,0.0,11.0,762,0,2015
5,1,5,HOU,DFW,-5.0,10.0,247,0,2015
5,10,7,MCO,PVD,53.0,7.0,1072,1,2015
5,7,4,ORD,PHL,-5.0,14.0,678,0,2015
5,3,7,MKE,DAL,-2.0,12.0,850,0,2015
5,31,7,LAS,SLC,-4.0,16.0,368,0,2015
5,6,3,SAN,OAK,-2.0,8.0,446,0,2015
5,26,2,BOS,LGA,-5.0,25.0,184,1,2015
5,20,3,ORD,RDU,39.0,18.0,646,1,2015
5,10,7,CMH,LAS,-1.0,9.0,1771,0,2015
5,1,5,ATL,TRI,-5.0,19.0,227,0,2015
5,4,1,ABQ,DFW,-9.0,12.0,569,0,2015
5,14,4,EWR,DCA,-3.0,30.0,199,0,2015
5,4,1,HOU,MSY,6.0,6.0,302,0,2015
5,21,4,BNA,TPA,13.0,10.0,612,0,2015
5,9,6,EWR,MCI,-5.0,14.0,1092,0,2015
5,18,1,SEA,PDX,9.0,16.0,129,0,2015
5,13,3,MIA,MCO,-7.0,12.0,192,0,2015
5,11,1,CHA,ATL,-6.0,10.0,106,0,2015
5,31,7,BNA,ORD,-6.0,11.0,409,0,2015
5,23,6,DFW,JAX,-6.0,17.0,918,0,2015
5,31,7,ORD,TVC,-7.0,15.0,224,0,2015
5,25,1,JFK,SFO,9.0,30.0,2586,0,2015
5,11,1,ORD,ANC,14.0,36.0,2846,0,2015
5,19,2,ATL,BWI,24.0,16.0,577,1,2015
5,20,3,JFK,LAX,10.0,20.0,2475,0,2015
5,13,3,SAN,HNL,-7.0,16.0,2614,0,2015
5,6,3,EWR,SFO,-4.0,21.0,2565,0,2015
5,14,4,CLE,MDW,23.0,9.0,307,1,2015
5,14,4,MOT,DEN,-7.0,12.0,604,0,2015
5,15,5,LAX,HNL,32.0,14.0,2556,1,2015
5,31,7,PHX,SJC,-4.0,15.0,621,0,2015
5,16,6,ATL,MLU,3.0,19.0,448,0,2015
5,11,1,ATL,CHS,0.0,12.0,259,0,2015
5,28,4,MCO,ORH,-4.0,16.0,1091,0,2015
5,27,3,LAX,ORD,-1.0,16.0,1744,0,2015
5,7,4,ATL,BWI,-1.0,13.0,577,0,2015
5,13,3,PHX,SEA,20.0,9.0,1107,1,2015
5,7,4,RSW,IND,2.0,8.0,945,0,2015
5,20,3,LGA,IAH,-7.0,50.0,1416,0,2015
5,7,4,BOS,BWI,-8.0,18.0,369,0,2015
5,17,7,MDT,ORD,0.0,15.0,594,0,2015
5,21,4,SHV,IAH,0.0,10.0,192,0,2015
5,29,5,PHL,ORD,-2.0,35.0,678,0,2015
5,23,6,MSP,ATL,-5.0,17.0,907,0,2015
5,14,4,ATL,CHS,65.0,35.0,259,1,2015
5,30,6,FLL,DFW,-5.0,13.0,1119,0,2015
5,29,5,ATL,OKC,79.0,11.0,761,1,2015
5,30,6,SMF,LAX,6.0,23.0,373,1,2015
5,29,5,PHX,SDF,-4.0,16.0,1506,0,2015
5,29,5,BWI,PBI,34.0,31.0,883,1,2015
5,18,1,BOS,SFO,56.0,23.0,2704,1,2015
5,18,1,ATL,CLE,33.0,15.0,554,1,2015
5,28,4,ORD,DLH,25.0,32.0,397,1,2015
5,15,5,ATL,MIA,-1.0,16.0,594,0,2015
5,1,5,DFW,MLI,1.0,15.0,691,0,2015
5,26,2,DFW,LFT,169.0,58.0,351,1,2015
5,23,6,ATL,COS,-1.0,15.0,1184,0,2015
5,4,1,MDW,DEN,-3.0,12.0,895,0,2015
5,27,3,IAH,DFW,42.0,22.0,224,1,2015
5,29,5,TPA,DFW,-4.0,18.0,929,0,2015
5,7,4,PHX,ATL,-1.0,6.0,1587,0,2015
5,1,5,JFK,CMH,-2.0,12.0,483,0,2015
5,26,2,PHL,BOS,-6.0,9.0,280,0,2015
5,28,4,DFW,STL,9.0,9.0,550,0,2015
5,27,3,MCO,LAS,-5.0,20.0,2039,0,2015
5,22,5,HPN,ATL,-2.0,17.0,780,0,2015
5,31,7,LAX,BWI,78.0,10.0,2329,1,2015
5,11,1,KOA,OGG,-4.0,9.0,84,0,2015
5,1,5,LAX,MSY,-8.0,16.0,1670,0,2015
5,2,6,SAN,SJC,-1.0,12.0,417,0,2015
5,25,1,ORD,MSP,-5.0,15.0,334,0,2015
5,18,1,JFK,LAX,-2.0,23.0,2475,0,2015
5,1,5,PDX,ABQ,-2.0,9.0,1111,0,2015
5,13,3,DTW,MCO,-1.0,16.0,957,0,2015
5,19,2,ORD,SBN,-2.0,20.0,84,0,2015
5,21,4,ESC,DTW,0.0,15.0,306,0,2015
5,12,2,SAT,LAX,6.0,14.0,1211,0,2015
5,3,7,SJT,DFW,-11.0,10.0,229,1,2015
5,5,2,DTW,MSN,5.0,21.0,311,1,2015
5,31,7,SFO,PHX,24.0,10.0,651,1,2015
5,5,2,IAD,LAX,37.0,12.0,2288,1,2015
5,12,2,OAK,BUR,14.0,9.0,325,1,2015
5,6,3,LGA,FLL,0.0,41.0,1076,0,2015
5,21,4,SFO,LAS,19.0,14.0,414,0,2015
5,4,1,LAX,HNL,-1.0,21.0,2556,1,2015
5,26,2,PHX,SNA,37.0,9.0,338,1,2015
5,30,6,MBS,DTW,-7.0,15.0,98,0,2015
5,4,1,DEN,MFR,6.0,24.0,964,0,2015
5,31,7,MDW,SAN,10.0,11.0,1728,0,2015
5,25,1,CHA,ATL,1.0,9.0,106,0,2015
5,9,6,MSP,DEN,-4.0,12.0,680,1,2015
5,3,7,ATL,ABY,-3.0,13.0,145,0,2015
5,13,3,JAX,ATL,-6.0,31.0,270,0,2015
5,10,7,DTW,MCO,0.0,16.0,957,0,2015
5,19,2,PHL,DFW,23.0,13.0,1303,0,2015
5,16,6,CAE,ATL,-3.0,10.0,192,0,2015
5,2,6,PHX,LAS,-4.0,16.0,255,0,2015
5,3,7,DEN,IAH,8.0,12.0,862,0,2015
5,30,6,SHV,DFW,42.0,4.0,190,1,2015
5,11,1,MSP,PHL,-4.0,16.0,980,0,2015
5,19,2,SFO,LAS,47.0,15.0,414,1,2015
5,1,5,RSW,EWR,-2.0,8.0,1068,0,2015
5,18,1,DCA,ATL,178.0,26.0,547,1,2015
5,27,3,CLT,ATL,-8.0,28.0,226,0,2015
5,6,3,ORD,MIA,-6.0,17.0,1197,0,2015
5,18,1,ATL,FLL,0.0,18.0,581,0,2015
5,28,4,MSN,ORD,-4.0,12.0,108,0,2015
5,1,5,MEM,IAH,-6.0,12.0,468,0,2015
5,7,4,SLC,IAH,10.0,24.0,1195,1,2015
5,22,5,ATL,BUF,12.0,23.0,712,0,2015
5,8,5,DEN,MEM,-5.0,17.0,872,0,2015
5,11,1,OMA,PHX,-4.0,13.0,1037,0,2015
5,15,5,RIC,ORD,-2.0,11.0,642,0,2015
5,27,3,PHX,TUS,-11.0,28.0,110,0,2015
5,1,5,LAX,LAS,-4.0,14.0,236,0,2015
5,29,5,MSP,BJI,1.0,15.0,199,0,2015
5,20,3,TPA,DFW,0.0,12.0,929,0,2015
