FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
700123,7,24,5,-3.0,15.0,610,0,2015
700124,7,13,1,15.0,27.0,632,1,2015
700125,7,25,6,-2.0,16.0,402,0,2015
700126,7,9,4,6.0,32.0,1075,0,2015
700127,7,15,3,0.0,30.0,771,0,2015
700128,7,26,7,0.0,15.0,166,0,2015
700129,7,31,5,-3.0,30.0,733,0,2015
700130,7,25,6,-5.0,20.0,191,0,2015
700131,7,13,1,71.0,8.0,423,1,2015
700132,7,12,7,-5.0,11.0,1243,0,2015
700133,7,22,3,-3.0,10.0,1197,0,2015
700134,7,13,1,-3.0,15.0,1846,0,2015
700135,7,25,6,4.0,23.0,1061,0,2015
700136,7,19,7,0.0,8.0,1218,0,2015
700137,7,26,7,1.0,11.0,794,0,2015
700138,7,11,6,-2.0,22.0,646,0,2015
700139,7,27,1,-8.0,8.0,100,0,2015
700140,7,20,1,10.0,13.0,733,0,2015
700141,7,9,4,-1.0,9.0,253,0,2015
700142,7,17,5,-3.0,20.0,813,0,2015
700143,7,20,1,10.0,9.0,228,0,2015
700144,7,10,5,7.0,25.0,371,0,2015
700145,7,25,6,-2.0,8.0,1044,0,2015
700146,7,26,7,1.0,18.0,2402,0,2015
700147,7,27,1,-2.0,12.0,1303,0,2015
700148,7,14,2,17.0,13.0,672,0,2015
700149,7,14,2,75.0,6.0,534,1,2015
700150,7,14,2,151.0,43.0,683,1,2015
700151,7,23,4,1.0,11.0,251,0,2015
700152,7,6,1,4.0,30.0,341,1,2015
700153,7,16,4,1.0,9.0,889,0,2015
700154,7,22,3,52.0,18.0,852,1,2015
700155,7,15,3,52.0,29.0,1389,1,2015
700156,7,27,1,-2.0,18.0,1481,0,2015
700157,7,8,3,72.0,9.0,134,1,2015
700158,7,17,5,0.0,12.0,1389,0,2015
700159,7,14,2,10.0,9.0,1313,0,2015
700160,7,27,1,-4.0,13.0,567,0,2015
700161,7,24,5,43.0,11.0,423,1,2015
700162,7,28,2,-5.0,11.0,494,0,2015
700163,7,8,3,-6.0,19.0,1440,0,2015
700164,7,5,7,-1.0,15.0,761,0,2015
700165,7,8,3,147.0,12.0,280,1,2015
700166,7,7,2,98.0,8.0,1222,1,2015
700167,7,18,6,-6.0,10.0,255,1,2015
700168,7,13,1,-4.0,17.0,761,0,2015
700169,7,28,2,-1.0,8.0,345,0,2015
700170,7,26,7,-4.0,28.0,612,0,2015
700171,7,11,6,-1.0,13.0,1416,0,2015
700172,7,24,5,-17.0,15.0,922,0,2015
700173,7,6,1,-14.0,18.0,1009,0,2015
700174,7,19,7,-7.0,19.0,222,0,2015
700175,7,31,5,9.0,8.0,603,0,2015
700176,7,2,4,-2.0,14.0,964,0,2015
700177,7,6,1,6.0,15.0,2565,0,2015
700178,7,3,5,-4.0,17.0,411,0,2015
700179,7,12,7,31.0,10.0,449,1,2015
700180,7,31,5,-1.0,12.0,546,0,2015
700181,7,12,7,-5.0,15.0,352,0,2015
700182,7,26,7,-4.0,12.0,651,0,2015
700183,7,16,4,-3.0,12.0,529,0,2015
700184,7,14,2,40.0,29.0,563,1,2015
700185,7,24,5,-5.0,8.0,900,0,2015
700186,7,3,5,5.0,11.0,1069,0,2015
700187,7,8,3,1.0,8.0,1521,0,2015
700188,7,4,6,-6.0,18.0,1558,0,2015
700189,7,14,2,-1.0,12.0,783,0,2015
700190,7,12,7,16.0,23.0,714,1,2015
700191,7,28,2,42.0,16.0,257,1,2015
700192,7,14,2,77.0,16.0,1597,1,2015
700193,7,9,4,157.0,14.0,1635,1,2015
700194,7,22,3,-1.0,15.0,500,0,2015
700195,7,23,4,-5.0,15.0,347,0,2015
700196,7,22,3,6.0,21.0,867,0,2015
700197,7,22,3,16.0,11.0,985,0,2015
700198,7,8,3,1.0,12.0,1372,0,2015
700199,7,30,4,7.0,31.0,1440,1,2015
700200,7,13,1,1.0,11.0,1751,0,2015
700201,7,5,7,-6.0,16.0,1562,0,2015
700202,7,28,2,-5.0,20.0,636,0,2015
700203,7,12,7,135.0,8.0,588,1,2015
700204,7,4,6,-5.0,13.0,363,0,2015
700205,7,25,6,-4.0,19.0,222,0,2015
700206,7,10,5,12.0,14.0,1235,0,2015
700207,7,21,2,-7.0,8.0,528,0,2015
700208,7,8,3,-8.0,27.0,129,0,2015
700209,7,4,6,-2.0,13.0,302,0,2015
700210,7,3,5,-3.0,21.0,954,0,2015
700211,7,5,7,-3.0,6.0,440,0,2015
700212,7,7,2,-7.0,11.0,640,0,2015
700213,7,17,5,112.0,11.0,281,1,2015
700214,7,9,4,-2.0,8.0,587,0,2015
700215,7,27,1,-4.0,15.0,306,0,2015
700216,7,5,7,-6.0,13.0,585,0,2015
700217,7,2,4,31.0,12.0,472,1,2015
700218,7,31,5,-6.0,8.0,300,0,2015
700219,7,13,1,8.0,8.0,328,0,2015
700220,7,30,4,165.0,8.0,1826,1,2015
700221,7,13,1,-5.0,15.0,728,0,2015
700222,7,28,2,2.0,13.0,327,0,2015
700223,7,28,2,-3.0,9.0,2176,0,2015
700224,7,16,4,-3.0,20.0,221,0,2015
700225,7,13,1,-4.0,19.0,1028,0,2015
700226,7,16,4,4.0,37.0,1186,0,2015
700227,7,27,1,7.0,6.0,362,0,2015
700228,7,15,3,-8.0,18.0,310,0,2015
700229,7,2,4,-9.0,8.0,896,0,2015
700230,7,17,5,2.0,10.0,919,0,2015
700231,7,24,5,-4.0,15.0,616,0,2015
700232,7,27,1,8.0,8.0,2402,0,2015
700233,7,31,5,-1.0,14.0,697,0,2015
700234,7,19,7,-1.0,11.0,307,0,2015
700235,7,30,4,-1.0,17.0,707,0,2015
700236,7,16,4,-8.0,8.0,177,0,2015
700237,7,26,7,-1.0,12.0,1197,0,2015
700238,7,7,2,-7.0,16.0,2475,0,2015
700239,7,11,6,-5.0,13.0,936,0,2015
700240,7,12,7,-4.0,13.0,541,0,2015
700241,7,1,3,-1.0,9.0,125,0,2015
700242,7,13,1,-4.0,19.0,1096,0,2015
700243,7,7,2,-2.0,8.0,1436,0,2015
700244,7,5,7,7.0,12.0,957,0,2015
700245,7,16,4,-4.0,15.0,1979,0,2015
700246,7,4,6,-2.0,8.0,972,0,2015
700247,7,8,3,35.0,15.0,551,1,2015
700248,7,29,3,3.0,8.0,436,0,2015
700249,7,29,3,10.0,18.0,2556,0,2015
700250,7,6,1,89.0,34.0,1186,1,2015
700251,7,24,5,-3.0,20.0,164,0,2015
700252,7,1,3,136.0,11.0,1048,1,2015
700253,7,28,2,-4.0,26.0,731,0,2015
700254,7,24,5,-5.0,13.0,362,0,2015
700255,7,6,1,-7.0,24.0,920,0,2015
700256,7,4,6,-2.0,14.0,230,0,2015
700257,7,11,6,25.0,15.0,925,1,2015
700258,7,31,5,7.0,10.0,447,0,2015
700259,7,16,4,-9.0,11.0,852,0,2015
700260,7,14,2,36.0,9.0,1192,1,2015
700261,7,25,6,-9.0,17.0,187,0,2015
700262,7,30,4,34.0,8.0,431,1,2015
700263,7,26,7,-3.0,10.0,967,0,2015
700264,7,22,3,-5.0,10.0,588,0,2015
700265,7,15,3,-3.0,13.0,1259,0,2015
700266,7,29,3,-21.0,23.0,475,0,2015
700267,7,21,2,-8.0,25.0,301,0,2015
700268,7,13,1,-3.0,17.0,170,0,2015
700269,7,5,7,56.0,16.0,399,1,2015
700270,7,4,6,1.0,11.0,1608,0,2015
700271,7,9,4,42.0,11.0,2248,1,2015
700272,7,15,3,116.0,11.0,247,1,2015
700273,7,6,1,4.0,24.0,978,0,2015
700274,7,13,1,-2.0,16.0,2378,0,2015
700275,7,6,1,-5.0,38.0,292,0,2015
700276,7,6,1,-6.0,18.0,748,0,2015
700277,7,24,5,-7.0,30.0,2475,0,2015
700278,7,26,7,-1.0,21.0,647,0,2015
700279,7,9,4,-2.0,17.0,152,0,2015
700280,7,25,6,-1.0,16.0,1521,0,2015
700281,7,21,2,12.0,18.0,919,1,2015
700282,7,12,7,5.0,22.0,2475,0,2015
700283,7,17,5,-1.0,9.0,2139,0,2015
700284,7,28,2,-2.0,21.0,1085,1,2015
700285,7,3,5,3.0,7.0,1330,0,2015
700286,7,30,4,65.0,9.0,1524,1,2015
700287,7,4,6,-11.0,9.0,1956,0,2015
700288,7,17,5,-4.0,17.0,601,0,2015
700289,7,26,7,-11.0,12.0,192,0,2015
700290,7,10,5,-7.0,19.0,1489,0,2015
700291,7,27,1,-6.0,23.0,921,0,2015
700292,7,31,5,12.0,10.0,2402,0,2015
700293,7,16,4,-10.0,14.0,321,0,2015
700294,7,21,2,-8.0,20.0,925,0,2015
700295,7,23,4,11.0,12.0,151,0,2015
700296,7,25,6,-3.0,13.0,1076,0,2015
700297,7,29,3,12.0,16.0,1721,0,2015
700298,7,2,4,-4.0,13.0,488,0,2015
700299,7,8,3,97.0,22.0,187,1,2015
700300,7,16,4,-6.0,33.0,292,0,2015
700301,7,28,2,1.0,22.0,2248,0,2015
700302,7,15,3,8.0,15.0,2409,0,2015
700303,7,17,5,-7.0,22.0,760,0,2015
700304,7,14,2,-4.0,16.0,1119,0,2015
700305,7,13,1,-9.0,9.0,705,0,2015
700306,7,22,3,0.0,15.0,447,0,2015
700307,7,4,6,130.0,16.0,1562,1,2015
700308,7,7,2,33.0,14.0,1547,0,2015
700309,7,21,2,64.0,9.0,733,1,2015
700310,7,22,3,0.0,13.0,996,0,2015
700311,7,12,7,4.0,15.0,1481,0,2015
700312,7,5,7,-6.0,12.0,937,0,2015
700313,7,13,1,-4.0,7.0,190,0,2015
700314,7,8,3,7.0,14.0,1334,0,2015
700315,7,1,3,-4.0,12.0,1990,0,2015
700316,7,26,7,77.0,14.0,679,1,2015
700317,7,31,5,-3.0,6.0,1021,0,2015
700318,7,6,1,-4.0,6.0,187,0,2015
700319,7,29,3,7.0,13.0,551,0,2015
700320,7,1,3,80.0,14.0,1195,1,2015
700321,7,28,2,3.0,14.0,679,0,2015
700322,7,23,4,-1.0,15.0,746,0,2015
700323,7,31,5,19.0,12.0,342,1,2015
700324,7,6,1,282.0,12.0,397,1,2015
700325,7,3,5,-9.0,11.0,353,0,2015
700326,7,18,6,26.0,21.0,453,1,2015
700327,7,25,6,3.0,7.0,1155,0,2015
700328,7,22,3,-5.0,21.0,1107,0,2015
700329,7,7,2,151.0,13.0,641,1,2015
700330,7,11,6,-5.0,16.0,326,0,2015
700331,7,14,2,-1.0,25.0,507,0,2015
700332,7,5,7,-1.0,10.0,980,0,2015
700333,7,22,3,2.0,13.0,599,0,2015
700334,7,9,4,-3.0,22.0,481,0,2015
700335,7,28,2,0.0,18.0,192,0,2015
700336,7,3,5,-6.0,16.0,356,0,2015
700337,7,9,4,-7.0,15.0,1276,0,2015
700338,7,15,3,29.0,18.0,762,0,2015
700339,7,1,3,-2.0,17.0,813,0,2015
700340,7,2,4,-10.0,52.0,1416,0,2015
700341,7,6,1,1.0,7.0,1218,0,2015
700342,7,6,1,-4.0,19.0,425,0,2015
700343,7,24,5,3.0,7.0,1671,0,2015
700344,7,15,3,-1.0,14.0,1599,0,2015
700345,7,19,7,12.0,19.0,1587,0,2015
700346,7,6,1,-3.0,14.0,1814,0,2015
700347,7,14,2,-6.0,15.0,102,0,2015
700348,7,22,3,9.0,18.0,361,1,2015
700349,7,27,1,-6.0,15.0,280,0,2015
700350,7,24,5,-10.0,19.0,737,0,2015
700351,7,25,6,-3.0,13.0,989,0,2015
700352,7,12,7,-4.0,11.0,528,0,2015
700353,7,16,4,-5.0,14.0,1021,0,2015
700354,7,27,1,-2.0,18.0,908,1,2015
700355,7,22,3,-8.0,16.0,693,0,2015
700356,7,10,5,23.0,9.0,849,1,2015
700357,7,3,5,-3.0,11.0,926,0,2015
700358,7,16,4,45.0,24.0,236,1,2015
700359,7,7,2,1.0,37.0,473,0,2015
700360,7,15,3,40.0,8.0,395,1,2015
700361,7,14,2,-1.0,12.0,214,0,2015
700362,7,10,5,0.0,8.0,2343,0,2015
700363,7,5,7,36.0,10.0,655,1,2015
700364,7,31,5,-1.0,18.0,544,0,2015
700365,7,31,5,-6.0,16.0,175,0,2015
700366,7,7,2,-2.0,9.0,447,0,2015
700367,7,9,4,-7.0,12.0,641,0,2015
700368,7,3,5,-5.0,9.0,738,0,2015
700369,7,16,4,97.0,13.0,866,1,2015
700370,7,18,6,83.0,33.0,1303,1,2015
700371,7,11,6,-1.0,13.0,554,0,2015
700372,7,22,3,35.0,11.0,1488,1,2015
700373,7,2,4,-4.0,18.0,802,0,2015
700374,7,23,4,31.0,14.0,529,0,2015
700375,7,14,2,7.0,20.0,1237,0,2015
700376,7,5,7,28.0,55.0,612,1,2015
700377,7,15,3,-2.0,12.0,314,0,2015
700378,7,24,5,-3.0,12.0,697,0,2015
700379,7,24,5,-1.0,14.0,1587,0,2015
700380,7,18,6,12.0,21.0,1587,1,2015
700381,7,2,4,-12.0,16.0,319,0,2015
700382,7,9,4,2.0,13.0,192,0,2015
700383,7,13,1,-4.0,8.0,158,0,2015
700384,7,24,5,83.0,20.0,402,1,2015
700385,7,13,1,19.0,15.0,307,1,2015
700386,7,21,2,6.0,11.0,152,0,2015
700387,7,8,3,-5.0,14.0,1199,0,2015
700388,7,3,5,7.0,6.0,302,0,2015
700389,7,21,2,-4.0,17.0,130,0,2015
700390,7,28,2,19.0,11.0,1521,1,2015
700391,7,24,5,-5.0,6.0,567,0,2015
700392,7,19,7,-17.0,9.0,67,0,2015
700393,7,10,5,-7.0,8.0,654,0,2015
700394,7,10,5,-7.0,8.0,929,0,2015
700395,7,23,4,-4.0,14.0,361,0,2015
700396,7,16,4,-8.0,13.0,683,0,2015
700397,7,12,7,12.0,9.0,594,0,2015
700398,7,28,2,-4.0,15.0,1379,0,2015
700399,7,27,1,27.0,11.0,604,1,2015
700400,7,16,4,-2.0,28.0,950,0,2015
700401,7,21,2,22.0,18.0,2504,0,2015
700402,7,16,4,11.0,12.0,794,0,2015
700403,7,30,4,-2.0,15.0,1034,0,2015
700404,7,21,2,33.0,15.0,2398,1,2015
700405,7,6,1,-5.0,36.0,483,0,2015
700406,7,14,2,14.0,12.0,680,1,2015
700407,7,8,3,39.0,15.0,759,1,2015
700408,7,15,3,5.0,11.0,700,0,2015
700409,7,11,6,15.0,8.0,1715,0,2015
700410,7,16,4,-4.0,24.0,867,0,2015
700411,7,12,7,5.0,15.0,762,0,2015
700412,7,6,1,-10.0,10.0,277,0,2015
700413,7,25,6,7.0,12.0,472,0,2015
700414,7,30,4,-2.0,11.0,761,0,2015
700415,7,27,1,-8.0,15.0,925,0,2015
700416,7,20,1,2.0,10.0,1065,0,2015
700417,7,9,4,-7.0,11.0,491,0,2015
700418,7,17,5,-2.0,19.0,2402,0,2015
700419,7,1,3,107.0,22.0,397,1,2015
700420,7,29,3,-3.0,20.0,669,0,2015
700421,7,21,2,-7.0,17.0,874,0,2015
700422,7,27,1,-4.0,12.0,461,0,2015
700423,7,18,6,-2.0,31.0,598,0,2015
700424,7,16,4,-9.0,11.0,930,0,2015
700425,7,10,5,17.0,11.0,1092,0,2015
700426,7,24,5,-1.0,17.0,293,0,2015
700427,7,5,7,18.0,14.0,722,1,2015
700428,7,12,7,-2.0,19.0,130,0,2015
700429,7,17,5,37.0,12.0,334,1,2015
700430,7,13,1,0.0,14.0,190,0,2015
700431,7,11,6,0.0,19.0,667,0,2015
700432,7,26,7,94.0,9.0,557,1,2015
700433,7,20,1,-6.0,31.0,726,0,2015
700434,7,31,5,-5.0,21.0,2556,0,2015
700435,7,30,4,76.0,17.0,746,1,2015
700436,7,12,7,8.0,14.0,2133,0,2015
700437,7,31,5,-9.0,16.0,272,0,2015
700438,7,4,6,-4.0,12.0,731,0,2015
700439,7,22,3,-2.0,17.0,1598,0,2015
700440,7,16,4,-5.0,7.0,378,0,2015
700441,7,8,3,107.0,12.0,1400,1,2015
700442,7,21,2,-7.0,9.0,137,0,2015
700443,7,9,4,-1.0,21.0,594,0,2015
700444,7,31,5,87.0,22.0,1476,1,2015
700445,7,18,6,-5.0,13.0,1041,0,2015
700446,7,7,2,-2.0,18.0,449,0,2015
700447,7,3,5,-3.0,14.0,911,0,2015
700448,7,30,4,4.0,7.0,496,0,2015
700449,7,16,4,-4.0,10.0,462,0,2015
700450,7,20,1,16.0,11.0,1262,1,2015
700451,7,9,4,10.0,21.0,1535,0,2015
700452,7,15,3,8.0,15.0,526,0,2015
700453,7,6,1,77.0,79.0,528,1,2015
700454,7,28,2,2.0,7.0,390,0,2015
700455,7,9,4,-2.0,9.0,1090,0,2015
700456,7,28,2,-9.0,10.0,374,0,2015
700457,7,4,6,-6.0,7.0,351,0,2015
700458,7,16,4,-2.0,20.0,642,0,2015
700459,7,4,6,-4.0,7.0,407,0,2015
700460,7,17,5,-6.0,22.0,427,0,2015
700461,7,5,7,-9.0,11.0,1438,0,2015
700462,7,17,5,-13.0,23.0,1065,0,2015
700463,7,4,6,0.0,10.0,717,0,2015
700464,7,6,1,-5.0,20.0,1199,0,2015
700465,7,29,3,-3.0,15.0,2218,0,2015
700466,7,9,4,-8.0,14.0,2603,0,2015
700467,7,24,5,-3.0,20.0,1188,0,2015
700468,7,9,4,-3.0,12.0,588,0,2015
700469,7,29,3,0.0,9.0,813,0,2015
700470,7,23,4,-5.0,10.0,857,0,2015
700471,7,27,1,-11.0,10.0,1533,0,2015
700472,7,31,5,1.0,26.0,451,0,2015
700473,7,3,5,28.0,15.0,646,1,2015
700474,7,9,4,1.0,10.0,2615,0,2015
700475,7,3,5,0.0,7.0,370,0,2015
700476,7,4,6,-6.0,20.0,308,0,2015
700477,7,30,4,40.0,18.0,954,1,2015
700478,7,9,4,1.0,13.0,230,0,2015
700479,7,9,4,13.0,23.0,821,1,2015
700480,7,18,6,-2.0,14.0,352,0,2015
700481,7,31,5,-1.0,19.0,2329,0,2015
700482,7,25,6,-9.0,7.0,163,0,2015
700483,7,5,7,-6.0,17.0,3711,0,2015
700484,7,12,7,131.0,11.0,362,1,2015
700485,7,25,6,-1.0,15.0,308,0,2015
700486,7,26,7,-4.0,14.0,1048,0,2015
700487,7,2,4,-2.0,13.0,594,0,2015
700488,7,26,7,-4.0,9.0,216,0,2015
700489,7,21,2,5.0,48.0,516,1,2015
700490,7,7,2,-1.0,25.0,1199,0,2015
700491,7,28,2,33.0,12.0,678,1,2015
700492,7,27,1,-1.0,23.0,594,0,2015
700493,7,29,3,12.0,9.0,456,0,2015
700494,7,13,1,-1.0,15.0,1258,0,2015
700495,7,26,7,14.0,14.0,1235,0,2015
700496,7,17,5,-1.0,20.0,331,0,2015
700497,7,13,1,-12.0,6.0,220,0,2015
700498,7,20,1,-1.0,12.0,733,0,2015
700499,7,13,1,-6.0,11.0,463,0,2015
700500,7,17,5,23.0,15.0,677,1,2015
700501,7,12,7,7.0,13.0,936,0,2015
700502,7,13,1,-1.0,9.0,515,0,2015
700503,7,14,2,-3.0,22.0,235,0,2015
700504,7,17,5,125.0,14.0,1587,1,2015
700505,7,4,6,-5.0,13.0,1703,0,2015
700506,7,21,2,0.0,19.0,2218,0,2015
700507,7,1,3,0.0,22.0,2300,1,2015
700508,7,28,2,-1.0,10.0,1428,1,2015
700509,7,23,4,-4.0,15.0,760,0,2015
700510,7,12,7,20.0,14.0,644,1,2015
700511,7,16,4,-2.0,11.0,1026,0,2015
700512,7,20,1,-7.0,9.0,207,0,2015
700513,7,20,1,29.0,15.0,84,1,2015
700514,7,21,2,-5.0,11.0,473,0,2015
700515,7,25,6,-3.0,8.0,587,0,2015
700516,7,19,7,7.0,20.0,199,1,2015
700517,7,14,2,10.0,17.0,954,1,2015
700518,7,13,1,-5.0,10.0,145,0,2015
700519,7,9,4,2.0,26.0,814,0,2015
700520,7,31,5,-2.0,13.0,867,0,2015
700521,7,8,3,59.0,46.0,1005,1,2015
700522,7,20,1,5.0,27.0,2239,0,2015
700523,7,27,1,9.0,18.0,606,0,2015
700524,7,21,2,-7.0,17.0,569,0,2015
700525,7,8,3,-8.0,18.0,930,0,2015
700526,7,11,6,-8.0,7.0,1428,0,2015
700527,7,20,1,35.0,9.0,328,1,2015
700528,7,26,7,-3.0,13.0,663,0,2015
700529,7,24,5,-5.0,12.0,402,0,2015
700530,7,12,7,-5.0,14.0,456,0,2015
700531,7,22,3,26.0,11.0,293,1,2015
700532,7,8,3,1.0,12.0,347,0,2015
700533,7,7,2,-6.0,14.0,283,0,2015
700534,7,8,3,12.0,12.0,2182,0,2015
700535,7,6,1,16.0,46.0,137,1,2015
700536,7,5,7,-2.0,22.0,1330,0,2015
700537,7,1,3,-7.0,24.0,2400,0,2015
700538,7,12,7,-2.0,27.0,1947,0,2015
700539,7,31,5,-9.0,21.0,1874,0,2015
700540,7,1,3,27.0,16.0,631,1,2015
700541,7,19,7,-3.0,15.0,337,0,2015
700542,7,22,3,44.0,25.0,642,1,2015
700543,7,23,4,-4.0,17.0,393,0,2015
700544,7,28,2,-10.0,8.0,1476,0,2015
700545,7,23,4,-6.0,16.0,615,0,2015
700546,7,16,4,-2.0,8.0,1205,0,2015
700547,7,13,1,193.0,11.0,837,1,2015
700548,7,31,5,-2.0,18.0,711,0,2015
700549,7,12,7,-4.0,18.0,821,0,2015
700550,7,29,3,0.0,17.0,1919,0,2015
700551,7,2,4,-5.0,12.0,397,0,2015
700552,7,15,3,-1.0,29.0,1589,0,2015
700553,7,25,6,10.0,12.0,787,1,2015
700554,7,21,2,-8.0,9.0,597,0,2015
700555,7,10,5,-1.0,12.0,1947,0,2015
700556,7,14,2,76.0,12.0,522,1,2015
