FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
300174,3,30,1,-7.0,16.0,926,0,2015
300175,3,20,5,18.0,9.0,738,1,2015
300176,3,24,2,20.0,22.0,590,1,2015
300177,3,11,3,-1.0,7.0,480,0,2015
300178,3,16,1,-1.0,10.0,925,0,2015
300179,3,23,1,70.0,29.0,461,1,2015
300180,3,22,7,-9.0,12.0,982,0,2015
300181,3,20,5,-3.0,26.0,170,0,2015
300182,3,28,6,4.0,10.0,102,0,2015
300183,3,14,6,-4.0,11.0,500,0,2015
300184,3,6,5,-1.0,31.0,550,0,2015
300185,3,22,7,-9.0,14.0,1189,0,2015
300186,3,24,2,-5.0,10.0,899,0,2015
300187,3,1,7,0.0,28.0,853,1,2015
300188,3,11,3,-15.0,16.0,190,0,2015
300189,3,23,1,6.0,12.0,731,0,2015
300190,3,22,7,-4.0,19.0,391,0,2015
300191,3,31,2,4.0,15.0,986,0,2015
300192,3,12,4,-5.0,9.0,358,0,2015
300193,3,3,2,10.0,10.0,1189,0,2015
300194,3,22,7,1.0,17.0,2565,0,2015
300195,3,28,6,-2.0,59.0,951,1,2015
300196,3,8,7,4.0,19.0,2079,0,2015
300197,3,10,2,4.0,8.0,166,0,2015
300198,3,18,3,-4.0,16.0,1166,0,2015
300199,3,10,2,-3.0,17.0,280,0,2015
300200,3,28,6,-5.0,14.0,547,0,2015
300201,3,5,4,83.0,7.0,349,1,2015
300202,3,28,6,-4.0,17.0,529,0,2015
300203,3,13,5,14.0,10.0,409,1,2015
300204,3,12,4,-9.0,22.0,1121,0,2015
300205,3,27,5,-4.0,12.0,1050,0,2015
300206,3,10,2,8.0,33.0,1846,0,2015
300207,3,6,5,3.0,20.0,1916,0,2015
300208,3,18,3,-6.0,11.0,528,0,2015
300209,3,20,5,10.0,14.0,1587,0,2015
300210,3,15,7,14.0,14.0,365,1,2015
300211,3,22,7,12.0,9.0,453,0,2015
300212,3,11,3,4.0,12.0,405,0,2015
300213,3,24,2,22.0,18.0,1235,1,2015
300214,3,11,3,-1.0,9.0,1846,0,2015
300215,3,23,1,0.0,11.0,1598,0,2015
300216,3,11,3,10.0,21.0,812,0,2015
300217,3,30,1,8.0,8.0,270,0,2015
300218,3,30,1,-5.0,8.0,692,0,2015
300219,3,8,7,3.0,14.0,986,0,2015
300220,3,12,4,-8.0,11.0,2603,1,2015
300221,3,8,7,-7.0,13.0,892,0,2015
300222,3,29,7,-4.0,10.0,529,0,2015
300223,3,7,6,0.0,14.0,925,0,2015
300224,3,16,1,-5.0,14.0,628,0,2015
300225,3,23,1,42.0,15.0,589,1,2015
300226,3,9,1,-2.0,37.0,999,1,2015
300227,3,25,3,4.0,27.0,2475,0,2015
300228,3,25,3,264.0,15.0,448,1,2015
300229,3,24,2,-2.0,17.0,120,0,2015
300230,3,4,3,2.0,11.0,366,0,2015
300231,3,31,2,-7.0,16.0,853,0,2015
300232,3,19,4,-2.0,15.0,547,0,2015
300233,3,9,1,6.0,18.0,622,0,2015
300234,3,13,5,-6.0,7.0,511,0,2015
300235,3,25,3,9.0,16.0,738,0,2015
300236,3,8,7,21.0,15.0,224,0,2015
300237,3,2,1,56.0,11.0,879,1,2015
300238,3,20,5,-4.0,37.0,495,1,2015
300239,3,3,2,-6.0,16.0,1372,0,2015
300240,3,1,7,12.0,8.0,480,0,2015
300241,3,28,6,-3.0,7.0,481,0,2015
300242,3,27,5,-6.0,13.0,1810,0,2015
300243,3,3,2,12.0,11.0,919,0,2015
300244,3,2,1,-3.0,16.0,817,0,2015
300245,3,29,7,-1.0,21.0,1947,0,2015
300246,3,22,7,-15.0,16.0,1306,0,2015
300247,3,15,7,-2.0,23.0,337,0,2015
300248,3,10,2,-4.0,6.0,436,0,2015
300249,3,22,7,-5.0,14.0,216,0,2015
300250,3,22,7,-5.0,13.0,402,0,2015
300251,3,13,5,-2.0,20.0,594,0,2015
300252,3,6,5,-4.0,10.0,936,0,2015
300253,3,27,5,-3.0,11.0,341,0,2015
300254,3,4,3,1.0,41.0,1010,0,2015
300255,3,12,4,-4.0,14.0,273,0,2015
300256,3,18,3,-4.0,35.0,944,0,2015
300257,3,11,3,-9.0,9.0,132,0,2015
300258,3,27,5,5.0,17.0,792,0,2015
300259,3,12,4,42.0,14.0,197,1,2015
300260,3,18,3,5.0,23.0,1065,0,2015
300261,3,30,1,-6.0,14.0,473,0,2015
300262,3,16,1,12.0,26.0,547,1,2015
300263,3,4,3,80.0,27.0,429,1,2015
300264,3,7,6,41.0,21.0,2398,1,2015
300265,3,22,7,1.0,12.0,1180,0,2015
300266,3,28,6,-10.0,21.0,1009,0,2015
300267,3,11,3,0.0,12.0,1389,0,2015
300268,3,19,4,-7.0,20.0,280,0,2015
300269,3,1,7,-5.0,28.0,419,1,2015
300270,3,5,4,-6.0,13.0,735,0,2015
300271,3,30,1,-6.0,12.0,315,0,2015
300272,3,15,7,10.0,33.0,1096,0,2015
300273,3,7,6,18.0,10.0,639,1,2015
300274,3,15,7,37.0,14.0,651,1,2015
300275,3,21,6,4.0,12.0,1024,0,2015
300276,3,22,7,-4.0,19.0,192,0,2015
300277,3,21,6,-3.0,16.0,802,0,2015
300278,3,2,1,-10.0,13.0,528,0,2015
300279,3,19,4,1.0,11.0,1201,0,2015
300280,3,13,5,0.0,19.0,581,0,2015
300281,3,23,1,-2.0,17.0,223,0,2015
300282,3,28,6,10.0,14.0,1250,0,2015
300283,3,19,4,-5.0,19.0,503,0,2015
300284,3,11,3,-1.0,14.0,1749,0,2015
300285,3,19,4,28.0,22.0,164,1,2015
300286,3,5,4,1.0,14.0,432,0,2015
300287,3,28,6,18.0,14.0,700,0,2015
300288,3,12,4,-2.0,9.0,883,0,2015
300289,3,14,6,10.0,21.0,3904,1,2015
300290,3,30,1,-6.0,13.0,1235,0,2015
300291,3,15,7,12.0,13.0,628,1,2015
300292,3,2,1,-6.0,15.0,817,0,2015
300293,3,28,6,-6.0,20.0,1235,0,2015
300294,3,19,4,29.0,18.0,508,1,2015
300295,3,30,1,1.0,12.0,946,0,2015
300296,3,27,5,-4.0,21.0,143,0,2015
300297,3,26,4,15.0,14.0,920,0,2015
300298,3,19,4,-4.0,13.0,420,0,2015
300299,3,23,1,17.0,16.0,332,1,2015
300300,3,20,5,0.0,16.0,1744,0,2015
300301,3,25,3,-8.0,12.0,1028,0,2015
300302,3,2,1,17.0,9.0,528,0,2015
300303,3,18,3,-4.0,25.0,1546,0,2015
300304,3,26,4,5.0,24.0,946,0,2015
300305,3,30,1,10.0,14.0,247,0,2015
300306,3,26,4,0.0,32.0,373,1,2015
300307,3,12,4,-6.0,14.0,1496,0,2015
300308,3,23,1,16.0,15.0,1504,0,2015
300309,3,9,1,0.0,11.0,602,0,2015
300310,3,30,1,-8.0,14.0,973,0,2015
300311,3,4,3,13.0,17.0,967,0,2015
300312,3,9,1,-9.0,7.0,252,0,2015
300313,3,7,6,10.0,13.0,569,0,2015
300314,3,2,1,12.0,17.0,2586,0,2015
300315,3,4,3,22.0,49.0,468,1,2015
300316,3,6,5,2.0,13.0,802,1,2015
300317,3,18,3,-15.0,8.0,2615,0,2015
300318,3,12,4,-3.0,11.0,1183,0,2015
300319,3,26,4,7.0,24.0,606,0,2015
300320,3,28,6,25.0,13.0,1022,1,2015
300321,3,19,4,-5.0,19.0,528,0,2015
300322,3,29,7,8.0,12.0,584,0,2015
300323,3,27,5,0.0,10.0,2583,0,2015
300324,3,12,4,19.0,10.0,366,0,2015
300325,3,5,4,22.0,14.0,305,1,2015
300326,3,8,7,-2.0,13.0,776,0,2015
300327,3,20,5,-5.0,12.0,2367,0,2015
300328,3,26,4,8.0,12.0,197,0,2015
300329,3,29,7,-1.0,10.0,391,0,2015
300330,3,28,6,-6.0,12.0,1303,0,2015
300331,3,15,7,-1.0,14.0,817,0,2015
300332,3,18,3,-4.0,12.0,937,0,2015
300333,3,19,4,-1.0,14.0,771,0,2015
300334,3,13,5,-15.0,9.0,1129,0,2015
300335,3,3,2,171.0,16.0,158,1,2015
300336,3,21,6,0.0,10.0,1024,0,2015
300337,3,2,1,13.0,17.0,602,0,2015
300338,3,8,7,-10.0,10.0,140,0,2015
300339,3,8,7,-5.0,21.0,2176,0,2015
300340,3,11,3,-6.0,11.0,399,0,2015
300341,3,20,5,-7.0,22.0,67,0,2015
300342,3,18,3,-1.0,17.0,337,0,2015
300343,3,15,7,-5.0,26.0,404,0,2015
300344,3,29,7,0.0,20.0,944,0,2015
300345,3,16,1,-10.0,8.0,320,0,2015
300346,3,19,4,-4.0,9.0,1056,0,2015
300347,3,25,3,-5.0,15.0,1127,0,2015
300348,3,30,1,27.0,13.0,814,1,2015
300349,3,18,3,0.0,17.0,833,0,2015
300350,3,21,6,3.0,17.0,616,0,2015
300351,3,16,1,-9.0,20.0,1599,0,2015
300352,3,24,2,-2.0,16.0,946,0,2015
300353,3,6,5,5.0,12.0,612,0,2015
300354,3,28,6,4.0,12.0,508,0,2015
300355,3,12,4,4.0,19.0,731,0,2015
300356,3,18,3,11.0,17.0,2611,0,2015
300357,3,22,7,0.0,16.0,458,0,2015
300358,3,12,4,-6.0,11.0,646,0,2015
300359,3,19,4,-1.0,21.0,128,0,2015
300360,3,14,6,-1.0,7.0,534,0,2015
300361,3,19,4,-4.0,9.0,1005,0,2015
300362,3,10,2,0.0,23.0,534,0,2015
300363,3,28,6,-11.0,40.0,573,0,2015
300364,3,17,2,0.0,19.0,547,0,2015
300365,3,6,5,-4.0,24.0,481,0,2015
300366,3,31,2,-3.0,11.0,707,0,2015
300367,3,7,6,-4.0,21.0,733,0,2015
300368,3,31,2,-4.0,11.0,1262,0,2015
300369,3,2,1,17.0,14.0,669,1,2015
300370,3,20,5,65.0,45.0,266,1,2015
300371,3,17,2,-2.0,18.0,670,0,2015
300372,3,15,7,0.0,24.0,2611,1,2015
300373,3,20,5,-11.0,12.0,794,0,2015
300374,3,19,4,-3.0,13.0,794,0,2015
300375,3,11,3,-1.0,9.0,1345,0,2015
300376,3,8,7,2.0,13.0,2253,0,2015
300377,3,16,1,-3.0,33.0,1598,0,2015
300378,3,3,2,-3.0,9.0,883,0,2015
300379,3,16,1,9.0,17.0,404,0,2015
300380,3,2,1,39.0,12.0,226,1,2015
300381,3,2,1,-4.0,17.0,551,0,2015
300382,3,26,4,-6.0,10.0,1197,0,2015
300383,3,12,4,23.0,16.0,1670,1,2015
300384,3,28,6,-6.0,13.0,386,0,2015
300385,3,18,3,-9.0,12.0,841,0,2015
300386,3,11,3,2.0,11.0,919,0,2015
300387,3,30,1,-6.0,8.0,448,0,2015
300388,3,2,1,21.0,10.0,1024,1,2015
300389,3,3,2,-10.0,36.0,235,1,2015
300390,3,6,5,1.0,53.0,1028,1,2015
300391,3,29,7,-10.0,9.0,1157,0,2015
300392,3,8,7,-7.0,10.0,1204,0,2015
300393,3,29,7,-1.0,10.0,1050,0,2015
300394,3,1,7,5.0,16.0,304,0,2015
300395,3,13,5,4.0,25.0,201,0,2015
300396,3,24,2,8.0,13.0,1984,0,2015
300397,3,4,3,22.0,15.0,1303,0,2015
300398,3,2,1,-3.0,11.0,1156,0,2015
300399,3,25,3,4.0,14.0,2402,0,2015
300400,3,3,2,-4.0,7.0,371,0,2015
300401,3,18,3,-2.0,13.0,861,0,2015
300402,3,24,2,-4.0,13.0,685,0,2015
300403,3,8,7,-6.0,10.0,770,0,2015
300404,3,5,4,2.0,9.0,240,0,2015
300405,3,17,2,-6.0,17.0,1056,0,2015
300406,3,1,7,8.0,26.0,1121,1,2015
300407,3,15,7,-7.0,10.0,438,0,2015
300408,3,10,2,1.0,10.0,239,0,2015
300409,3,23,1,26.0,9.0,210,1,2015
300410,3,19,4,-2.0,29.0,302,0,2015
300411,3,28,6,-6.0,11.0,361,0,2015
300412,3,27,5,-1.0,20.0,2475,1,2015
300413,3,13,5,-2.0,15.0,472,0,2015
300414,3,14,6,-3.0,20.0,199,0,2015
300415,3,22,7,-6.0,33.0,2402,0,2015
300416,3,20,5,-2.0,35.0,184,1,2015
300417,3,15,7,-5.0,24.0,151,0,2015
300418,3,15,7,16.0,7.0,460,1,2015
300419,3,8,7,-3.0,21.0,731,0,2015
300420,3,13,5,-2.0,10.0,998,0,2015
300421,3,22,7,-3.0,13.0,1044,0,2015
300422,3,22,7,-4.0,20.0,1276,0,2015
300423,3,16,1,-5.0,9.0,1182,0,2015
300424,3,16,1,44.0,9.0,462,1,2015
300425,3,20,5,-1.0,25.0,433,0,2015
300426,3,6,5,-3.0,20.0,399,0,2015
300427,3,24,2,2.0,18.0,148,0,2015
300428,3,9,1,36.0,12.0,1130,1,2015
300429,3,28,6,19.0,18.0,153,1,2015
300430,3,4,3,16.0,14.0,802,1,2015
300431,3,15,7,-4.0,18.0,547,0,2015
300432,3,30,1,-3.0,26.0,1709,0,2015
300433,3,29,7,-5.0,7.0,829,0,2015
300434,3,22,7,-3.0,25.0,529,0,2015
300435,3,15,7,81.0,9.0,1005,1,2015
300436,3,29,7,-4.0,12.0,127,0,2015
300437,3,15,7,-2.0,13.0,268,0,2015
300438,3,16,1,-5.0,19.0,502,0,2015
300439,3,26,4,0.0,10.0,414,0,2015
300440,3,21,6,6.0,10.0,334,0,2015
300441,3,9,1,-8.0,10.0,954,0,2015
300442,3,15,7,-8.0,13.0,735,0,2015
300443,3,11,3,-4.0,9.0,1102,0,2015
300444,3,29,7,-2.0,13.0,834,0,2015
300445,3,31,2,-11.0,9.0,82,0,2015
300446,3,23,1,1.0,11.0,1069,0,2015
300447,3,14,6,6.0,10.0,484,0,2015
300448,3,23,1,-6.0,13.0,1023,0,2015
300449,3,3,2,22.0,47.0,678,1,2015
300450,3,11,3,7.0,12.0,406,0,2015
300451,3,10,2,-4.0,9.0,1111,0,2015
300452,3,11,3,-10.0,7.0,222,0,2015
300453,3,12,4,7.0,27.0,1597,1,2015
300454,3,16,1,-4.0,9.0,357,0,2015
300455,3,8,7,-7.0,17.0,252,0,2015
300456,3,16,1,-3.0,8.0,546,0,2015
300457,3,16,1,30.0,38.0,1535,1,2015
300458,3,29,7,-11.0,13.0,787,0,2015
300459,3,26,4,-10.0,11.0,192,0,2015
300460,3,31,2,-4.0,18.0,964,0,2015
300461,3,14,6,9.0,23.0,399,1,2015
300462,3,25,3,-9.0,18.0,867,0,2015
300463,3,16,1,-2.0,9.0,2486,0,2015
300464,3,25,3,-1.0,8.0,1089,0,2015
300465,3,22,7,-3.0,11.0,811,0,2015
300466,3,4,3,-1.0,42.0,604,0,2015
300467,3,14,6,28.0,13.0,287,1,2015
300468,3,12,4,-4.0,22.0,411,0,2015
300469,3,5,4,32.0,31.0,1055,1,2015
300470,3,9,1,3.0,10.0,2329,0,2015
300471,3,28,6,-6.0,9.0,692,0,2015
300472,3,17,2,-1.0,38.0,200,0,2015
300473,3,26,4,-8.0,14.0,931,0,2015
300474,3,2,1,-5.0,7.0,441,0,2015
300475,3,25,3,-9.0,23.0,113,0,2015
300476,3,22,7,-5.0,26.0,113,0,2015
300477,3,30,1,-4.0,26.0,283,0,2015
300478,3,15,7,-2.0,16.0,1121,1,2015
300479,3,12,4,-8.0,27.0,315,0,2015
300480,3,18,3,14.0,15.0,175,1,2015
300481,3,28,6,7.0,23.0,2556,1,2015
300482,3,5,4,-5.0,7.0,226,0,2015
300483,3,4,3,-3.0,20.0,334,0,2015
300484,3,11,3,-1.0,9.0,236,0,2015
300485,3,10,2,12.0,9.0,1130,0,2015
300486,3,24,2,-1.0,9.0,606,0,2015
300487,3,28,6,-8.0,23.0,268,0,2015
300488,3,7,6,-2.0,11.0,591,0,2015
300489,3,15,7,-2.0,13.0,411,0,2015
300490,3,21,6,-7.0,14.0,2554,0,2015
300491,3,28,6,199.0,13.0,541,1,2015
300492,3,22,7,-5.0,10.0,773,0,2015
300493,3,3,2,130.0,17.0,1086,1,2015
300494,3,13,5,24.0,15.0,480,1,2015
300495,3,14,6,-16.0,11.0,744,0,2015
300496,3,5,4,114.0,38.0,931,1,2015
300497,3,19,4,-8.0,18.0,501,0,2015
300498,3,21,6,-4.0,14.0,1184,0,2015
300499,3,31,2,-12.0,15.0,184,0,2015
300500,3,18,3,-2.0,15.0,666,0,2015
300501,3,15,7,-12.0,8.0,363,0,2015
300502,3,28,6,12.0,13.0,631,0,2015
300503,3,12,4,55.0,10.0,967,1,2015
300504,3,25,3,9.0,46.0,557,1,2015
300505,3,25,3,-3.0,6.0,251,0,2015
300506,3,19,4,1.0,14.0,1721,0,2015
300507,3,30,1,-5.0,12.0,993,0,2015
300508,3,18,3,-3.0,12.0,303,0,2015
300509,3,12,4,0.0,13.0,515,0,2015
300510,3,9,1,-3.0,8.0,406,0,2015
300511,3,26,4,0.0,27.0,944,1,2015
300512,3,13,5,7.0,23.0,140,1,2015
300513,3,20,5,-2.0,28.0,925,0,2015
300514,3,13,5,5.0,9.0,611,0,2015
300515,3,7,6,12.0,8.0,100,1,2015
300516,3,31,2,-5.0,18.0,125,0,2015
300517,3,3,2,-3.0,27.0,2158,0,2015
300518,3,30,1,0.0,15.0,425,1,2015
300519,3,24,2,-5.0,17.0,402,0,2015
300520,3,10,2,-1.0,20.0,214,0,2015
300521,3,27,5,-1.0,24.0,1400,0,2015
300522,3,15,7,-2.0,9.0,308,1,2015
300523,3,8,7,1.0,15.0,1590,0,2015
300524,3,13,5,-10.0,14.0,2311,0,2015
300525,3,19,4,44.0,9.0,268,1,2015
300526,3,2,1,69.0,21.0,184,1,2015
300527,3,25,3,0.0,13.0,533,0,2015
300528,3,26,4,94.0,12.0,214,1,2015
300529,3,11,3,-7.0,16.0,1055,0,2015
300530,3,28,6,1.0,19.0,846,0,2015
300531,3,20,5,237.0,10.0,1041,1,2015
300532,3,10,2,5.0,10.0,164,0,2015
300533,3,19,4,-12.0,9.0,130,0,2015
300534,3,12,4,-2.0,13.0,2586,0,2015
300535,3,24,2,-5.0,24.0,170,0,2015
300536,3,31,2,9.0,28.0,547,1,2015
300537,3,26,4,0.0,22.0,925,0,2015
300538,3,7,6,-1.0,21.0,331,0,2015
300539,3,31,2,-10.0,16.0,393,0,2015
300540,3,22,7,-5.0,7.0,646,0,2015
300541,3,8,7,-4.0,14.0,1089,0,2015
300542,3,31,2,-6.0,6.0,693,0,2015
300543,3,6,5,23.0,13.0,236,0,2015
300544,3,21,6,-10.0,15.0,1120,0,2015
300545,3,3,2,4.0,31.0,2172,0,2015
300546,3,18,3,3.0,12.0,731,0,2015
300547,3,12,4,-4.0,8.0,1041,0,2015
300548,3,2,1,-4.0,17.0,1192,0,2015
300549,3,21,6,11.0,7.0,86,0,2015
300550,3,25,3,-2.0,9.0,689,0,2015
300551,3,15,7,-2.0,16.0,472,0,2015
300552,3,9,1,88.0,31.0,309,1,2015
300553,3,3,2,-1.0,10.0,452,0,2015
300554,3,25,3,39.0,14.0,2182,1,2015
300555,3,12,4,-2.0,11.0,1592,0,2015
300556,3,1,7,-5.0,8.0,571,0,2015
