FLIGHT_ID,ORIGIN_AIRPORT,DESTINATION_AIRPORT
600218,SNA,PDX
600219,DTW,BWI
600220,DEN,SJC
600221,LGA,ATL
600222,DTW,RDU
600223,RDU,LGA
600224,BWI,PHX
600225,BUF,PHX
600226,SAN,LAS
600227,RNO,LAS
600228,ECP,BNA
600229,FAT,SLC
600230,HOU,CRP
600231,BIL,MSP
600232,DFW,LAS
600233,PHX,PHL
600234,BNA,DEN
600235,IAD,TPA
600236,LAX,DFW
600237,DEN,OKC
600238,DEN,LAS
600239,ATL,CAK
600240,BUR,SJC
600241,ATL,CID
600242,IAH,COS
600243,DEN,LAX
600244,AUS,HRL
600245,BNA,LGA
600246,SFO,ATL
600247,PHL,DEN
600248,ATL,SBN
600249,EWR,MCI
600250,DEN,CMH
600251,PHL,CLT
600252,FLL,LAS
600253,DCA,CLT
600254,MCO,DEN
600255,SEA,MSP
600256,SEA,MSP
600257,LGA,RDU
600258,SJU,TPA
600259,OKC,ORD
600260,EWR,MDW
600261,SEA,IAH
600262,DFW,HSV
600263,DFW,MIA
600264,HOU,LAX
600265,MSY,PHX
600266,FLL,MDW
600267,TPA,DCA
600268,CLT,MSP
600269,ORF,MDW
600270,SAN,DEN
600271,LIH,HNL
600272,SEA,SJC
600273,DEN,EWR
600274,DEN,MSP
600275,LGB,SLC
600276,DFW,MEI
600277,ORD,DTW
600278,PIT,TPA
600279,LAX,SJC
600280,LAS,SFO
600281,ATL,XNA
600282,SJC,PHX
600283,FLL,ATL
600284,STL,RSW
600285,EWR,HNL
600286,EWR,IAH
600287,SAN,PHX
600288,HOU,DAL
600289,JFK,RNO
600290,SLC,DEN
600291,DEN,MDW
600292,BOS,BNA
600293,ATL,MIA
600294,ANC,LGB
600295,LAX,OGG
600296,ORF,DTW
600297,ATL,MSY
600298,FSD,MSP
600299,LAX,OAK
600300,HOU,MAF
600301,ORF,CLT
600302,LAS,DEN
600303,IAH,CLE
600304,DEN,DCA
600305,SLC,LAX
600306,ATL,TPA
600307,LGA,ROC
600308,BOS,DCA
600309,DFW,MIA
600310,DFW,SGF
600311,ATL,BMI
600312,BUF,JFK
600313,LAS,BOS
600314,PHX,LAS
600315,ATL,MOB
600316,LAX,SFO
600317,ORD,FAR
600318,LAS,LAX
600319,EWR,FLL
600320,ORD,DFW
600321,LGB,LAS
600322,IAH,BTR
600323,SAN,DFW
600324,SAN,SFO
600325,HOU,LAX
600326,PIT,BWI
600327,TTN,ORD
600328,LGA,MKE
600329,ORD,XNA
600330,JFK,SFO
600331,SFO,BOS
600332,LAS,SEA
600333,ATL,MCO
600334,ATL,ABE
600335,CMH,PHX
600336,SLC,PDX
600337,LAX,HNL
600338,SEA,SLC
600339,ORD,DTW
600340,LAX,DFW
600341,BUR,SLC
600342,CMH,EWR
600343,MSN,ORD
600344,DEN,BOS
600345,TPA,DTW
600346,PHX,MSP
600347,PHX,SMF
600348,LAX,OAK
600349,MIA,LAX
600350,MIA,MCO
600351,SJC,SEA
600352,SEA,LGB
600353,PSP,PHX
600354,DEN,GCC
600355,JFK,MSY
600356,DAL,STL
600357,CLT,MEM
600358,SMF,LAX
600359,BUF,BWI
600360,SJC,PHX
600361,ORD,MSP
600362,MCO,MCI
600363,CID,DFW
600364,BDL,BWI
600365,GEG,SEA
600366,EWR,IAH
600367,DFW,MIA
600368,SBN,EWR
600369,TYS,ORD
600370,DEN,HOU
600371,RNO,SLC
600372,ELP,PHX
600373,PHX,ONT
600374,SLC,LAX
600375,DCA,LGA
600376,MSP,ORD
600377,SEA,SAN
600378,MSY,DFW
600379,MCO,ATL
600380,ATL,EYW
600381,ATL,HPN
600382,DEN,SAN
600383,HNL,KOA
600384,ATL,AVL
600385,DCA,MCO
600386,BOS,DTW
600387,CLT,BWI
600388,MCO,HPN
600389,LAS,ATL
600390,ATL,MDW
600391,ORD,BOS
600392,CLE,ATL
600393,ATL,CAK
600394,XNA,ATL
600395,IND,BWI
600396,MCI,STL
600397,DCA,DAL
600398,HOU,ELP
600399,OAK,OGG
600400,GRK,DFW
600401,MFE,DFW
600402,MSP,ORD
600403,SFO,ANC
600404,BOS,LGA
600405,ATL,RSW
600406,BOS,SEA
600407,MIA,LGA
600408,FLL,MDW
600409,ORD,OKC
600410,MSY,DAL
600411,PHX,ATL
600412,DFW,AMA
600413,PHL,PBI
600414,LAX,DEN
600415,MCO,JFK
600416,DCA,BOS
600417,ATL,MSY
600418,MDW,PHL
600419,ATL,PVD
600420,IAD,ORD
600421,DEN,ELP
600422,SLC,SEA
600423,HNL,KOA
600424,DFW,IAD
600425,EWR,PHX
600426,IAD,BDL
600427,ORD,OKC
600428,ATL,STL
600429,IAD,SEA
600430,BWI,FLL
600431,SFO,CVG
600432,DFW,MSP
600433,DFW,DAY
600434,VLD,ATL
600435,SJU,MIA
600436,LAS,STL
600437,TUL,DEN
600438,DTW,MCO
600439,DTW,ORD
600440,DFW,TLH
600441,LGA,CLE
600442,MKE,ATL
600443,TPA,ORF
600444,MLI,DFW
600445,LAX,DEN
600446,BUF,ATL
600447,BWI,MCO
600448,HSV,IAH
600449,BOS,DTW
600450,SAT,IAH
600451,MDW,STL
600452,ATL,RIC
600453,MCO,DEN
600454,TPA,MDW
600455,PIT,DEN
600456,BOS,JAX
600457,SAN,PDX
600458,PHX,CMH
600459,LAX,TUS
600460,ATL,BDL
600461,IAH,MIA
600462,DEN,IAD
600463,IAH,BTR
600464,SGF,DEN
600465,SHV,DFW
600466,OAK,SNA
600467,PHX,SBP
600468,LAX,SAT
600469,LAS,CVG
600470,SRQ,ATL
600471,LAX,SMF
600472,SAN,DFW
600473,ORD,MSN
600474,ATL,LFT
600475,MSP,ORD
600476,IAH,LIT
600477,SJU,MIA
600478,TPA,RDU
600479,SMF,DEN
600480,CLT,BOS
600481,PHL,LAS
600482,DCA,BOS
600483,HOU,OKC
600484,DTW,PLN
600485,SFO,PHX
600486,KOA,LAX
600487,SAV,DFW
600488,ORD,PHL
600489,MDW,TUS
600490,BWI,DEN
600491,FLL,LAX
600492,GNV,ATL
600493,DFW,ATL
600494,DFW,FSM
600495,ORD,BOS
600496,DCA,MCO
600497,BOS,ORD
600498,MRY,LAX
600499,JFK,SJU
600500,CLE,TPA
600501,CMH,ORD
600502,MCO,SJU
600503,IAH,CRW
600504,DFW,ORD
600505,DEN,CMH
600506,ORD,STL
600507,SLC,PHX
600508,TPA,DCA
600509,ATL,DSM
600510,GRR,MCO
600511,MIA,SAN
600512,SYR,MCO
600513,LAX,MIA
600514,OKC,ATL
600515,MHT,BWI
600516,BOI,DEN
600517,MDW,PVD
600518,AUS,CLT
600519,DEN,OMA
600520,ATL,JFK
600521,PDX,SLC
600522,MDW,DCA
600523,SNA,SFO
600524,LGA,GSO
600525,SFO,SEA
600526,SEA,OAK
600527,BOS,DCA
600528,BNA,PNS
600529,CVG,MIA
600530,ATL,MIA
600531,IND,DEN
600532,EVV,ATL
600533,ORD,GRR
600534,PHX,BUR
600535,EWR,PWM
600536,HOU,BHM
600537,ORD,ERI
600538,OMA,ATL
600539,DEN,ABQ
600540,PHL,ATL
600541,CLT,PIT
600542,BTR,DFW
600543,EWR,SFO
600544,MDT,ORD
600545,MSP,MSN
600546,DEN,SGF
600547,MCI,MSP
600548,SFO,SAN
600549,ATL,CRW
600550,ORF,LGA
600551,PDX,HOU
600552,IAH,SLC
600553,SFO,KOA
600554,SFO,SLC
600555,DTW,GRR
600556,MCI,CLT
600557,BDL,ORD
600558,LAS,PDX
600559,ONT,OAK
600560,MKE,ORD
600561,ALB,ORD
600562,DAL,HOU
600563,PHX,SAT
600564,LGA,DFW
600565,EWR,SDF
600566,LAX,OAK
600567,ATL,MKE
600568,PWM,JFK
600569,RDU,DTW
600570,DAL,TPA
600571,ACV,SFO
600572,BDL,MDW
600573,SFO,DAL
600574,IAH,SAN
600575,SMF,BUR
600576,MSP,RAP
600577,AZO,ORD
600578,OKC,STL
600579,GTF,SLC
600580,LGA,SRQ
600581,ORD,BOS
600582,SMF,DFW
600583,DCA,MIA
600584,ORD,MLI
600585,ATL,MCI
600586,RSW,IAH
600587,BWI,ATL
600588,JAN,ATL
600589,MSP,GRR
600590,DFW,FLL
600591,JFK,SJU
600592,SLC,SEA
600593,SLC,BZN
600594,BOS,SAV
600595,PDX,LAS
600596,PHX,BOI
600597,MSY,MDW
600598,PHX,RNO
600599,DCA,BOS
600600,DAB,ATL
600601,GSO,ATL
600602,LFT,ATL
600603,PDX,SFO
600604,BHM,DFW
600605,DTW,BGM
600606,SEA,DTW
600607,MCO,LAX
600608,SHV,IAH
600609,SGF,ORD
600610,PHX,DEN
600611,OAK,LAS
600612,PBI,LGA
600613,DFW,TUS
600614,PHX,IAH
600615,SLC,PDX
600616,MCO,BDL
600617,ATL,CAE
600618,CMH,ATL
600619,JFK,SEA
600620,DEN,OAK
600621,ORD,ATL
600622,ATL,ELP
600623,HOU,PIT
600624,SJC,PHX
600625,PHX,SLC
600626,TYS,ATL
600627,SFO,DEN
600628,SJC,SAN
600629,MCI,DEN
600630,LAS,LAX
600631,CLT,JFK
600632,EWR,SFO
600633,HOU,HRL
600634,JFK,SFO
600635,ATL,JFK
600636,ATL,PIT
600637,LGA,SRQ
600638,PHX,DEN
600639,FLL,SFO
600640,EWR,CLE
600641,CLT,SEA
600642,EWR,CLT
600643,AUS,ATL
600644,LGA,DEN
600645,MSP,LAN
600646,GRR,EWR
600647,SFO,HNL
600648,IAH,MIA
600649,HOU,DAL
600650,MCO,DTW
600651,ORD,BNA
600652,BWI,DFW
600653,EWR,LAS
600654,DFW,DCA
600655,MIA,PNS
600656,JFK,LAX
600657,MCO,HOU
600658,BOS,DCA
600659,GNV,ATL
600660,MKE,DAL
600661,EWR,JAX
600662,IAH,SFO
600663,BDL,CLT
600664,EWR,SEA
600665,RDU,BWI
600666,OGG,LIH
600667,PHX,MCO
600668,MYR,ATL
600669,IAH,DTW
600670,DAL,LGA
600671,FLL,TPA
600672,MSY,MIA
600673,PHX,SNA
600674,IAH,ABQ
600675,TYS,ATL
600676,MCO,ATL
600677,SGF,ATL
600678,FLL,ORD
600679,RNO,LAS
600680,DEN,SAN
600681,CVG,MIA
600682,PHX,SFO
600683,IAH,MSP
600684,ORD,BWI
600685,MIA,DCA
600686,CAE,ATL
600687,EWR,CHS
600688,SFO,KOA
600689,ADQ,ANC
600690,SGF,ORD
600691,JAN,ATL
600692,SDF,EWR
600693,DEN,GTF
600694,SEA,SJC
600695,DTW,MCO
600696,SFO,LAS
600697,DCA,ATL
600698,ATL,LAX
600699,DFW,OKC
600700,BOS,BWI
600701,BWI,IND
600702,ORD,SEA
600703,OKC,DFW
600704,LAX,ATL
600705,IAD,LAX
600706,CLE,DCA
600707,DEN,SJC
600708,ORD,DEN
600709,LAX,IAH
600710,MHT,TPA
600711,SJU,MIA
600712,HOU,SAN
600713,MSY,CLT
600714,DEN,IND
600715,SFO,DEN
600716,MSP,DEN
600717,DTW,DCA
600718,PHL,DFW
600719,ORD,LIT
600720,ORD,BWI
600721,TPA,MSY
600722,MSP,TTN
600723,IAH,DEN
600724,AEX,ATL
600725,AUS,ORD
600726,ORD,CID
600727,SEA,MSP
600728,HOU,ABQ
600729,TLH,ATL
600730,PHX,YUM
600731,BOS,BWI
600732,MCO,SDF
600733,PIT,MSP
600734,MSO,SLC
600735,MCI,ATL
600736,DTW,MDW
600737,MKE,BOS
600738,MYR,ACY
600739,SMF,SNA
600740,PHL,ORD
600741,CHA,ATL
600742,DFW,MOB
600743,CDV,ANC
600744,ANC,SEA
600745,TPA,IAH
600746,ACY,FLL
600747,SFO,MSP
600748,SNA,DEN
600749,DFW,SJU
600750,LAX,DEN
600751,AMA,DAL
600752,ATL,DCA
600753,LAX,ORD
600754,MDW,RDU
600755,PHX,SLC
600756,ATL,EWR
600757,MSP,PHL
600758,ORD,PAH
600759,SLC,ONT
600760,LAX,DFW
600761,JFK,BOS
600762,MIA,DFW
600763,HNL,IAH
600764,EWR,ATL
600765,SAN,OAK
600766,CHS,IAH
600767,ORD,MKE
600768,IAH,OAK
600769,TPA,BHM
600770,SFO,PDX
600771,SJU,TPA
600772,MCI,LAS
600773,DFW,LAS
600774,PHL,MCO
600775,LGA,MCO
600776,FAT,LAX
600777,BOS,CLE
600778,AUS,DFW
600779,SLC,OAK
600780,LGA,DFW
600781,PHL,DFW
600782,ORD,OKC
600783,SFO,PSP
600784,ATL,EWR
600785,SLC,ANC
600786,DFW,MCI
600787,LGA,MIA
600788,SMF,PHX
600789,ORD,LGA
600790,DFW,LFT
600791,EWR,TPA
600792,PDX,DFW
600793,LIH,OGG
600794,BWI,MKE
600795,LAX,FAT
600796,MSP,CLT
600797,TXK,DFW
600798,DEN,LAS
600799,CLT,DCA
600800,PHX,SEA
600801,JFK,SLC
600802,ATL,PVD
600803,DFW,CLT
600804,BNA,ORD
600805,ISP,PBI
600806,BWI,MCO
600807,BOI,LAS
600808,OKC,DFW
600809,ORD,DFW
600810,EWR,CLE
600811,EWN,ATL
600812,MDW,JAX
600813,BOS,SEA
600814,ORD,ATW
600815,ANC,ORD
600816,MSY,DFW
600817,EWR,PHX
600818,PHL,MSP
600819,MSP,ANC
600820,ATL,FLL
600821,MSP,ORD
600822,SEA,BOI
600823,MCO,DEN
600824,MCO,ORD
600825,JFK,MCO
600826,MSP,SEA
600827,MCO,LAX
600828,PIT,LAS
600829,SNA,SFO
600830,BUF,MCO
600831,MCO,SAT
600832,PHX,PDX
600833,SEA,LGB
600834,CAE,ATL
600835,BWI,MSP
600836,DFW,SAT
600837,SAF,DEN
600838,BNA,AUS
600839,ATL,PHL
600840,SLC,LGB
600841,MLI,ORD
600842,EWR,TPA
600843,IAH,GPT
600844,DTW,FLL
600845,LAX,SMF
600846,CLT,SAN
600847,CLT,JAX
600848,PHX,JFK
600849,LAS,LGB
600850,MIA,DFW
600851,LAS,JFK
600852,GEG,SEA
600853,PHL,CLT
600854,ATL,ORD
600855,SLC,SJC
600856,SEA,DEN
600857,DEN,IAH
600858,LAX,PHL
600859,ATL,IAD
600860,ATL,DHN
600861,ALB,BWI
600862,OAK,LAX
600863,MCI,MSP
600864,AUS,LAX
600865,LAX,MSY
600866,SLC,SUN
600867,EWR,MKE
600868,MDW,DTW
600869,FLL,LGA
600870,OAK,PDX
600871,ATL,SNA
600872,ORD,CLT
600873,GSP,MDW
600874,JFK,JAX
600875,ORD,PDX
600876,FLL,JFK
600877,LAS,EWR
600878,ATL,BDL
600879,DEN,BOI
600880,ATL,RSW
600881,CHS,JFK
600882,BOS,FLL
600883,SLC,SAN
600884,MYR,ATL
600885,ATL,RSW
600886,DCA,MCO
600887,MIA,PHL
600888,SAN,DFW
600889,MSP,BWI
600890,HNL,OGG
600891,CLE,SFO
600892,ATL,MLU
600893,MSP,PHX
600894,HOU,MCO
600895,DCA,CLT
600896,HSV,ATL
600897,PHL,DFW
600898,DEN,PHX
600899,SAT,STL
600900,ATL,RSW
600901,SNA,DAL
600902,JFK,BQN
600903,SGU,DEN
600904,TUL,ATL
600905,TPA,PHX
600906,DTW,EWR
600907,ATL,CLE
600908,CHS,MDW
600909,MSP,DEN
600910,PBI,DFW
600911,RDU,MIA
600912,LAX,MIA
600913,PHX,PDX
600914,SFO,ORD
600915,STL,SFO
600916,LNK,DEN
600917,SLC,LAS
600918,GEG,SEA
600919,IAH,BWI
600920,DCA,ORD
600921,DFW,AEX
600922,DFW,BWI
600923,GFK,MSP
600924,SDF,EWR
600925,STL,BWI
600926,FLL,DAL
600927,JFK,MCO
600928,SFO,SEA
600929,TPA,PIT
600930,BWI,FLL
600931,MRY,SFO
600932,ATL,ORF
600933,MIA,GNV
600934,SAN,SFO
600935,EVV,DTW
600936,MCO,BDL
600937,EWR,IAH
600938,DFW,FSM
600939,ONT,PHX
600940,MKE,ORD
600941,MCO,MIA
600942,ATL,RDU
600943,PHX,SEA
600944,LAS,LAX
600945,SAN,PHX
600946,HNL,SEA
600947,DFW,MCO
600948,ATL,MCI
600949,LAX,SAN
600950,SEA,BOI
600951,OAK,GEG
600952,LAS,PHX
600953,MIA,LGA
600954,GRR,TPA
600955,DFW,DCA
600956,SFO,LAX
600957,BHM,BWI
600958,DFW,BOS
600959,TPA,JFK
600960,DAL,MSY
600961,ORD,PHL
600962,OMA,IAH
600963,DFW,FLL
600964,PDX,LAS
600965,EWR,BUF
600966,SDF,BWI
600967,ATL,TYS
600968,BOS,MCO
600969,FLL,LGA
600970,SNA,ORD
600971,CLT,DCA
600972,CLT,DCA
600973,BWI,DTW
600974,TPA,DCA
600975,SFO,PDX
600976,DEN,PSC
600977,ALB,MDW
600978,DEN,RAP
600979,LIT,ATL
600980,SEA,MSP
600981,ATL,LAX
600982,DFW,MCO
600983,EVV,ORD
600984,PHX,ORD
600985,GPT,ATL
600986,DFW,DEN
600987,TPA,DEN
600988,ORD,SEA
600989,DEN,ATL
600990,GRR,ATL
600991,DEN,EWR
600992,LAX,SLC
600993,ORF,ATL
600994,ORD,ATW
600995,ORD,MSY
600996,LAS,LBE
600997,JFK,CLE
600998,BWI,STL
600999,TPA,EWR
601000,BOS,IAH
601001,SAN,JFK
601002,PBI,LGA
601003,FWA,ORD
601004,DFW,ORD
601005,DFW,OMA
601006,SEA,LAS
601007,MDW,HOU
601008,MSP,TUL
601009,PHL,DEN
601010,HOU,BHM
601011,SAN,LAX
601012,HNL,LAX
601013,GRK,IAH
601014,MCO,SJU
601015,CAK,LGA
601016,SJC,LAX
601017,SFO,EUG
601018,SEA,TPA
601019,PHX,SEA
601020,LAS,SAN
601021,ATL,LAS
601022,SAT,DFW
601023,BOI,SLC
601024,SNA,SEA
601025,ORD,DFW
601026,SAT,DAL
601027,LWS,SLC
601028,HNL,LAX
601029,DFW,CLT
601030,ORD,SFO
601031,PWM,BWI
601032,IAH,PHL
601033,SFO,RDD
601034,DEN,DFW
601035,JFK,DEN
601036,DFW,ORD
601037,MEM,EWR
601038,IND,PHX
601039,BWI,DTW
601040,OTZ,OME
601041,MCO,ATL
601042,DAL,BWI
601043,SMF,SLC
601044,SAN,SFO
601045,CLT,RIC
601046,MSP,DEN
601047,ICT,DEN
601048,BOS,ORD
601049,ATL,PBI
601050,WRG,KTN
601051,ATL,MSP
601052,ATL,JAX
601053,LAX,BWI
601054,PHX,MSP
601055,TUS,LAX
601056,MSP,MSY
601057,TPA,EWR
601058,OGG,HNL
601059,BWI,CHS
601060,MIA,JAX
601061,OKC,ORD
601062,TPA,ISP
601063,DFW,LAS
601064,SFO,RNO
601065,BUR,SEA
601066,SLC,EWR
601067,LAX,PDX
601068,HRL,HOU
601069,KOA,HNL
601070,CLT,DEN
601071,ATL,ELP
601072,PHX,LAS
601073,ATL,ABQ
601074,FAI,SEA
601075,FLL,IAH
601076,SFO,SAN
601077,CLT,TPA
601078,MSP,FAR
601079,DFW,SMF
601080,ATL,FLL
601081,ATL,CLT
601082,MRY,LAX
601083,DEN,COS
601084,TYR,IAH
601085,LAX,ATL
601086,MDW,AUS
601087,DTW,MSP
601088,DEN,RDU
601089,BWI,SJU
601090,LAS,JFK
601091,EVV,ATL
601092,IAH,MFE
601093,LGB,OAK
601094,DEN,LAX
601095,OGG,KOA
601096,PDX,IAH
601097,IAD,SFO
601098,MSY,DEN
601099,SMF,JFK
601100,DFW,DEN
601101,DTW,LGA
601102,EWR,BNA
601103,PVD,EWR
601104,AMA,DEN
601105,JFK,BUF
601106,IAD,SFO
601107,RST,ORD
601108,DFW,ICT
601109,GTF,MSP
601110,DFW,PDX
601111,IAD,ATL
601112,MDW,DCA
601113,DFW,LRD
601114,MCI,DAL
601115,TPA,ALB
601116,OGG,HNL
601117,ORD,MLI
601118,ATL,EWR
601119,LGA,ORD
601120,SFO,STL
601121,MSP,ORD
601122,MCO,DTW
601123,DEN,SEA
601124,STL,BOS
601125,CHO,ATL
601126,ORD,SAN
601127,DCA,MKE
601128,ATL,ICT
601129,MCO,CLE
601130,JFK,CMH
601131,GSO,LGA
601132,MCI,OAK
601133,SFO,DFW
601134,ATL,LAX
601135,FLL,IND
601136,DFW,MSP
601137,MSP,BIS
601138,DFW,IND
601139,MDW,ABQ
601140,DTW,ORD
601141,ATL,RDU
601142,PBI,EWR
601143,LGA,FLL
601144,ATL,DFW
601145,ATL,LGA
601146,SFO,ONT
601147,SFO,ABQ
601148,EWR,CLE
601149,DAL,LBB
601150,JFK,SEA
601151,FLL,CLE
601152,JAX,CLT
601153,STL,SEA
601154,DFW,SPI
601155,ATL,ORF
601156,ORD,PNS
601157,PDX,SFO
601158,ATL,MOB
601159,ATL,TPA
601160,CLT,JFK
601161,IAH,TUL
601162,MCO,JFK
601163,PHX,RNO
601164,SFO,ORD
601165,RDU,MIA
601166,CLT,DFW
601167,RIC,ATL
601168,PHL,IAH
601169,KOA,SJC
601170,IAH,JAN
601171,ATL,CMH
601172,IND,ORD
601173,BOS,LAX
601174,BOS,MIA
601175,ORD,MSP
601176,BIS,MSP
601177,ATL,IAH
601178,JFK,LAX
601179,MOB,ATL
601180,LAS,RNO
601181,BOS,ORD
601182,ROC,ORD
601183,ORD,PHX
601184,DAL,OAK
601185,LAS,SLC
601186,SLC,LAS
601187,TPA,DAL
601188,SFO,EWR
601189,RIC,DFW
601190,SBA,LAX
601191,AUS,SEA
601192,LGA,ATL
601193,EWR,SFO
601194,MIA,IAH
601195,BOS,LAX
601196,HOU,LAX
601197,HOU,PIT
601198,DCA,PHX
601199,MCO,BWI
601200,MSP,BIL
601201,ATL,PBI
601202,LAX,SFO
601203,DFW,ATL
601204,BOS,MCI
601205,PHX,PSP
601206,TPA,PIT
601207,FAR,ORD
601208,OAK,MCI
601209,DEN,EWR
601210,JFK,CLT
601211,XNA,DFW
601212,FLL,JFK
601213,SMF,LAS
601214,LAX,SFO
601215,ELP,SAT
601216,ORD,LGA
601217,STL,DTW
601218,MSP,ATL
601219,JAX,MIA
601220,EWR,DFW
601221,SFO,HNL
601222,ATL,GNV
601223,MCI,BWI
601224,MOT,DEN
601225,ATL,TUS
601226,BWI,ALB
601227,SLC,PDX
601228,BWI,BOS
601229,SFO,SEA
601230,HOU,SAT
601231,PDX,DEN
601232,YAK,CDV
601233,DFW,CLT
601234,IAH,SMF
601235,MIA,IAH
601236,ORD,LAS
601237,MSP,TUL
601238,BWI,DEN
601239,AUS,MCO
601240,RDM,SLC
601241,LAS,IAD
601242,BOS,JFK
601243,LAX,ABQ
601244,JFK,LAX
601245,MDW,SAN
601246,ATL,STL
601247,SJU,ATL
601248,ATL,IAH
601249,MCO,CLE
601250,BNA,MCO
601251,ATL,HOU
601252,MSP,MCI
601253,LGA,MSY
601254,DFW,CLL
601255,RDU,BWI
601256,CHS,ATL
601257,EWR,MSP
601258,BWI,FNT
601259,SAN,DEN
601260,DFW,ABI
601261,BDL,CLT
601262,FLL,BNA
601263,CLT,JFK
601264,AEX,IAH
601265,DEN,BZN
601266,CLT,MIA
601267,IAH,SNA
601268,JAX,JFK
