FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
400039,4,16,4,24.0,16.0,1085,1,2015
400040,4,24,5,-3.0,37.0,1276,0,2015
400041,4,28,2,-3.0,7.0,337,0,2015
400042,4,9,4,-1.0,21.0,187,0,2015
400043,4,25,6,-4.0,11.0,966,0,2015
400044,4,13,1,24.0,8.0,347,1,2015
400045,4,14,2,-2.0,12.0,575,0,2015
400046,4,4,6,47.0,21.0,1829,1,2015
400047,4,13,1,-8.0,17.0,612,0,2015
400048,4,24,5,92.0,19.0,1171,1,2015
400049,4,26,7,0.0,5.0,491,0,2015
400050,4,29,3,2.0,11.0,1014,0,2015
400051,4,20,1,-2.0,69.0,912,1,2015
400052,4,18,6,11.0,17.0,1009,0,2015
400053,4,25,6,19.0,11.0,1927,0,2015
400054,4,24,5,-8.0,11.0,925,0,2015
400055,4,29,3,33.0,16.0,1514,1,2015
400056,4,25,6,-4.0,57.0,964,1,2015
400057,4,3,5,4.0,6.0,1306,0,2015
400058,4,1,3,15.0,26.0,222,1,2015
400059,4,28,2,-4.0,18.0,351,0,2015
400060,4,8,3,-3.0,9.0,1139,0,2015
400061,4,2,4,3.0,9.0,528,0,2015
400062,4,30,4,-4.0,24.0,529,0,2015
400063,4,18,6,-3.0,16.0,1546,0,2015
400064,4,11,6,-18.0,14.0,2607,0,2015
400065,4,27,1,-3.0,21.0,666,0,2015
400066,4,22,3,-1.0,9.0,773,0,2015
400067,4,7,2,6.0,18.0,1449,0,2015
400068,4,4,6,13.0,9.0,228,1,2015
400069,4,22,3,-1.0,12.0,668,0,2015
400070,4,29,3,40.0,11.0,944,0,2015
400071,4,30,4,6.0,9.0,1797,0,2015
400072,4,4,6,-9.0,16.0,601,0,2015
400073,4,2,4,-5.0,19.0,493,0,2015
400074,4,28,2,3.0,7.0,2343,0,2015
400075,4,10,5,-1.0,22.0,173,0,2015
400076,4,6,1,-4.0,8.0,872,0,2015
400077,4,1,3,-5.0,16.0,2475,0,2015
400078,4,25,6,6.0,21.0,1050,0,2015
400079,4,3,5,-3.0,12.0,228,0,2015
400080,4,2,4,-4.0,15.0,460,0,2015
400081,4,25,6,-5.0,17.0,578,0,2015
400082,4,16,4,-2.0,16.0,1464,0,2015
400083,4,24,5,168.0,16.0,986,1,2015
400084,4,30,4,0.0,17.0,1389,0,2015
400085,4,12,7,-5.0,14.0,1984,0,2015
400086,4,7,2,-1.0,17.0,250,0,2015
400087,4,25,6,5.0,10.0,1956,0,2015
400088,4,1,3,-3.0,13.0,1504,0,2015
400089,4,20,1,-3.0,17.0,1892,0,2015
400090,4,10,5,-2.0,30.0,852,0,2015
400091,4,20,1,-6.0,28.0,733,0,2015
400092,4,24,5,-2.0,10.0,417,0,2015
400093,4,27,1,-4.0,23.0,657,0,2015
400094,4,13,1,-5.0,6.0,173,0,2015
400095,4,3,5,11.0,18.0,636,0,2015
400096,4,21,2,-3.0,24.0,919,0,2015
400097,4,1,3,9.0,13.0,731,0,2015
400098,4,8,3,-4.0,6.0,471,0,2015
400099,4,8,3,-12.0,27.0,1501,0,2015
400100,4,22,3,0.0,15.0,432,0,2015
400101,4,17,5,-5.0,12.0,382,0,2015
400102,4,8,3,-2.0,18.0,1242,0,2015
400103,4,28,2,-6.0,21.0,570,0,2015
400104,4,15,3,3.0,16.0,1254,0,2015
400105,4,8,3,-16.0,9.0,542,0,2015
400106,4,2,4,53.0,27.0,589,1,2015
400107,4,12,7,-9.0,9.0,996,0,2015
400108,4,9,4,-5.0,18.0,843,0,2015
400109,4,17,5,-1.0,9.0,496,0,2015
400110,4,7,2,3.0,9.0,670,0,2015
400111,4,17,5,-5.0,8.0,341,0,2015
400112,4,15,3,-12.0,19.0,399,0,2015
400113,4,7,2,-1.0,16.0,2556,0,2015
400114,4,3,5,-1.0,16.0,1554,0,2015
400115,4,15,3,-2.0,25.0,852,0,2015
400116,4,6,1,-1.0,20.0,296,0,2015
400117,4,19,7,-13.0,15.0,630,0,2015
400118,4,28,2,-6.0,9.0,859,0,2015
400119,4,8,3,1.0,21.0,641,0,2015
400120,4,26,7,1.0,18.0,721,0,2015
400121,4,24,5,22.0,10.0,495,0,2015
400122,4,26,7,-9.0,11.0,377,0,2015
400123,4,1,3,3.0,17.0,214,0,2015
400124,4,1,3,-4.0,15.0,651,0,2015
400125,4,28,2,-12.0,20.0,416,0,2015
400126,4,24,5,3.0,12.0,369,0,2015
400127,4,3,5,0.0,19.0,956,0,2015
400128,4,14,2,-5.0,29.0,746,0,2015
400129,4,24,5,-5.0,15.0,814,0,2015
400130,4,19,7,-6.0,11.0,771,0,2015
400131,4,25,6,-4.0,20.0,447,0,2015
400132,4,24,5,74.0,22.0,762,1,2015
400133,4,23,4,-7.0,33.0,1956,0,2015
400134,4,25,6,1.0,10.0,2454,0,2015
400135,4,24,5,623.0,11.0,689,1,2015
400136,4,21,2,11.0,10.0,1205,0,2015
400137,4,13,1,127.0,11.0,592,1,2015
400138,4,2,4,16.0,19.0,406,1,2015
400139,4,14,2,-3.0,19.0,2173,0,2015
400140,4,30,4,-5.0,11.0,447,0,2015
400141,4,12,7,19.0,31.0,944,1,2015
400142,4,22,3,-5.0,12.0,122,0,2015
400143,4,23,4,-4.0,19.0,164,0,2015
400144,4,15,3,10.0,7.0,2454,1,2015
400145,4,5,7,-4.0,9.0,223,0,2015
400146,4,18,6,-3.0,8.0,907,0,2015
400147,4,2,4,0.0,16.0,770,0,2015
400148,4,29,3,-1.0,11.0,270,0,2015
400149,4,6,1,-4.0,15.0,1121,0,2015
400150,4,27,1,-2.0,15.0,1027,0,2015
400151,4,4,6,-8.0,15.0,1426,0,2015
400152,4,20,1,19.0,24.0,1303,1,2015
400153,4,7,2,0.0,24.0,707,0,2015
400154,4,18,6,-9.0,16.0,1197,0,2015
400155,4,10,5,29.0,10.0,602,1,2015
400156,4,23,4,-4.0,30.0,201,0,2015
400157,4,2,4,-4.0,8.0,163,0,2015
400158,4,22,3,-5.0,19.0,618,0,2015
400159,4,22,3,-10.0,13.0,363,0,2015
400160,4,15,3,7.0,15.0,1499,0,2015
400161,4,24,5,-7.0,20.0,280,0,2015
400162,4,5,7,-9.0,18.0,920,0,2015
400163,4,6,1,-5.0,22.0,1334,0,2015
400164,4,23,4,-2.0,25.0,780,1,2015
400165,4,4,6,3.0,14.0,489,0,2015
400166,4,30,4,2.0,10.0,1184,0,2015
400167,4,6,1,-9.0,41.0,143,1,2015
400168,4,26,7,16.0,18.0,606,1,2015
400169,4,13,1,39.0,14.0,1262,1,2015
400170,4,11,6,10.0,11.0,432,0,2015
400171,4,20,1,3.0,10.0,423,0,2015
400172,4,21,2,-3.0,14.0,391,0,2015
400173,4,13,1,14.0,22.0,1440,0,2015
400174,4,27,1,-4.0,20.0,986,0,2015
400175,4,29,3,-7.0,17.0,337,0,2015
400176,4,23,4,-4.0,11.0,253,0,2015
400177,4,8,3,-4.0,8.0,281,0,2015
400178,4,16,4,8.0,45.0,814,0,2015
400179,4,18,6,8.0,15.0,954,0,2015
400180,4,26,7,-1.0,20.0,694,0,2015
400181,4,22,3,7.0,24.0,991,1,2015
400182,4,29,3,-6.0,25.0,2586,0,2015
400183,4,23,4,-3.0,14.0,965,0,2015
400184,4,30,4,-5.0,22.0,228,0,2015
400185,4,21,2,4.0,12.0,236,0,2015
400186,4,11,6,19.0,14.0,944,0,2015
400187,4,27,1,-4.0,13.0,459,0,2015
400188,4,27,1,1.0,9.0,2400,0,2015
400189,4,29,3,-9.0,14.0,1131,0,2015
400190,4,29,3,-5.0,15.0,422,0,2015
400191,4,23,4,-5.0,18.0,1009,0,2015
400192,4,21,2,-4.0,10.0,473,0,2015
400193,4,30,4,-2.0,10.0,983,0,2015
400194,4,30,4,-5.0,13.0,295,0,2015
400195,4,11,6,-1.0,23.0,1576,0,2015
400196,4,13,1,-8.0,15.0,1235,1,2015
400197,4,21,2,-7.0,15.0,585,0,2015
400198,4,29,3,12.0,16.0,284,0,2015
400199,4,2,4,-9.0,14.0,2367,0,2015
400200,4,2,4,-5.0,7.0,187,0,2015
400201,4,17,5,-3.0,13.0,1184,0,2015
400202,4,26,7,-6.0,22.0,455,0,2015
400203,4,4,6,-11.0,10.0,1020,0,2015
400204,4,30,4,-10.0,10.0,316,0,2015
400205,4,7,2,2.0,39.0,722,0,2015
400206,4,9,4,-4.0,14.0,473,0,2015
400207,4,13,1,-7.0,7.0,873,0,2015
400208,4,20,1,-5.0,11.0,368,0,2015
400209,4,20,1,15.0,10.0,209,0,2015
400210,4,12,7,4.0,21.0,109,0,2015
400211,4,4,6,-6.0,11.0,1180,0,2015
400212,4,26,7,-4.0,14.0,255,0,2015
400213,4,10,5,-1.0,15.0,1046,0,2015
400214,4,27,1,-1.0,17.0,188,0,2015
400215,4,19,7,-7.0,15.0,837,0,2015
400216,4,10,5,-2.0,9.0,1050,0,2015
400217,4,5,7,0.0,21.0,399,0,2015
400218,4,9,4,77.0,34.0,1846,1,2015
400219,4,27,1,0.0,22.0,545,0,2015
400220,4,19,7,-1.0,23.0,368,0,2015
400221,4,5,7,-6.0,16.0,680,0,2015
400222,4,7,2,-7.0,33.0,612,0,2015
400223,4,2,4,0.0,11.0,679,0,2015
400224,4,24,5,-4.0,28.0,1521,0,2015
400225,4,27,1,12.0,11.0,857,0,2015
400226,4,17,5,-4.0,28.0,468,1,2015
400227,4,29,3,-8.0,9.0,1087,0,2015
400228,4,15,3,21.0,9.0,628,0,2015
400229,4,25,6,25.0,20.0,1428,1,2015
400230,4,4,6,-8.0,58.0,951,1,2015
400231,4,16,4,-9.0,12.0,224,0,2015
400232,4,4,6,-4.0,10.0,423,0,2015
400233,4,1,3,-10.0,24.0,763,0,2015
400234,4,24,5,26.0,16.0,1491,1,2015
400235,4,8,3,-6.0,10.0,534,0,2015
400236,4,4,6,33.0,11.0,920,1,2015
400237,4,6,1,11.0,27.0,918,0,2015
400238,4,16,4,-3.0,20.0,130,0,2015
400239,4,2,4,-1.0,17.0,1431,1,2015
400240,4,22,3,-3.0,14.0,208,0,2015
400241,4,19,7,2.0,20.0,719,0,2015
400242,4,28,2,-9.0,10.0,200,0,2015
400243,4,23,4,-2.0,21.0,763,0,2015
400244,4,3,5,-4.0,27.0,1184,0,2015
400245,4,25,6,-7.0,12.0,888,0,2015
400246,4,21,2,-2.0,11.0,1024,0,2015
400247,4,11,6,22.0,7.0,446,1,2015
400248,4,14,2,-5.0,24.0,252,0,2015
400249,4,13,1,-8.0,9.0,867,0,2015
400250,4,23,4,-2.0,12.0,2106,0,2015
400251,4,26,7,0.0,11.0,680,0,2015
400252,4,25,6,86.0,19.0,762,1,2015
400253,4,6,1,16.0,13.0,806,0,2015
400254,4,7,2,33.0,12.0,282,1,2015
400255,4,4,6,-4.0,11.0,363,0,2015
400256,4,9,4,-6.0,15.0,2556,0,2015
400257,4,1,3,-1.0,20.0,762,0,2015
400258,4,3,5,-7.0,23.0,1723,0,2015
400259,4,27,1,-3.0,13.0,1892,0,2015
400260,4,6,1,7.0,14.0,641,0,2015
400261,4,30,4,-4.0,9.0,349,0,2015
400262,4,13,1,-16.0,15.0,359,0,2015
400263,4,7,2,34.0,12.0,725,1,2015
400264,4,19,7,2.0,20.0,936,0,2015
400265,4,27,1,-4.0,16.0,639,0,2015
400266,4,22,3,9.0,57.0,1029,0,2015
400267,4,19,7,1.0,22.0,944,0,2015
400268,4,10,5,69.0,22.0,369,1,2015
400269,4,17,5,14.0,5.0,451,0,2015
400270,4,9,4,-1.0,17.0,577,0,2015
400271,4,15,3,-5.0,14.0,1411,0,2015
400272,4,9,4,-6.0,48.0,250,1,2015
400273,4,11,6,-7.0,16.0,1562,0,2015
400274,4,16,4,-3.0,15.0,236,0,2015
400275,4,13,1,5.0,12.0,515,0,2015
400276,4,12,7,-10.0,9.0,1102,0,2015
400277,4,29,3,-3.0,12.0,308,0,2015
400278,4,17,5,-6.0,21.0,2153,0,2015
400279,4,14,2,-3.0,15.0,425,0,2015
400280,4,27,1,-8.0,30.0,722,0,2015
400281,4,4,6,-8.0,17.0,200,0,2015
400282,4,10,5,-10.0,9.0,726,0,2015
400283,4,14,2,-5.0,11.0,231,0,2015
400284,4,29,3,-3.0,13.0,594,0,2015
400285,4,23,4,-1.0,17.0,911,0,2015
400286,4,22,3,39.0,17.0,628,1,2015
400287,4,11,6,2.0,13.0,1723,0,2015
400288,4,16,4,-4.0,16.0,528,0,2015
400289,4,29,3,5.0,13.0,2248,0,2015
400290,4,18,6,27.0,12.0,1009,1,2015
400291,4,23,4,-5.0,17.0,166,0,2015
400292,4,13,1,0.0,24.0,1107,0,2015
400293,4,27,1,217.0,13.0,594,1,2015
400294,4,29,3,-6.0,31.0,599,0,2015
400295,4,7,2,-4.0,17.0,989,0,2015
400296,4,17,5,162.0,13.0,1009,1,2015
400297,4,22,3,-5.0,10.0,861,0,2015
400298,4,5,7,10.0,5.0,325,1,2015
400299,4,13,1,-3.0,12.0,874,0,2015
400300,4,13,1,16.0,12.0,1262,1,2015
400301,4,3,5,118.0,16.0,840,1,2015
400302,4,13,1,-12.0,12.0,550,0,2015
400303,4,21,2,-2.0,24.0,811,1,2015
400304,4,24,5,-4.0,13.0,867,0,2015
400305,4,24,5,8.0,9.0,377,0,2015
400306,4,5,7,-5.0,18.0,1124,0,2015
400307,4,19,7,-8.0,11.0,74,0,2015
400308,4,16,4,57.0,12.0,109,1,2015
400309,4,29,3,-16.0,7.0,301,0,2015
400310,4,12,7,-2.0,7.0,325,0,2015
400311,4,26,7,9.0,20.0,1130,0,2015
400312,4,13,1,79.0,30.0,383,1,2015
400313,4,9,4,-3.0,15.0,550,0,2015
400314,4,10,5,-2.0,7.0,160,0,2015
400315,4,27,1,-5.0,11.0,787,0,2015
400316,4,12,7,-8.0,21.0,677,0,2015
400317,4,20,1,29.0,18.0,370,1,2015
400318,4,14,2,-2.0,11.0,577,0,2015
400319,4,23,4,-9.0,28.0,323,0,2015
400320,4,27,1,-7.0,12.0,692,0,2015
400321,4,28,2,-4.0,20.0,2504,0,2015
400322,4,19,7,0.0,10.0,842,0,2015
400323,4,8,3,-7.0,10.0,230,0,2015
400324,4,23,4,0.0,15.0,606,0,2015
400325,4,28,2,-5.0,18.0,236,0,2015
400326,4,18,6,2.0,13.0,444,0,2015
400327,4,17,5,-4.0,9.0,201,0,2015
400328,4,26,7,3.0,14.0,227,0,2015
400329,4,24,5,16.0,35.0,1076,1,2015
400330,4,18,6,-1.0,17.0,2088,0,2015
400331,4,13,1,-2.0,17.0,2153,0,2015
400332,4,1,3,0.0,26.0,907,0,2015
400333,4,28,2,-7.0,7.0,173,0,2015
400334,4,12,7,-2.0,12.0,1754,0,2015
400335,4,24,5,-5.0,11.0,544,0,2015
400336,4,19,7,-1.0,7.0,405,0,2015
400337,4,23,4,24.0,11.0,200,1,2015
400338,4,7,2,2.0,10.0,425,0,2015
400339,4,4,6,-8.0,11.0,67,0,2015
400340,4,18,6,1.0,15.0,774,0,2015
400341,4,13,1,-4.0,24.0,399,0,2015
400342,4,14,2,-7.0,32.0,708,0,2015
400343,4,9,4,-5.0,11.0,899,0,2015
400344,4,20,1,21.0,10.0,1587,0,2015
400345,4,7,2,6.0,13.0,1024,0,2015
400346,4,26,7,-3.0,15.0,696,0,2015
400347,4,11,6,-1.0,11.0,341,0,2015
400348,4,23,4,2.0,7.0,189,0,2015
400349,4,17,5,0.0,10.0,430,0,2015
400350,4,21,2,-11.0,10.0,481,0,2015
400351,4,12,7,-9.0,9.0,590,0,2015
400352,4,15,3,-3.0,16.0,258,0,2015
400353,4,23,4,-2.0,10.0,372,0,2015
400354,4,6,1,-4.0,11.0,931,0,2015
400355,4,1,3,7.0,20.0,967,0,2015
400356,4,18,6,-2.0,7.0,869,0,2015
400357,4,27,1,-7.0,11.0,851,0,2015
400358,4,24,5,5.0,14.0,612,0,2015
400359,4,6,1,-4.0,27.0,214,0,2015
400360,4,2,4,-4.0,14.0,261,0,2015
400361,4,9,4,17.0,24.0,1464,1,2015
400362,4,13,1,3.0,19.0,306,0,2015
400363,4,26,7,-6.0,11.0,1092,0,2015
400364,4,10,5,-10.0,4.0,257,0,2015
400365,4,1,3,-3.0,11.0,496,0,2015
400366,4,20,1,-6.0,46.0,930,1,2015
400367,4,19,7,102.0,12.0,2065,1,2015
400368,4,3,5,-4.0,27.0,331,0,2015
400369,4,5,7,3.0,19.0,281,0,2015
400370,4,9,4,13.0,7.0,639,0,2015
400371,4,12,7,-6.0,26.0,507,0,2015
400372,4,9,4,-5.0,10.0,849,0,2015
400373,4,16,4,-6.0,41.0,641,0,2015
400374,4,30,4,-1.0,7.0,998,0,2015
400375,4,3,5,-2.0,12.0,483,0,2015
400376,4,15,3,47.0,11.0,73,1,2015
400377,4,4,6,-6.0,10.0,519,0,2015
400378,4,26,7,-8.0,33.0,2248,0,2015
400379,4,17,5,22.0,18.0,853,1,2015
400380,4,1,3,38.0,12.0,397,1,2015
400381,4,23,4,-5.0,16.0,377,0,2015
400382,4,22,3,-5.0,8.0,1246,0,2015
400383,4,15,3,12.0,22.0,86,1,2015
400384,4,4,6,1.0,21.0,1010,0,2015
400385,4,2,4,-9.0,13.0,429,0,2015
400386,4,11,6,1.0,6.0,674,0,2015
400387,4,16,4,8.0,13.0,480,0,2015
400388,4,3,5,-2.0,16.0,337,0,2015
400389,4,30,4,-5.0,11.0,366,0,2015
400390,4,5,7,-8.0,19.0,1464,0,2015
400391,4,5,7,-3.0,7.0,419,0,2015
400392,4,24,5,-4.0,9.0,495,0,2015
400393,4,1,3,16.0,10.0,1097,0,2015
400394,4,16,4,56.0,14.0,591,1,2015
400395,4,10,5,0.0,9.0,209,0,2015
400396,4,14,2,-6.0,13.0,1562,0,2015
400397,4,3,5,15.0,4.0,399,0,2015
400398,4,13,1,3.0,24.0,983,0,2015
400399,4,3,5,-5.0,13.0,274,0,2015
400400,4,18,6,-7.0,22.0,404,0,2015
400401,4,16,4,16.0,13.0,853,1,2015
400402,4,17,5,4.0,29.0,502,0,2015
400403,4,9,4,-5.0,17.0,163,0,2015
400404,4,11,6,-1.0,11.0,1607,0,2015
400405,4,11,6,2.0,12.0,669,0,2015
400406,4,5,7,-6.0,16.0,2762,0,2015
400407,4,16,4,7.0,28.0,2300,0,2015
400408,4,17,5,-11.0,15.0,295,0,2015
400409,4,25,6,-20.0,12.0,689,0,2015
400410,4,12,7,-3.0,40.0,419,0,2015
400411,4,18,6,201.0,25.0,295,1,2015
400412,4,13,1,23.0,17.0,369,0,2015
400413,4,21,2,8.0,9.0,773,0,2015
400414,4,21,2,-8.0,21.0,363,0,2015
400415,4,6,1,-7.0,10.0,237,0,2015
400416,4,27,1,1.0,20.0,2088,1,2015
400417,4,15,3,31.0,22.0,1481,1,2015
400418,4,28,2,-5.0,5.0,680,0,2015
400419,4,15,3,-6.0,18.0,449,0,2015
400420,4,16,4,-5.0,19.0,573,0,2015
400421,4,24,5,28.0,16.0,2554,1,2015
400422,4,22,3,-5.0,13.0,1250,0,2015
400423,4,13,1,12.0,17.0,184,0,2015
400424,4,17,5,-5.0,24.0,1384,0,2015
400425,4,11,6,27.0,6.0,895,0,2015
400426,4,1,3,-7.0,9.0,813,0,2015
400427,4,5,7,-2.0,13.0,1747,0,2015
400428,4,10,5,22.0,13.0,631,1,2015
400429,4,29,3,7.0,11.0,925,1,2015
400430,4,25,6,63.0,17.0,1208,1,2015
400431,4,25,6,39.0,19.0,751,1,2015
400432,4,20,1,-3.0,20.0,1916,0,2015
400433,4,12,7,-7.0,13.0,573,0,2015
400434,4,13,1,-6.0,18.0,733,0,2015
400435,4,2,4,-1.0,19.0,1076,0,2015
400436,4,28,2,-3.0,24.0,421,0,2015
400437,4,24,5,-4.0,10.0,606,0,2015
400438,4,20,1,-5.0,12.0,150,0,2015
400439,4,30,4,-4.0,9.0,2454,0,2015
400440,4,15,3,-5.0,11.0,667,0,2015
400441,4,24,5,15.0,31.0,399,1,2015
400442,4,22,3,17.0,12.0,1041,0,2015
400443,4,5,7,17.0,13.0,948,0,2015
400444,4,7,2,-3.0,21.0,1616,0,2015
400445,4,18,6,-10.0,21.0,1744,0,2015
400446,4,19,7,1.0,8.0,1381,0,2015
400447,4,17,5,55.0,16.0,607,1,2015
400448,4,21,2,0.0,13.0,1024,0,2015
400449,4,7,2,-3.0,12.0,883,0,2015
400450,4,13,1,2.0,30.0,436,1,2015
400451,4,16,4,-6.0,14.0,2552,0,2015
400452,4,15,3,-5.0,37.0,86,0,2015
400453,4,9,4,5.0,12.0,972,0,2015
400454,4,26,7,-6.0,13.0,460,0,2015
400455,4,21,2,0.0,6.0,371,0,2015
400456,4,14,2,9.0,7.0,327,0,2015
400457,4,24,5,0.0,15.0,422,0,2015
400458,4,5,7,-3.0,13.0,366,0,2015
400459,4,17,5,6.0,16.0,978,0,2015
400460,4,15,3,-5.0,13.0,1546,0,2015
400461,4,24,5,-9.0,35.0,497,0,2015
400462,4,7,2,-1.0,31.0,859,0,2015
400463,4,21,2,-3.0,17.0,933,0,2015
400464,4,2,4,23.0,11.0,1041,1,2015
400465,4,29,3,0.0,11.0,1237,0,2015
400466,4,14,2,12.0,18.0,1416,0,2015
400467,4,19,7,-12.0,10.0,2715,0,2015
400468,4,7,2,-1.0,12.0,1023,0,2015
400469,4,12,7,-9.0,9.0,134,0,2015
400470,4,28,2,-5.0,23.0,607,0,2015
400471,4,10,5,0.0,12.0,517,0,2015
400472,4,4,6,-3.0,19.0,86,0,2015
400473,4,7,2,-2.0,8.0,1200,0,2015
400474,4,24,5,-4.0,16.0,557,0,2015
400475,4,16,4,20.0,11.0,236,1,2015
400476,4,26,7,9.0,15.0,888,1,2015
400477,4,6,1,-2.0,10.0,650,0,2015
400478,4,27,1,-3.0,12.0,204,0,2015
400479,4,26,7,-14.0,11.0,391,0,2015
400480,4,9,4,-1.0,8.0,822,0,2015
400481,4,22,3,13.0,14.0,247,0,2015
400482,4,28,2,9.0,11.0,822,1,2015
400483,4,9,4,0.0,9.0,325,0,2015
400484,4,19,7,-1.0,17.0,332,0,2015
400485,4,4,6,-6.0,14.0,2603,0,2015
400486,4,30,4,0.0,15.0,594,0,2015
400487,4,14,2,-6.0,27.0,308,0,2015
400488,4,24,5,-8.0,9.0,978,0,2015
400489,4,8,3,-5.0,8.0,199,0,2015
400490,4,16,4,-3.0,23.0,166,0,2015
400491,4,8,3,-2.0,22.0,197,0,2015
400492,4,20,1,86.0,17.0,326,1,2015
400493,4,27,1,-3.0,16.0,270,0,2015
400494,4,7,2,8.0,20.0,935,0,2015
400495,4,14,2,-2.0,13.0,862,0,2015
400496,4,6,1,6.0,26.0,1197,0,2015
400497,4,28,2,-2.0,42.0,1464,0,2015
400498,4,16,4,-1.0,8.0,612,0,2015
400499,4,9,4,4.0,14.0,601,0,2015
400500,4,20,1,-1.0,23.0,606,0,2015
400501,4,27,1,-2.0,16.0,447,0,2015
400502,4,9,4,131.0,6.0,370,1,2015
400503,4,8,3,22.0,15.0,1303,1,2015
400504,4,6,1,5.0,21.0,545,0,2015
400505,4,10,5,0.0,18.0,1089,1,2015
400506,4,29,3,-8.0,7.0,404,0,2015
400507,4,19,7,-1.0,10.0,920,0,2015
400508,4,14,2,-4.0,11.0,448,0,2015
400509,4,20,1,-2.0,14.0,144,0,2015
400510,4,15,3,-8.0,20.0,748,0,2015
400511,4,6,1,-8.0,18.0,349,0,2015
400512,4,8,3,-8.0,18.0,605,0,2015
400513,4,24,5,-1.0,22.0,632,0,2015
400514,4,30,4,-7.0,12.0,1428,0,2015
400515,4,29,3,-4.0,8.0,1506,0,2015
400516,4,18,6,70.0,21.0,187,1,2015
400517,4,28,2,-7.0,21.0,731,0,2015
400518,4,16,4,-6.0,16.0,899,0,2015
400519,4,30,4,-4.0,15.0,503,0,2015
400520,4,3,5,49.0,19.0,1660,1,2015
400521,4,27,1,2.0,18.0,594,0,2015
400522,4,14,2,18.0,10.0,987,1,2015
400523,4,11,6,-7.0,14.0,978,0,2015
400524,4,28,2,-9.0,11.0,310,0,2015
400525,4,15,3,-6.0,11.0,100,0,2015
400526,4,26,7,0.0,12.0,622,0,2015
400527,4,26,7,19.0,17.0,957,1,2015
400528,4,13,1,-5.0,27.0,476,1,2015
400529,4,12,7,-1.0,10.0,842,0,2015
400530,4,28,2,-10.0,17.0,273,0,2015
400531,4,26,7,5.0,9.0,633,0,2015
400532,4,4,6,-8.0,9.0,1041,0,2015
400533,4,29,3,-2.0,12.0,473,0,2015
400534,4,18,6,-5.0,8.0,2845,0,2015
400535,4,25,6,-6.0,14.0,2475,0,2015
400536,4,1,3,5.0,15.0,479,0,2015
400537,4,9,4,89.0,25.0,773,1,2015
400538,4,29,3,17.0,20.0,224,1,2015
400539,4,28,2,-3.0,14.0,888,0,2015
400540,4,24,5,-6.0,11.0,547,0,2015
400541,4,19,7,-8.0,10.0,139,0,2015
400542,4,20,1,-3.0,22.0,861,0,2015
400543,4,1,3,-2.0,15.0,1089,0,2015
400544,4,2,4,-4.0,9.0,680,0,2015
400545,4,9,4,-12.0,9.0,158,0,2015
400546,4,11,6,-3.0,12.0,304,0,2015
400547,4,14,2,-4.0,25.0,1008,0,2015
400548,4,26,7,48.0,7.0,1468,1,2015
400549,4,6,1,-11.0,19.0,835,0,2015
400550,4,2,4,52.0,19.0,591,1,2015
400551,4,16,4,0.0,16.0,547,1,2015
400552,4,19,7,91.0,26.0,1846,1,2015
400553,4,24,5,1.0,16.0,1892,0,2015
400554,4,13,1,-1.0,15.0,813,0,2015
400555,4,15,3,4.0,6.0,1020,0,2015
400556,4,2,4,-10.0,16.0,261,0,2015
