MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
3,29,7,DEN,PHL,-8.0,13.0,1558,0,2015
3,25,3,TPA,LGA,0.0,15.0,1010,0,2015
3,22,7,MKE,DEN,0.0,13.0,896,0,2015
3,22,7,SFO,LAS,0.0,24.0,414,1,2015
3,11,3,ORD,PAH,16.0,44.0,342,1,2015
3,2,1,DTW,RSW,39.0,11.0,1084,1,2015
3,19,4,MSP,STL,3.0,19.0,448,0,2015
3,9,1,ELP,IAH,-8.0,10.0,667,0,2015
3,16,1,SGF,ORD,-5.0,11.0,438,0,2015
3,1,7,LAS,SFO,-5.0,21.0,414,0,2015
3,16,1,LAX,SFO,13.0,26.0,337,0,2015
3,30,1,DFW,PHL,16.0,13.0,1303,0,2015
3,9,1,BRW,FAI,107.0,4.0,503,1,2015
3,9,1,EWR,LAX,-2.0,14.0,2454,0,2015
3,5,4,DFW,SFO,89.0,11.0,1464,1,2015
3,17,2,BNA,DEN,-3.0,8.0,1014,0,2015
3,3,2,ATL,STL,29.0,10.0,484,1,2015
3,19,4,TPA,SEA,-9.0,13.0,2520,0,2015
3,26,4,ORD,SGF,0.0,16.0,438,0,2015
3,30,1,ILM,ATL,-10.0,23.0,377,1,2015
3,14,6,GEG,SEA,-2.0,19.0,224,0,2015
3,29,7,LAS,DFW,-7.0,12.0,1055,0,2015
3,2,1,ATL,LAX,-5.0,16.0,1947,0,2015
3,30,1,OKC,DFW,-3.0,16.0,175,0,2015
3,7,6,RSW,STL,2.0,16.0,979,0,2015
3,18,3,BHM,TPA,-5.0,18.0,459,0,2015
3,7,6,MDW,CHS,15.0,16.0,745,0,2015
3,1,7,TPA,EWR,360.0,9.0,997,1,2015
3,5,4,SJC,OGG,-13.0,10.0,2355,0,2015
3,19,4,ATL,ROA,-7.0,30.0,357,0,2015
3,6,5,BOI,IAH,-4.0,12.0,1482,0,2015
3,21,6,MCO,ACY,10.0,13.0,852,1,2015
3,12,4,DEN,CPR,0.0,11.0,230,0,2015
3,21,6,SAN,SMF,38.0,12.0,480,1,2015
3,28,6,PWM,JFK,-2.0,9.0,273,0,2015
3,15,7,LAX,MDW,-5.0,17.0,1750,1,2015
3,30,1,DEN,IAD,-11.0,35.0,1452,0,2015
3,2,1,LAX,LAS,-5.0,31.0,236,0,2015
3,19,4,DCA,BOS,0.0,16.0,399,0,2015
3,16,1,PDX,SEA,-9.0,8.0,129,0,2015
3,15,7,LIT,IAH,-6.0,32.0,374,0,2015
3,4,3,AVL,ATL,-3.0,19.0,164,0,2015
3,13,5,ORD,MHT,-2.0,26.0,843,0,2015
3,11,3,STL,PHX,9.0,7.0,1262,0,2015
3,11,3,ABQ,IAH,-10.0,13.0,744,0,2015
3,8,7,MSY,DEN,-6.0,10.0,1062,0,2015
3,16,1,LGA,CLE,-10.0,37.0,419,0,2015
3,18,3,JFK,MSY,-1.0,21.0,1182,0,2015
3,19,4,DCA,DFW,-8.0,21.0,1192,0,2015
3,21,6,MDW,TUL,9.0,13.0,583,0,2015
3,10,2,ATL,ALB,-3.0,19.0,853,0,2015
3,26,4,SFO,SAT,8.0,28.0,1482,1,2015
3,6,5,BIL,MSP,-6.0,9.0,748,0,2015
3,11,3,SAN,PHX,-5.0,15.0,304,0,2015
3,13,5,BUF,JFK,-10.0,7.0,301,0,2015
3,17,2,TYS,IAH,-8.0,9.0,771,0,2015
3,19,4,CLE,EWR,-5.0,11.0,404,0,2015
3,17,2,DTW,LAS,12.0,12.0,1749,0,2015
3,22,7,CLT,DTW,-2.0,23.0,500,0,2015
3,5,4,SJC,SAN,0.0,10.0,417,0,2015
3,18,3,DCA,LGA,-5.0,22.0,214,0,2015
3,3,2,DEN,SJC,50.0,49.0,948,1,2015
3,19,4,STT,JFK,-11.0,12.0,1623,0,2015
3,13,5,HSV,IAH,-2.0,8.0,595,0,2015
3,18,3,OKC,ATL,11.0,13.0,761,0,2015
3,21,6,RNO,SFO,-2.0,15.0,192,0,2015
3,5,4,TPA,BOS,27.0,12.0,1185,0,2015
3,25,3,LAS,SNA,26.0,10.0,226,1,2015
3,30,1,SLC,TUL,-7.0,16.0,926,0,2015
3,20,5,STL,BWI,18.0,9.0,738,1,2015
3,24,2,CLT,PBI,20.0,22.0,590,1,2015
3,11,3,SMF,SAN,-1.0,7.0,480,0,2015
3,16,1,BWI,FLL,-1.0,10.0,925,0,2015
3,23,1,GSO,LGA,70.0,29.0,461,1,2015
3,22,7,RSW,ACY,-9.0,12.0,982,0,2015
3,20,5,ATL,DHN,-3.0,26.0,170,0,2015
3,28,6,HNL,LIH,4.0,10.0,102,0,2015
3,14,6,GPT,DFW,-4.0,11.0,500,0,2015
3,6,5,SFO,PDX,-1.0,31.0,550,0,2015
3,22,7,MCO,SJU,-9.0,14.0,1189,0,2015
3,24,2,FLL,DCA,-5.0,10.0,899,0,2015
3,1,7,ALB,ATL,0.0,28.0,853,1,2015
3,11,3,AEX,IAH,-15.0,16.0,190,0,2015
3,23,1,ATL,DFW,6.0,12.0,731,0,2015
3,22,7,DEN,SLC,-4.0,19.0,391,0,2015
3,31,2,DTW,DFW,4.0,15.0,986,0,2015
3,12,4,SMF,BUR,-5.0,9.0,358,0,2015
3,3,2,MCO,SJU,10.0,10.0,1189,0,2015
3,22,7,SFO,EWR,1.0,17.0,2565,0,2015
3,28,6,PHL,PBI,-2.0,59.0,951,1,2015
3,8,7,SFO,DTW,4.0,19.0,2079,0,2015
3,10,2,GRK,IAH,4.0,8.0,166,0,2015
3,18,3,FLL,MDW,-4.0,16.0,1166,0,2015
3,10,2,PHL,BOS,-3.0,17.0,280,0,2015
3,28,6,DCA,ATL,-5.0,14.0,547,0,2015
3,5,4,MDW,MSP,83.0,7.0,349,1,2015
3,28,6,CLT,EWR,-4.0,17.0,529,0,2015
3,13,5,STL,CMH,14.0,10.0,409,1,2015
3,12,4,BOS,MCO,-9.0,22.0,1121,0,2015
3,27,5,BDL,MSP,-4.0,12.0,1050,0,2015
3,10,2,ORD,SFO,8.0,33.0,1846,0,2015
3,6,5,CLT,LAS,3.0,20.0,1916,0,2015
3,18,3,VPS,IAH,-6.0,11.0,528,0,2015
3,20,5,PHX,ATL,10.0,14.0,1587,0,2015
3,15,7,LAS,TUS,14.0,14.0,365,1,2015
3,22,7,TUL,HOU,12.0,9.0,453,0,2015
3,11,3,MCI,MDW,4.0,12.0,405,0,2015
3,24,2,DFW,LAX,22.0,18.0,1235,1,2015
3,11,3,SFO,ORD,-1.0,9.0,1846,0,2015
3,23,1,SJU,JFK,0.0,11.0,1598,0,2015
3,11,3,DFW,CVG,10.0,21.0,812,0,2015
3,30,1,JAX,ATL,8.0,8.0,270,0,2015
3,30,1,ABE,ATL,-5.0,8.0,692,0,2015
3,8,7,DTW,DFW,3.0,14.0,986,0,2015
3,12,4,PDX,HNL,-8.0,11.0,2603,1,2015
3,8,7,RSW,DCA,-7.0,13.0,892,0,2015
3,29,7,EWR,CLT,-4.0,10.0,529,0,2015
3,7,6,ORD,IAH,0.0,14.0,925,0,2015
3,16,1,LAS,DEN,-5.0,14.0,628,0,2015
3,23,1,XNA,ATL,42.0,15.0,589,1,2015
3,9,1,DFW,GSO,-2.0,37.0,999,1,2015
3,25,3,LAX,JFK,4.0,27.0,2475,0,2015
3,25,3,MSP,STL,264.0,15.0,448,1,2015
3,24,2,GRR,DTW,-2.0,17.0,120,0,2015
3,4,3,CLT,PIT,2.0,11.0,366,0,2015
3,31,2,DFW,MKE,-7.0,16.0,853,0,2015
3,19,4,DCA,ATL,-2.0,15.0,547,0,2015
3,9,1,ORD,BWI,6.0,18.0,622,0,2015
3,13,5,BOI,OAK,-6.0,7.0,511,0,2015
3,25,3,ORD,HPN,9.0,16.0,738,0,2015
3,8,7,IAD,RDU,21.0,15.0,224,0,2015
3,2,1,DAL,PHX,56.0,11.0,879,1,2015
3,20,5,BWI,SDF,-4.0,37.0,495,1,2015
3,3,2,EWR,DFW,-6.0,16.0,1372,0,2015
3,1,7,MDW,MEM,12.0,8.0,480,0,2015
3,28,6,RIC,ATL,-3.0,7.0,481,0,2015
3,27,5,EGE,MIA,-6.0,13.0,1810,0,2015
3,3,2,BWI,RSW,12.0,11.0,919,0,2015
3,2,1,PDX,BUR,-3.0,16.0,817,0,2015
3,29,7,ATL,LAX,-1.0,21.0,1947,0,2015
3,22,7,MSP,TPA,-15.0,16.0,1306,0,2015
3,15,7,LAX,SFO,-2.0,23.0,337,0,2015
3,10,2,MSY,DAL,-4.0,6.0,436,0,2015
3,22,7,HNL,ITO,-5.0,14.0,216,0,2015
3,22,7,HLN,SLC,-5.0,13.0,402,0,2015
3,13,5,DEN,HLN,-2.0,20.0,594,0,2015
3,6,5,IAH,TUS,-4.0,10.0,936,0,2015
3,27,5,JAN,ATL,-3.0,11.0,341,0,2015
3,4,3,LGA,TPA,1.0,41.0,1010,0,2015
3,12,4,ORD,EVV,-4.0,14.0,273,0,2015
3,18,3,JFK,MCO,-4.0,35.0,944,0,2015
3,11,3,SLC,VEL,-9.0,9.0,132,0,2015
3,27,5,DEN,SHV,5.0,17.0,792,0,2015
3,12,4,FLL,TPA,42.0,14.0,197,1,2015
3,18,3,FLL,EWR,5.0,23.0,1065,0,2015
3,30,1,ORD,BUF,-6.0,14.0,473,0,2015
3,16,1,DCA,ATL,12.0,26.0,547,1,2015
3,4,3,MAF,IAH,80.0,27.0,429,1,2015
3,7,6,SFO,HNL,41.0,21.0,2398,1,2015
3,22,7,RSW,BDL,1.0,12.0,1180,0,2015
3,28,6,IAH,PHX,-10.0,21.0,1009,0,2015
3,11,3,DFW,LGA,0.0,12.0,1389,0,2015
3,19,4,PHL,BOS,-7.0,20.0,280,0,2015
3,1,7,CLE,LGA,-5.0,28.0,419,1,2015
3,5,4,PHX,BOI,-6.0,13.0,735,0,2015
3,30,1,CLE,ORD,-6.0,12.0,315,0,2015
3,15,7,LGA,MIA,10.0,33.0,1096,0,2015
3,7,6,DEN,TUS,18.0,10.0,639,1,2015
3,15,7,SFO,PHX,37.0,14.0,651,1,2015
3,21,6,GRR,MCO,4.0,12.0,1024,0,2015
3,22,7,SAT,HOU,-4.0,19.0,192,0,2015
3,21,6,MSP,ASE,-3.0,16.0,802,0,2015
3,2,1,VPS,IAH,-10.0,13.0,528,0,2015
3,19,4,CLE,DEN,1.0,11.0,1201,0,2015
3,13,5,FLL,ATL,0.0,19.0,581,0,2015
3,23,1,ATL,TLH,-2.0,17.0,223,0,2015
3,28,6,SLC,ORD,10.0,14.0,1250,0,2015
3,19,4,IND,MSP,-5.0,19.0,503,0,2015
3,11,3,LAS,DTW,-1.0,14.0,1749,0,2015
3,19,4,DFW,CLL,28.0,22.0,164,1,2015
3,5,4,ATL,IND,1.0,14.0,432,0,2015
3,28,6,MIA,RDU,18.0,14.0,700,0,2015
3,12,4,DEN,HOU,-2.0,9.0,883,0,2015
3,14,6,HNL,IAH,10.0,21.0,3904,1,2015
3,30,1,LAX,DFW,-6.0,13.0,1235,0,2015
3,15,7,SAN,ABQ,12.0,13.0,628,1,2015
3,2,1,BUR,PDX,-6.0,15.0,817,0,2015
3,28,6,DFW,LAX,-6.0,20.0,1235,0,2015
3,19,4,FWA,ATL,29.0,18.0,508,1,2015
3,30,1,MIA,BWI,1.0,12.0,946,0,2015
3,27,5,AGS,ATL,-4.0,21.0,143,0,2015
3,26,4,TPA,PHL,15.0,14.0,920,0,2015
3,19,4,DEN,ICT,-4.0,13.0,420,0,2015
3,23,1,DTW,ELM,17.0,16.0,332,1,2015
3,20,5,ORD,LAX,0.0,16.0,1744,0,2015
3,25,3,JFK,PBI,-8.0,12.0,1028,0,2015
3,2,1,BWI,GRR,17.0,9.0,528,0,2015
3,18,3,MCO,DEN,-4.0,25.0,1546,0,2015
3,26,4,MIA,BWI,5.0,24.0,946,0,2015
3,30,1,DFW,SAT,10.0,14.0,247,0,2015
3,26,4,CVG,ATL,0.0,32.0,373,1,2015
3,12,4,SAT,PHL,-6.0,14.0,1496,0,2015
3,23,1,AUS,EWR,16.0,15.0,1504,0,2015
3,9,1,PHX,DEN,0.0,11.0,602,0,2015
3,30,1,FLL,CMH,-8.0,14.0,973,0,2015
3,4,3,DEN,SFO,13.0,17.0,967,0,2015
3,9,1,GRB,MSP,-9.0,7.0,252,0,2015
3,7,6,DFW,ABQ,10.0,13.0,569,0,2015
3,2,1,SFO,JFK,12.0,17.0,2586,0,2015
3,4,3,MEM,IAH,22.0,49.0,468,1,2015
3,6,5,DFW,ORD,2.0,13.0,802,1,2015
3,18,3,LIH,LAX,-15.0,8.0,2615,0,2015
3,12,4,RSW,MKE,-3.0,11.0,1183,0,2015
3,26,4,ATL,ORD,7.0,24.0,606,0,2015
3,28,6,DTW,SRQ,25.0,13.0,1022,1,2015
3,19,4,ATL,CAK,-5.0,19.0,528,0,2015
3,29,7,SJC,SLC,8.0,12.0,584,0,2015
3,27,5,SFO,FLL,0.0,10.0,2583,0,2015
3,12,4,ATL,DAB,19.0,10.0,366,0,2015
3,5,4,MSY,IAH,22.0,14.0,305,1,2015
3,8,7,DEN,PSP,-2.0,13.0,776,0,2015
3,20,5,KOA,SFO,-5.0,12.0,2367,0,2015
3,26,4,TPA,FLL,8.0,12.0,197,0,2015
3,29,7,DEN,SLC,-1.0,10.0,391,0,2015
3,28,6,PHL,DFW,-6.0,12.0,1303,0,2015
3,15,7,JAX,IAH,-1.0,14.0,817,0,2015
3,18,3,MCO,EWR,-4.0,12.0,937,0,2015
3,19,4,TYS,IAH,-1.0,14.0,771,0,2015
3,13,5,BQN,MCO,-15.0,9.0,1129,0,2015
3,3,2,SFO,FAT,171.0,16.0,158,1,2015
3,21,6,GRR,MCO,0.0,10.0,1024,0,2015
3,2,1,PHX,DEN,13.0,17.0,602,0,2015
3,8,7,AUS,IAH,-10.0,10.0,140,0,2015
3,8,7,PHL,LAS,-5.0,21.0,2176,0,2015
3,11,3,DCA,BOS,-6.0,11.0,399,0,2015
3,20,5,MKE,ORD,-7.0,22.0,67,0,2015
3,18,3,LAX,OAK,-1.0,17.0,337,0,2015
3,15,7,MCO,ATL,-5.0,26.0,404,0,2015
3,29,7,JFK,MCO,0.0,20.0,944,0,2015
3,16,1,CPR,SLC,-10.0,8.0,320,0,2015
3,19,4,PBI,HPN,-4.0,9.0,1056,0,2015
3,25,3,FLL,DTW,-5.0,15.0,1127,0,2015
3,30,1,TPA,DCA,27.0,13.0,814,1,2015
3,18,3,PHX,OKC,0.0,17.0,833,0,2015
3,21,6,MCO,BNA,3.0,17.0,616,0,2015
3,16,1,ATL,STT,-9.0,20.0,1599,0,2015
3,24,2,BOS,ATL,-2.0,16.0,946,0,2015
3,6,5,RDU,BOS,5.0,12.0,612,0,2015
3,28,6,FWA,ATL,4.0,12.0,508,0,2015
3,12,4,ATL,DFW,4.0,19.0,731,0,2015
3,18,3,LAX,BOS,11.0,17.0,2611,0,2015
3,22,7,DEN,IDA,0.0,16.0,458,0,2015
3,12,4,RDU,ORD,-6.0,11.0,646,0,2015
3,19,4,FWA,DTW,-1.0,21.0,128,0,2015
3,14,6,MCO,RDU,-1.0,7.0,534,0,2015
3,19,4,ORD,MCO,-4.0,9.0,1005,0,2015
3,10,2,ATL,IAD,0.0,23.0,534,0,2015
3,28,6,ROC,CLT,-11.0,40.0,573,0,2015
3,17,2,DCA,ATL,0.0,19.0,547,0,2015
3,6,5,ATL,RIC,-4.0,24.0,481,0,2015
3,31,2,ATL,MSN,-3.0,11.0,707,0,2015
3,7,6,ORD,LGA,-4.0,21.0,733,0,2015
3,31,2,STL,PHX,-4.0,11.0,1262,0,2015
3,2,1,ATL,MKE,17.0,14.0,669,1,2015
3,20,5,LAX,MRY,65.0,45.0,266,1,2015
3,17,2,HOU,BNA,-2.0,18.0,670,0,2015
3,15,7,LAX,BOS,0.0,24.0,2611,1,2015
3,20,5,SAT,DEN,-11.0,12.0,794,0,2015
3,19,4,SAT,DEN,-3.0,13.0,794,0,2015
3,11,3,RNO,DFW,-1.0,9.0,1345,0,2015
3,8,7,IAD,SAN,2.0,13.0,2253,0,2015
3,16,1,JFK,SJU,-3.0,33.0,1598,0,2015
3,3,2,HOU,DEN,-3.0,9.0,883,0,2015
3,16,1,ATL,MCO,9.0,17.0,404,0,2015
3,2,1,LAS,SNA,39.0,12.0,226,1,2015
3,2,1,ATL,SHV,-4.0,17.0,551,0,2015
3,26,4,ORD,MIA,-6.0,10.0,1197,0,2015
3,12,4,LAX,MSY,23.0,16.0,1670,1,2015
3,28,6,SJC,LAS,-6.0,13.0,386,0,2015
3,18,3,ATL,LNK,-9.0,12.0,841,0,2015
3,11,3,MIA,DCA,2.0,11.0,919,0,2015
3,30,1,MLU,ATL,-6.0,8.0,448,0,2015
3,2,1,SEA,DEN,21.0,10.0,1024,1,2015
3,3,2,DTW,ORD,-10.0,36.0,235,1,2015
3,6,5,JFK,PBI,1.0,53.0,1028,1,2015
3,29,7,RIC,IAH,-10.0,9.0,1157,0,2015
3,8,7,TPA,MHT,-7.0,10.0,1204,0,2015
3,29,7,SAN,SEA,-1.0,10.0,1050,0,2015
3,1,7,SAN,PHX,5.0,16.0,304,0,2015
3,13,5,DTW,PIT,4.0,25.0,201,0,2015
3,24,2,LAS,TPA,8.0,13.0,1984,0,2015
3,4,3,DFW,PHL,22.0,15.0,1303,0,2015
3,2,1,STL,SLC,-3.0,11.0,1156,0,2015
3,25,3,PHL,LAX,4.0,14.0,2402,0,2015
3,3,2,OAK,SNA,-4.0,7.0,371,0,2015
3,18,3,MCO,PHL,-2.0,13.0,861,0,2015
3,24,2,CID,DFW,-4.0,13.0,685,0,2015
3,8,7,STL,DEN,-6.0,10.0,770,0,2015
3,5,4,DAY,ORD,2.0,9.0,240,0,2015
3,17,2,HPN,PBI,-6.0,17.0,1056,0,2015
3,1,7,MIA,DFW,8.0,26.0,1121,1,2015
3,15,7,XNA,IAH,-7.0,10.0,438,0,2015
3,10,2,HOU,DAL,1.0,10.0,239,0,2015
3,23,1,BWI,PIT,26.0,9.0,210,1,2015
3,19,4,ATL,MOB,-2.0,29.0,302,0,2015
3,28,6,BWI,CLT,-6.0,11.0,361,0,2015
3,27,5,LAX,JFK,-1.0,20.0,2475,1,2015
3,13,5,DEN,OMA,-2.0,15.0,472,0,2015
3,14,6,SFO,RDD,-3.0,20.0,199,0,2015
3,22,7,LAX,PHL,-6.0,33.0,2402,0,2015
3,20,5,LGA,BOS,-2.0,35.0,184,1,2015
3,15,7,HSV,ATL,-5.0,24.0,151,0,2015
3,15,7,DAL,MCI,16.0,7.0,460,1,2015
3,8,7,ATL,DFW,-3.0,21.0,731,0,2015
3,13,5,BWI,MSY,-2.0,10.0,998,0,2015
3,22,7,MCI,PHX,-3.0,13.0,1044,0,2015
3,22,7,MSP,PHX,-4.0,20.0,1276,0,2015
3,16,1,ORD,FLL,-5.0,9.0,1182,0,2015
3,16,1,FSD,ORD,44.0,9.0,462,1,2015
3,20,5,ATL,EWN,-1.0,25.0,433,0,2015
3,6,5,BOS,DCA,-3.0,20.0,399,0,2015
3,24,2,AUS,HOU,2.0,18.0,148,0,2015
3,9,1,TPA,ALB,36.0,12.0,1130,1,2015
3,28,6,ATL,GSP,19.0,18.0,153,1,2015
3,4,3,ORD,DFW,16.0,14.0,802,1,2015
3,15,7,DCA,ATL,-4.0,18.0,547,0,2015
3,30,1,MIA,DEN,-3.0,26.0,1709,0,2015
3,29,7,IND,MCO,-5.0,7.0,829,0,2015
3,22,7,EWR,CLT,-3.0,25.0,529,0,2015
3,15,7,TPA,JFK,81.0,9.0,1005,1,2015
3,29,7,LCH,IAH,-4.0,12.0,127,0,2015
3,15,7,ORD,EAU,-2.0,13.0,268,0,2015
3,16,1,LGA,DTW,-5.0,19.0,502,0,2015
3,26,4,LAS,SFO,0.0,10.0,414,0,2015
3,21,6,MSP,ORD,6.0,10.0,334,0,2015
3,9,1,SEA,LAX,-8.0,10.0,954,0,2015
3,15,7,BOI,PHX,-8.0,13.0,735,0,2015
3,11,3,DFW,PBI,-4.0,9.0,1102,0,2015
3,29,7,LAX,PDX,-2.0,13.0,834,0,2015
3,31,2,KTN,WRG,-11.0,9.0,82,0,2015
3,23,1,FLL,JFK,1.0,11.0,1069,0,2015
3,14,6,ATL,STL,6.0,10.0,484,0,2015
3,23,1,EWR,PBI,-6.0,13.0,1023,0,2015
3,3,2,PHL,ORD,22.0,47.0,678,1,2015
3,11,3,ATL,TPA,7.0,12.0,406,0,2015
3,10,2,BDL,TPA,-4.0,9.0,1111,0,2015
3,11,3,SUN,SLC,-10.0,7.0,222,0,2015
3,12,4,BOS,IAH,7.0,27.0,1597,1,2015
3,16,1,ROA,ATL,-4.0,9.0,357,0,2015
3,8,7,MSP,GRB,-7.0,17.0,252,0,2015
3,16,1,DAL,STL,-3.0,8.0,546,0,2015
3,16,1,LAX,MSP,30.0,38.0,1535,1,2015
3,29,7,IAH,TPA,-11.0,13.0,787,0,2015
3,26,4,SHV,IAH,-10.0,11.0,192,0,2015
3,31,2,MIA,IAH,-4.0,18.0,964,0,2015
3,14,6,DCA,BOS,9.0,23.0,399,1,2015
3,25,3,LAS,SEA,-9.0,18.0,867,0,2015
3,16,1,OGG,LAX,-2.0,9.0,2486,0,2015
