MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
1,2,5,ATL,TRI,-3.0,13.0,227,0,2015
1,18,7,SDF,ATL,-9.0,21.0,321,0,2015
1,9,5,LAS,MKE,-2.0,15.0,1524,0,2015
1,30,5,IAH,IND,-8.0,15.0,844,0,2015
1,4,7,TXK,DFW,30.0,9.0,181,1,2015
1,29,4,ATL,CMH,1.0,12.0,447,0,2015
1,31,6,SFO,FLL,2.0,17.0,2583,0,2015
1,19,1,DEN,DFW,48.0,14.0,641,1,2015
1,28,3,EWR,DFW,5.0,22.0,1372,0,2015
1,26,1,MIA,ORD,20.0,9.0,1197,1,2015
1,27,2,ORD,TPA,-1.0,10.0,1012,0,2015
1,10,6,PDX,SLC,-8.0,9.0,630,0,2015
1,5,1,LAX,BOS,0.0,10.0,2611,0,2015
1,18,7,ATL,SGF,35.0,11.0,563,1,2015
1,20,2,DAL,ATL,36.0,16.0,721,1,2015
1,12,1,ORD,GRB,10.0,34.0,173,1,2015
1,10,6,SNA,DEN,16.0,8.0,846,0,2015
1,3,6,IAH,SAN,5.0,24.0,1303,0,2015
1,10,6,DCA,ATL,-1.0,8.0,547,0,2015
1,28,3,ATL,PIT,-5.0,23.0,526,1,2015
1,28,3,OMA,MSP,-7.0,11.0,282,0,2015
1,24,6,ABY,ATL,-11.0,12.0,145,0,2015
1,15,4,ATL,GRK,64.0,14.0,803,1,2015
1,1,4,COU,ORD,100.0,12.0,315,1,2015
1,17,6,MCO,ATL,-6.0,10.0,404,0,2015
1,8,4,FAY,ATL,-7.0,14.0,331,0,2015
1,26,1,BWI,RDU,-3.0,25.0,255,0,2015
1,14,3,SJU,TPA,-5.0,23.0,1237,0,2015
1,25,7,ATL,MDW,-5.0,13.0,591,0,2015
1,24,6,CLT,ROC,1.0,24.0,573,0,2015
1,10,6,DEN,GEG,-2.0,13.0,836,0,2015
1,13,2,PHX,IAH,-5.0,22.0,1009,0,2015
1,30,5,AEX,DFW,16.0,11.0,285,1,2015
1,14,3,LAX,CLT,-1.0,13.0,2125,0,2015
1,24,6,DTW,MIA,-3.0,15.0,1145,0,2015
1,2,5,ATL,BOS,8.0,21.0,946,0,2015
1,3,6,COS,IAH,6.0,18.0,809,1,2015
1,17,6,ONT,OAK,-1.0,6.0,362,0,2015
1,7,3,LAS,PHX,-8.0,15.0,255,0,2015
1,30,5,ATL,MCI,-2.0,13.0,692,0,2015
1,19,1,TPA,LGA,8.0,24.0,1010,1,2015
1,2,5,SFO,TUS,97.0,16.0,751,1,2015
1,2,5,BOS,MCO,-6.0,24.0,1121,0,2015
1,25,7,BNA,CMH,0.0,8.0,337,0,2015
1,5,1,DCA,STL,-8.0,10.0,719,0,2015
1,15,4,CLT,JAX,-6.0,12.0,328,0,2015
1,15,4,BWI,SLC,8.0,10.0,1865,0,2015
1,20,2,LAX,LAS,0.0,20.0,236,0,2015
1,26,1,PHX,DTW,-4.0,18.0,1671,0,2015
1,30,5,SFO,JFK,50.0,14.0,2586,1,2015
1,24,6,SCC,BRW,59.0,3.0,204,1,2015
1,19,1,BWI,CHS,-3.0,8.0,472,0,2015
1,13,2,DFW,DTW,83.0,14.0,986,1,2015
1,19,1,OAK,LAS,12.0,8.0,407,0,2015
1,29,4,ATL,DCA,-4.0,19.0,547,1,2015
1,16,5,BOS,ATL,-3.0,16.0,946,0,2015
1,2,5,SAV,LGA,16.0,13.0,722,0,2015
1,19,1,SEA,DEN,-3.0,13.0,1024,0,2015
1,19,1,ATL,AVL,-2.0,18.0,164,0,2015
1,30,5,IAH,MCI,27.0,15.0,643,1,2015
1,2,5,IAH,LGA,5.0,16.0,1416,0,2015
1,1,4,CLT,IAH,-2.0,17.0,912,1,2015
1,4,7,BWI,MHT,20.0,7.0,377,1,2015
1,15,4,MDW,DEN,-2.0,10.0,895,0,2015
1,5,1,DEN,TPA,25.0,10.0,1506,1,2015
1,14,3,SLC,MDW,-6.0,18.0,1259,0,2015
1,31,6,BWI,CMH,45.0,7.0,337,1,2015
1,5,1,LFT,IAH,-2.0,11.0,201,0,2015
1,25,7,DFW,CVG,0.0,17.0,812,0,2015
1,29,4,JFK,DTW,0.0,27.0,509,0,2015
1,4,7,AUS,LAS,0.0,13.0,1090,0,2015
1,3,6,MDW,PIT,34.0,6.0,402,1,2015
1,19,1,FLL,BWI,12.0,14.0,925,1,2015
1,12,1,SMF,SAN,-1.0,17.0,480,0,2015
1,21,3,ATL,FLL,22.0,17.0,581,0,2015
1,17,6,ORD,LAX,-3.0,10.0,1744,0,2015
1,14,3,DEN,SFO,11.0,12.0,967,0,2015
1,23,5,SMF,LAX,-3.0,13.0,373,0,2015
1,22,4,LAX,BOS,-7.0,9.0,2611,0,2015
1,22,4,MCO,BOS,-8.0,25.0,1121,0,2015
1,25,7,CID,DTW,-10.0,11.0,430,0,2015
1,20,2,ABQ,BWI,29.0,14.0,1670,1,2015
1,30,5,PHX,AUS,111.0,20.0,872,1,2015
1,24,6,MSY,MDW,0.0,7.0,825,0,2015
1,22,4,SLC,ORD,-11.0,75.0,1250,1,2015
1,20,2,LEX,ORD,-5.0,13.0,323,0,2015
1,12,1,MDW,DTW,213.0,24.0,228,1,2015
1,20,2,SAN,OAK,7.0,10.0,446,0,2015
1,11,7,JFK,MCO,-7.0,19.0,944,0,2015
1,18,7,DTW,MCO,67.0,11.0,957,1,2015
1,28,3,SAT,ATL,-4.0,14.0,874,0,2015
1,22,4,IND,DFW,-8.0,10.0,761,1,2015
1,7,3,TVC,ORD,303.0,72.0,224,1,2015
1,22,4,SLC,PHX,11.0,14.0,507,0,2015
1,14,3,DFW,SGF,22.0,19.0,364,1,2015
1,30,5,FAY,ATL,8.0,10.0,331,1,2015
1,22,4,IAH,HRL,29.0,13.0,295,1,2015
1,5,1,BTM,SLC,-9.0,29.0,358,0,2015
1,31,6,IAH,RIC,-3.0,20.0,1157,0,2015
1,17,6,DFW,ORD,-7.0,11.0,802,0,2015
1,10,6,LAS,EWR,6.0,18.0,2227,0,2015
1,29,4,IAH,CLT,-3.0,18.0,912,0,2015
1,13,2,DFW,GRR,-8.0,19.0,931,0,2015
1,29,4,PHX,MCO,-4.0,32.0,1849,0,2015
1,3,6,ABQ,JFK,3.0,9.0,1826,0,2015
1,5,1,MCO,BQN,24.0,13.0,1129,1,2015
1,29,4,FLL,HPN,0.0,13.0,1097,0,2015
1,12,1,SFO,SBA,-10.0,26.0,262,0,2015
1,15,4,RDU,IAH,-9.0,19.0,1042,0,2015
1,8,4,MCO,MDW,-7.0,11.0,990,0,2015
1,3,6,MSN,ORD,63.0,15.0,108,1,2015
1,30,5,ASE,LAX,49.0,8.0,737,1,2015
1,11,7,SNA,DEN,-4.0,9.0,846,0,2015
1,3,6,SUN,SLC,-6.0,25.0,222,0,2015
1,19,1,MGM,ATL,-10.0,16.0,147,0,2015
1,20,2,BUF,BWI,-5.0,10.0,281,0,2015
1,22,4,DFW,BPT,-3.0,15.0,270,0,2015
1,11,7,PBI,ATL,-1.0,18.0,545,0,2015
1,1,4,DCA,ORD,26.0,9.0,612,1,2015
1,7,3,TUL,ORD,-6.0,12.0,585,0,2015
1,9,5,MSP,RAP,27.0,18.0,489,1,2015
1,9,5,IAH,DFW,-6.0,16.0,224,0,2015
1,17,6,EWR,MCO,13.0,12.0,937,0,2015
1,20,2,FAR,ORD,-10.0,46.0,557,1,2015
1,13,2,BUF,MCO,5.0,31.0,1011,0,2015
1,12,1,DTW,MLI,1.0,21.0,373,0,2015
1,27,2,LAS,MSP,-7.0,12.0,1299,0,2015
1,12,1,HNL,ITO,-7.0,15.0,216,0,2015
1,11,7,TUS,DFW,20.0,11.0,813,0,2015
1,13,2,BWI,MSP,-6.0,10.0,936,0,2015
1,26,1,SBN,DTW,-9.0,10.0,157,0,2015
1,8,4,DFW,ATL,-2.0,14.0,731,0,2015
1,30,5,SLC,SEA,-9.0,14.0,689,0,2015
1,20,2,GRR,EWR,-7.0,11.0,605,0,2015
1,23,5,STL,MDW,-5.0,8.0,251,0,2015
1,31,6,ORD,DFW,-4.0,10.0,802,0,2015
1,21,3,ELP,IAH,-10.0,9.0,667,0,2015
1,17,6,MDW,MSY,10.0,11.0,825,0,2015
1,15,4,MDW,FLL,24.0,9.0,1166,0,2015
1,22,4,IAH,BFL,-7.0,14.0,1428,0,2015
1,9,5,SAT,DFW,-13.0,13.0,247,0,2015
1,22,4,DTW,BOS,13.0,13.0,632,0,2015
1,23,5,CHA,ATL,19.0,40.0,106,1,2015
1,9,5,MSP,DEN,-2.0,13.0,680,0,2015
1,26,1,SEA,BUR,-5.0,10.0,937,0,2015
1,25,7,ATL,LGA,-7.0,18.0,762,0,2015
1,21,3,SJU,BOS,-4.0,10.0,1674,0,2015
1,4,7,JAX,ATL,0.0,33.0,270,0,2015
1,6,2,BOS,EWR,-5.0,20.0,200,0,2015
1,21,3,FLL,HOU,-5.0,15.0,957,0,2015
1,21,3,IAH,SEA,-2.0,16.0,1874,0,2015
1,20,2,ATL,HPN,9.0,23.0,780,0,2015
1,26,1,LAX,ELP,-4.0,7.0,715,0,2015
1,5,1,DFW,LAX,22.0,16.0,1235,1,2015
1,7,3,BUF,BWI,-1.0,14.0,281,0,2015
1,21,3,DTW,PHX,3.0,66.0,1671,1,2015
1,2,5,MSP,MSN,12.0,29.0,228,1,2015
1,10,6,ATL,DEN,-4.0,12.0,1199,0,2015
1,29,4,DFW,MCI,9.0,15.0,460,1,2015
1,9,5,BNA,MCO,23.0,8.0,616,1,2015
1,29,4,BOS,DCA,0.0,19.0,399,0,2015
1,13,2,LAS,PHX,16.0,7.0,255,0,2015
1,31,6,MCO,EWR,76.0,13.0,937,1,2015
1,29,4,OGG,PDX,19.0,21.0,2562,0,2015
1,23,5,SDF,ATL,-5.0,14.0,321,0,2015
1,1,4,DAL,HOU,14.0,8.0,239,0,2015
1,28,3,SFO,PHX,-7.0,16.0,651,0,2015
1,20,2,DEN,AUS,8.0,15.0,775,0,2015
1,13,2,PSP,DFW,-2.0,12.0,1126,0,2015
1,30,5,LAX,LAS,0.0,41.0,236,1,2015
1,23,5,MSP,DEN,-4.0,9.0,680,0,2015
1,21,3,MKE,PHX,-10.0,30.0,1460,0,2015
1,14,3,LAS,JFK,-2.0,17.0,2248,0,2015
1,26,1,DEN,PSC,36.0,14.0,852,1,2015
1,8,4,ORD,LAS,77.0,46.0,1514,1,2015
1,1,4,DEN,DAL,93.0,21.0,651,1,2015
1,20,2,LAS,TUS,1.0,14.0,365,0,2015
1,3,6,LGA,MIA,7.0,39.0,1096,0,2015
1,4,7,BOS,MSP,0.0,28.0,1124,0,2015
1,4,7,BZN,SLC,8.0,85.0,347,1,2015
1,11,7,PHX,DEN,5.0,21.0,602,0,2015
1,6,2,ORD,EWR,22.0,11.0,719,0,2015
1,26,1,BHM,DAL,4.0,9.0,587,0,2015
1,11,7,FAR,ORD,-10.0,13.0,557,0,2015
1,1,4,PHL,SJU,-11.0,10.0,1576,0,2015
1,28,3,STL,LGA,-1.0,18.0,888,0,2015
1,10,6,DEN,SEA,-10.0,12.0,1024,0,2015
1,14,3,PHL,SFO,-3.0,38.0,2521,0,2015
1,23,5,LAX,ORD,-7.0,18.0,1744,0,2015
1,12,1,ORD,CVG,5.0,24.0,265,1,2015
1,17,6,ORD,LEX,-5.0,11.0,323,0,2015
1,22,4,BWI,BOS,-11.0,13.0,369,0,2015
1,7,3,RDU,DTW,-4.0,26.0,501,0,2015
1,31,6,PHX,DEN,-6.0,15.0,602,0,2015
1,14,3,MSP,PHX,-1.0,20.0,1276,0,2015
1,2,5,PHX,ATL,-3.0,21.0,1587,0,2015
1,26,1,ORD,SAN,41.0,13.0,1723,1,2015
1,4,7,HPN,TPA,0.0,41.0,1032,1,2015
1,22,4,LAX,MDW,-3.0,20.0,1750,0,2015
1,3,6,LGA,PBI,-1.0,44.0,1035,0,2015
1,5,1,BWI,PWM,20.0,14.0,452,1,2015
1,12,1,FLL,PVD,45.0,19.0,1188,1,2015
1,29,4,LAX,JFK,4.0,7.0,2475,0,2015
1,21,3,ATL,BWI,-1.0,24.0,577,0,2015
1,1,4,LAX,OAK,19.0,7.0,337,0,2015
1,25,7,DTW,BDL,6.0,17.0,549,0,2015
1,17,6,RKS,DEN,-10.0,9.0,260,0,2015
1,31,6,LEX,ATL,-5.0,38.0,304,0,2015
1,1,4,PHX,SBA,-3.0,27.0,455,0,2015
1,30,5,PHL,CLT,-2.0,19.0,449,0,2015
1,14,3,SEA,KOA,-9.0,16.0,2688,0,2015
1,12,1,PHX,SBP,-4.0,20.0,509,0,2015
1,16,5,SGF,ORD,-7.0,49.0,438,1,2015
1,21,3,BOS,PBI,0.0,15.0,1197,0,2015
1,3,6,LGA,GSP,-7.0,69.0,610,1,2015
1,31,6,MLB,ATL,-4.0,9.0,442,0,2015
1,31,6,DAL,HOU,-1.0,11.0,239,0,2015
1,24,6,CLT,LAX,55.0,18.0,2125,1,2015
1,29,4,LAX,SLC,31.0,17.0,590,1,2015
1,14,3,ELP,LAS,-7.0,11.0,583,0,2015
1,18,7,SMF,LAS,-3.0,12.0,397,0,2015
1,6,2,DFW,GRR,23.0,14.0,931,1,2015
1,13,2,PNS,MIA,-6.0,8.0,530,0,2015
1,13,2,SLC,ATL,0.0,24.0,1590,0,2015
1,11,7,BQN,EWR,29.0,7.0,1585,0,2015
1,6,2,IAH,MOB,-4.0,12.0,427,0,2015
1,21,3,JFK,CMH,21.0,15.0,483,0,2015
1,22,4,BNA,AUS,-2.0,16.0,756,1,2015
1,5,1,TPA,STL,3.0,9.0,869,0,2015
1,29,4,OKC,HOU,-4.0,7.0,419,0,2015
1,11,7,DFW,BWI,0.0,16.0,1217,0,2015
1,11,7,IAH,XNA,13.0,12.0,438,0,2015
1,23,5,MDW,DAL,-3.0,11.0,793,0,2015
1,1,4,ATL,LAS,-2.0,14.0,1747,0,2015
1,14,3,IAH,LAS,-4.0,13.0,1222,0,2015
1,6,2,DAL,HOU,40.0,7.0,239,1,2015
1,19,1,BWI,HOU,1.0,10.0,1246,0,2015
1,8,4,IAH,TYR,-7.0,14.0,163,0,2015
1,24,6,LAX,HNL,-3.0,14.0,2556,0,2015
1,7,3,DTW,BNA,20.0,11.0,456,1,2015
1,5,1,SFO,SNA,10.0,6.0,372,0,2015
1,13,2,MCO,ATL,18.0,9.0,404,0,2015
1,23,5,MSP,MKE,-7.0,9.0,297,0,2015
1,21,3,MDW,MCO,-4.0,21.0,990,0,2015
1,23,5,ATL,MCO,2.0,16.0,404,0,2015
1,1,4,MCO,BWI,-3.0,13.0,787,0,2015
1,25,7,SEA,BOS,-8.0,26.0,2496,1,2015
1,30,5,CVG,DEN,-2.0,10.0,1069,1,2015
1,25,7,IAD,LAX,28.0,10.0,2288,0,2015
1,19,1,SJU,MCO,-5.0,13.0,1189,0,2015
1,20,2,IAH,CVG,-10.0,24.0,871,0,2015
1,28,3,SEA,HNL,0.0,19.0,2677,1,2015
1,21,3,CHS,ORD,-6.0,11.0,760,0,2015
1,30,5,AVL,ORD,-7.0,17.0,536,0,2015
1,19,1,FLL,JFK,-5.0,15.0,1069,0,2015
1,8,4,MKE,ORD,25.0,45.0,67,1,2015
1,14,3,ORD,SEA,6.0,28.0,1721,0,2015
1,8,4,FLL,MSP,38.0,23.0,1487,1,2015
1,2,5,MDW,SFO,6.0,11.0,1855,0,2015
1,14,3,SFO,SBA,3.0,15.0,262,0,2015
1,10,6,BUR,LAS,2.0,13.0,223,0,2015
1,20,2,MSP,ORD,-3.0,15.0,334,0,2015
1,21,3,ATL,PBI,8.0,21.0,545,0,2015
1,14,3,DEN,MSP,-1.0,13.0,680,0,2015
1,7,3,PHL,TPA,-2.0,16.0,920,1,2015
1,7,3,LAX,SFO,-6.0,14.0,337,0,2015
1,7,3,SFO,DFW,-2.0,15.0,1464,0,2015
1,19,1,IAH,DFW,22.0,18.0,224,1,2015
1,25,7,IAH,LAS,-3.0,14.0,1222,0,2015
1,6,2,IAD,LAX,62.0,15.0,2288,1,2015
1,7,3,HPN,RSW,-10.0,23.0,1102,0,2015
1,31,6,STL,EWR,45.0,9.0,872,1,2015
1,29,4,SLC,CPR,-2.0,31.0,320,0,2015
1,3,6,PHL,MCO,106.0,34.0,861,1,2015
1,8,4,ROA,ATL,-10.0,17.0,357,0,2015
1,21,3,KOA,HNL,-7.0,12.0,163,0,2015
1,7,3,SFO,BOS,-2.0,13.0,2704,0,2015
1,20,2,LAX,SFO,11.0,14.0,337,1,2015
1,25,7,OMA,DEN,-9.0,8.0,472,0,2015
1,11,7,MIA,BOS,36.0,24.0,1258,1,2015
1,23,5,IAH,FLL,21.0,22.0,965,1,2015
1,1,4,PHX,JFK,74.0,45.0,2153,1,2015
1,4,7,OKC,SLC,-8.0,23.0,866,0,2015
1,22,4,CLT,ATL,-7.0,14.0,226,0,2015
1,15,4,LAS,JFK,-7.0,18.0,2248,0,2015
1,11,7,ELP,LAS,-5.0,13.0,583,0,2015
1,30,5,BMI,MCO,14.0,10.0,936,0,2015
1,5,1,LAX,EWR,17.0,13.0,2454,0,2015
1,11,7,IAH,SAT,22.0,15.0,191,1,2015
1,8,4,FLG,PHX,-11.0,10.0,119,0,2015
1,20,2,PDX,SMF,-6.0,14.0,479,0,2015
1,24,6,DCA,CAK,-6.0,9.0,274,0,2015
1,15,4,STL,MSP,-1.0,6.0,448,0,2015
1,20,2,PDX,LAS,-7.0,9.0,763,0,2015
1,1,4,CLE,SFO,-5.0,11.0,2161,0,2015
1,24,6,DFW,LAS,-3.0,26.0,1055,0,2015
1,25,7,ATL,IND,1.0,17.0,432,0,2015
1,13,2,DCA,JAX,-11.0,26.0,634,0,2015
1,18,7,LAS,SLC,-3.0,10.0,368,0,2015
1,21,3,RDU,MDW,-2.0,10.0,632,0,2015
1,15,4,DFW,BOS,24.0,17.0,1562,1,2015
1,28,3,BNA,MCO,22.0,11.0,616,1,2015
1,28,3,SAN,LAX,-16.0,12.0,109,0,2015
1,1,4,KOA,HNL,-4.0,9.0,163,0,2015
1,23,5,SFO,BUR,-7.0,19.0,326,0,2015
1,11,7,HRL,IAH,-10.0,7.0,295,0,2015
1,15,4,PHL,IAH,-1.0,9.0,1325,0,2015
1,19,1,DCA,DEN,-3.0,10.0,1476,0,2015
1,3,6,FAR,DEN,63.0,11.0,627,1,2015
1,10,6,SLC,DFW,-2.0,31.0,989,1,2015
1,11,7,BWI,MDW,6.0,10.0,611,1,2015
1,26,1,DFW,BNA,3.0,18.0,631,1,2015
1,25,7,SAN,BOS,2.0,12.0,2588,1,2015
1,15,4,PHX,ORD,-3.0,12.0,1440,0,2015
1,5,1,ATL,DFW,5.0,26.0,731,1,2015
1,18,7,CAE,ATL,-6.0,12.0,192,0,2015
1,19,1,JFK,SJU,-1.0,27.0,1598,0,2015
1,18,7,DEN,LGA,-10.0,15.0,1620,0,2015
1,2,5,EWR,ORD,17.0,17.0,719,1,2015
1,19,1,DFW,CLT,-5.0,12.0,936,0,2015
1,27,2,IND,DCA,-4.0,10.0,500,0,2015
1,12,1,ONT,DFW,0.0,12.0,1188,0,2015
1,19,1,DEN,BIS,38.0,35.0,516,1,2015
1,18,7,MCI,BNA,8.0,9.0,491,0,2015
1,8,4,SMF,SLC,-5.0,10.0,532,0,2015
1,5,1,STL,PHL,4.0,9.0,814,0,2015
1,22,4,DFW,SNA,6.0,19.0,1205,0,2015
1,15,4,MCO,BNA,-7.0,16.0,616,0,2015
1,12,1,MIA,DCA,1.0,20.0,919,0,2015
1,28,3,SLC,IAH,74.0,21.0,1195,1,2015
1,3,6,BNA,ORD,-6.0,13.0,409,1,2015
1,22,4,FAT,DEN,0.0,11.0,844,0,2015
1,10,6,SJC,OGG,-8.0,12.0,2355,0,2015
1,18,7,BTR,ATL,-3.0,15.0,448,0,2015
1,3,6,SLC,BOS,2.0,14.0,2105,0,2015
1,2,5,HOU,BHM,27.0,9.0,570,1,2015
1,6,2,LBB,DFW,152.0,12.0,282,1,2015
1,1,4,IAH,RNO,-2.0,14.0,1530,0,2015
1,16,5,DFW,ICT,-7.0,12.0,328,0,2015
1,4,7,CLT,BWI,32.0,21.0,361,1,2015
1,4,7,ORD,DSM,67.0,21.0,299,1,2015
1,25,7,DEN,LIT,-7.0,15.0,771,0,2015
1,13,2,SFO,LAX,-4.0,10.0,337,0,2015
1,18,7,JFK,RDU,18.0,20.0,427,1,2015
1,10,6,PHX,HOU,10.0,15.0,1020,1,2015
1,3,6,LAS,ELP,9.0,13.0,583,0,2015
1,25,7,DFW,MIA,-4.0,16.0,1121,0,2015
1,8,4,JFK,FLL,-5.0,15.0,1069,0,2015
1,19,1,IAH,TUL,6.0,15.0,429,0,2015
1,23,5,PIT,ATL,-2.0,15.0,526,0,2015
1,23,5,DTW,AVP,50.0,16.0,399,1,2015
1,5,1,CLT,FLL,-5.0,18.0,631,0,2015
1,3,6,LAS,LAX,22.0,17.0,236,1,2015
1,22,4,BUR,SLC,-8.0,17.0,574,0,2015
1,27,2,DTW,ATW,-3.0,16.0,296,0,2015
1,9,5,MCO,LGA,70.0,15.0,950,1,2015
1,17,6,JFK,TPA,-1.0,34.0,1005,0,2015
1,25,7,DEN,PHX,3.0,14.0,602,0,2015
1,31,6,IAH,CLT,-4.0,10.0,912,0,2015
1,15,4,XNA,ORD,0.0,13.0,522,0,2015
1,16,5,LAS,PHX,23.0,10.0,255,1,2015
1,13,2,SFO,ATL,2.0,23.0,2139,0,2015
1,26,1,LIH,LAX,-7.0,10.0,2615,0,2015
1,6,2,OKC,ATL,-2.0,10.0,761,0,2015
1,6,2,OAK,LAS,-4.0,7.0,407,0,2015
1,4,7,LAX,OGG,-6.0,16.0,2486,0,2015
1,17,6,BNA,MDW,-1.0,9.0,395,0,2015
1,12,1,STL,IAH,-7.0,9.0,667,0,2015
1,15,4,DEN,OMA,16.0,13.0,472,0,2015
1,11,7,RIC,DTW,-6.0,9.0,456,0,2015
1,24,6,TPA,IND,-3.0,10.0,837,0,2015
1,14,3,BNA,TPA,-5.0,11.0,612,0,2015
1,3,6,LAS,OAK,43.0,10.0,407,1,2015
1,8,4,ATL,PHX,4.0,32.0,1587,0,2015
1,15,4,SMF,BUR,36.0,8.0,358,1,2015
1,14,3,DEN,MCI,-5.0,14.0,533,0,2015
1,9,5,LAX,CLT,14.0,21.0,2125,1,2015
1,7,3,LAX,SAN,64.0,5.0,109,1,2015
1,9,5,ATL,LGA,49.0,18.0,762,1,2015
1,5,1,ATL,MOB,-4.0,13.0,302,0,2015
1,2,5,SFO,EWR,4.0,14.0,2565,0,2015
1,19,1,DFW,ORD,67.0,13.0,802,1,2015
1,10,6,DTW,IAD,-1.0,26.0,383,0,2015
1,8,4,CRP,IAH,-7.0,11.0,201,0,2015
1,16,5,PDX,OAK,23.0,10.0,543,1,2015
1,26,1,DFW,LAS,-6.0,15.0,1055,0,2015
1,11,7,IDA,DEN,-4.0,26.0,458,0,2015
1,9,5,EWR,CHS,7.0,24.0,628,1,2015
1,21,3,XNA,DFW,31.0,8.0,280,1,2015
1,5,1,RNO,IAH,-6.0,8.0,1530,0,2015
1,4,7,DEN,PHX,30.0,9.0,602,1,2015
1,30,5,DTW,MDT,-7.0,14.0,371,0,2015
1,26,1,IAH,TUS,-2.0,14.0,936,0,2015
1,17,6,DFW,ORD,1.0,17.0,802,0,2015
1,28,3,SEA,KTN,-2.0,26.0,680,0,2015
1,18,7,DEN,SMF,-1.0,13.0,909,0,2015
1,12,1,HNL,OGG,-5.0,8.0,100,0,2015
1,24,6,EWR,SYR,0.0,13.0,195,0,2015
1,22,4,ATL,FLL,-1.0,13.0,581,0,2015
1,2,5,DFW,AMA,-1.0,27.0,312,1,2015
1,18,7,FLL,MCI,-8.0,14.0,1242,0,2015
1,2,5,PDX,SLC,6.0,9.0,630,0,2015
1,23,5,SEA,OGG,-1.0,16.0,2640,0,2015
1,22,4,PHL,BNA,11.0,31.0,675,1,2015
1,5,1,MCI,BNA,24.0,10.0,491,1,2015
1,5,1,ERI,ORD,10.0,40.0,398,1,2015
1,29,4,SMF,LGB,-10.0,11.0,387,0,2015
1,6,2,LAX,HOU,39.0,16.0,1390,1,2015
1,2,5,SFO,RDD,-6.0,22.0,199,0,2015
1,7,3,ONT,PHX,0.0,11.0,325,0,2015
1,9,5,ABE,ATL,12.0,35.0,692,1,2015
1,5,1,DTW,TUL,-5.0,41.0,789,0,2015
1,7,3,LAS,SNA,-2.0,15.0,226,0,2015
1,21,3,EWR,ATL,-5.0,12.0,746,0,2015
