FLIGHT_ID,ORIGIN_AIRPORT,DESTINATION_AIRPORT
163,SUN,SLC
164,MGM,ATL
165,BUF,BWI
166,DFW,BPT
167,PBI,ATL
168,DCA,ORD
169,TUL,ORD
170,MSP,RAP
171,IAH,DFW
172,EWR,MCO
173,FAR,ORD
174,BUF,MCO
175,DTW,MLI
176,LAS,MSP
177,HNL,ITO
178,TUS,DFW
179,BWI,MSP
180,SBN,DTW
181,DFW,ATL
182,SLC,SEA
183,GRR,EWR
184,STL,MDW
185,ORD,DFW
186,ELP,IAH
187,MDW,MSY
188,MDW,FLL
189,IAH,BFL
190,SAT,DFW
191,DTW,BOS
192,CHA,ATL
193,MSP,DEN
194,SEA,BUR
195,ATL,LGA
196,SJU,BOS
197,JAX,ATL
198,BOS,EWR
199,FLL,HOU
200,IAH,SEA
201,ATL,HPN
202,LAX,ELP
203,DFW,LAX
204,BUF,BWI
205,DTW,PHX
206,MSP,MSN
207,ATL,DEN
208,DFW,MCI
209,BNA,MCO
210,BOS,DCA
211,LAS,PHX
212,MCO,EWR
213,OGG,PDX
214,SDF,ATL
215,DAL,HOU
216,SFO,PHX
217,DEN,AUS
218,PSP,DFW
219,LAX,LAS
220,MSP,DEN
221,MKE,PHX
222,LAS,JFK
223,DEN,PSC
224,ORD,LAS
225,DEN,DAL
226,LAS,TUS
227,LGA,MIA
228,BOS,MSP
229,BZN,SLC
230,PHX,DEN
231,ORD,EWR
232,BHM,DAL
233,FAR,ORD
234,PHL,SJU
235,STL,LGA
236,DEN,SEA
237,PHL,SFO
238,LAX,ORD
239,ORD,CVG
240,ORD,LEX
241,BWI,BOS
242,RDU,DTW
243,PHX,DEN
244,MSP,PHX
245,PHX,ATL
246,ORD,SAN
247,HPN,TPA
248,LAX,MDW
249,LGA,PBI
250,BWI,PWM
251,FLL,PVD
252,LAX,JFK
253,ATL,BWI
254,LAX,OAK
255,DTW,BDL
256,RKS,DEN
257,LEX,ATL
258,PHX,SBA
259,PHL,CLT
260,SEA,KOA
261,PHX,SBP
262,SGF,ORD
263,BOS,PBI
264,LGA,GSP
265,MLB,ATL
266,DAL,HOU
267,CLT,LAX
268,LAX,SLC
269,ELP,LAS
270,SMF,LAS
271,DFW,GRR
272,PNS,MIA
273,SLC,ATL
274,BQN,EWR
275,IAH,MOB
276,JFK,CMH
277,BNA,AUS
278,TPA,STL
279,OKC,HOU
280,DFW,BWI
281,IAH,XNA
282,MDW,DAL
283,ATL,LAS
284,IAH,LAS
285,DAL,HOU
286,BWI,HOU
287,IAH,TYR
288,LAX,HNL
289,DTW,BNA
290,SFO,SNA
291,MCO,ATL
292,MSP,MKE
293,MDW,MCO
294,ATL,MCO
295,MCO,BWI
296,SEA,BOS
297,CVG,DEN
298,IAD,LAX
299,SJU,MCO
300,IAH,CVG
301,SEA,HNL
302,CHS,ORD
303,AVL,ORD
304,FLL,JFK
305,MKE,ORD
306,ORD,SEA
307,FLL,MSP
308,MDW,SFO
309,SFO,SBA
310,BUR,LAS
311,MSP,ORD
312,ATL,PBI
313,DEN,MSP
314,PHL,TPA
315,LAX,SFO
316,SFO,DFW
317,IAH,DFW
318,IAH,LAS
319,IAD,LAX
320,HPN,RSW
321,STL,EWR
322,SLC,CPR
323,PHL,MCO
324,ROA,ATL
325,KOA,HNL
326,SFO,BOS
327,LAX,SFO
328,OMA,DEN
329,MIA,BOS
330,IAH,FLL
331,PHX,JFK
332,OKC,SLC
333,CLT,ATL
334,LAS,JFK
335,ELP,LAS
336,BMI,MCO
337,LAX,EWR
338,IAH,SAT
339,FLG,PHX
340,PDX,SMF
341,DCA,CAK
342,STL,MSP
343,PDX,LAS
344,CLE,SFO
345,DFW,LAS
346,ATL,IND
347,DCA,JAX
348,LAS,SLC
349,RDU,MDW
350,DFW,BOS
351,BNA,MCO
352,SAN,LAX
353,KOA,HNL
354,SFO,BUR
355,HRL,IAH
356,PHL,IAH
357,DCA,DEN
358,FAR,DEN
359,SLC,DFW
360,BWI,MDW
361,DFW,BNA
362,SAN,BOS
363,PHX,ORD
364,ATL,DFW
365,CAE,ATL
366,JFK,SJU
367,DEN,LGA
368,EWR,ORD
369,DFW,CLT
370,IND,DCA
371,ONT,DFW
372,DEN,BIS
373,MCI,BNA
374,SMF,SLC
375,STL,PHL
376,DFW,SNA
377,MCO,BNA
378,MIA,DCA
379,SLC,IAH
380,BNA,ORD
381,FAT,DEN
382,SJC,OGG
383,BTR,ATL
384,SLC,BOS
385,HOU,BHM
386,LBB,DFW
387,IAH,RNO
388,DFW,ICT
389,CLT,BWI
390,ORD,DSM
391,DEN,LIT
392,SFO,LAX
393,JFK,RDU
394,PHX,HOU
395,LAS,ELP
396,DFW,MIA
397,JFK,FLL
398,IAH,TUL
399,PIT,ATL
400,DTW,AVP
401,CLT,FLL
402,LAS,LAX
403,BUR,SLC
404,DTW,ATW
405,MCO,LGA
406,JFK,TPA
407,DEN,PHX
408,IAH,CLT
409,XNA,ORD
410,LAS,PHX
411,SFO,ATL
412,LIH,LAX
413,OKC,ATL
414,OAK,LAS
415,LAX,OGG
416,BNA,MDW
417,STL,IAH
418,DEN,OMA
419,RIC,DTW
420,TPA,IND
421,BNA,TPA
422,LAS,OAK
423,ATL,PHX
424,SMF,BUR
425,DEN,MCI
426,LAX,CLT
427,LAX,SAN
428,ATL,LGA
429,ATL,MOB
430,SFO,EWR
431,DFW,ORD
432,DTW,IAD
433,CRP,IAH
434,PDX,OAK
435,DFW,LAS
436,IDA,DEN
437,EWR,CHS
438,XNA,DFW
439,RNO,IAH
440,DEN,PHX
441,DTW,MDT
442,IAH,TUS
443,DFW,ORD
444,SEA,KTN
445,DEN,SMF
446,HNL,OGG
447,EWR,SYR
448,ATL,FLL
449,DFW,AMA
450,FLL,MCI
451,PDX,SLC
452,SEA,OGG
453,PHL,BNA
454,MCI,BNA
455,ERI,ORD
456,SMF,LGB
457,LAX,HOU
458,SFO,RDD
459,ONT,PHX
460,ABE,ATL
461,DTW,TUL
462,LAS,SNA
463,EWR,ATL
464,SFO,MFR
465,DAL,PHX
466,ORD,LGA
467,HNL,LAX
468,ANC,SCC
469,DFW,PNS
470,DEN,MDW
471,ATL,MIA
472,LAX,PSP
473,HOU,HRL
474,ORD,DSM
475,JFK,SMF
476,PHX,SAN
477,DCA,CLT
478,LAS,DEN
479,SEA,LAX
480,ORD,LIT
481,ORF,CLT
482,MCO,STL
483,LAS,ONT
484,ATL,PIA
485,IAH,VPS
486,SFO,PHL
487,IAH,ATL
488,MSP,EWR
489,SAN,DAL
490,DEN,GEG
491,ATL,MGM
492,SLC,EKO
493,HPN,ORD
494,HOU,BOS
495,DEN,LAX
496,PHL,BOS
497,PHL,CLT
498,DEN,SJC
499,MIA,LAX
500,BOS,MIA
501,DEN,ISN
502,HPN,ORD
503,DEN,LBB
504,PHX,SLC
505,PHX,MSP
506,ILM,ATL
507,ELM,DTW
508,HNL,KOA
509,LAX,SAN
510,HOU,BOS
511,DCA,CAK
512,MSN,ORD
513,CLT,MCO
514,DFW,FLL
515,HOU,ATL
516,PHX,DEN
517,BWI,LAS
518,ATL,CMH
519,PHX,BUF
520,MCI,ATL
521,DTW,DCA
522,DFW,DTW
523,SLC,BWI
524,HNL,LIH
525,HNL,SFO
526,ORD,GRB
527,MSP,MCO
528,MIA,GNV
529,DFW,JAX
530,IAH,MCO
531,HPN,ORD
532,MSP,BIS
533,HOU,MCO
534,BOS,TPA
535,DCA,ORD
536,DEN,DIK
537,ATL,DEN
538,SLC,LGB
539,SFO,SLC
540,DFW,AUS
541,STL,IAH
542,SFO,ONT
543,MCO,DTW
544,SLC,LGB
545,PHX,JFK
546,FLL,DTW
547,ONT,OAK
548,ORD,ATL
549,PSP,SFO
550,MSP,DTW
551,DCA,RSW
552,DTW,EWR
553,DCA,DFW
554,PHX,DEN
555,PHX,OKC
556,IAD,ATL
557,MSY,DFW
558,CLT,ATL
559,DCA,DEN
560,DEN,GEG
561,ATL,HSV
562,PDX,SFO
563,LAS,DEN
564,MIA,ATL
565,KOA,HNL
566,SAN,LAS
567,CMH,JFK
568,PHL,MCO
569,LGA,DAL
570,OMA,DEN
571,JAX,ATL
572,ATL,MSY
573,DAL,HOU
574,SAN,RNO
575,MSY,BNA
576,SFO,RDD
577,LFT,IAH
578,SLC,SMF
579,EWR,CLE
580,MLI,DFW
581,ORD,PBI
582,LGA,MIA
583,MLI,ATL
584,DAL,MDW
585,BOS,DCA
586,PHX,ABQ
587,FLL,SJU
588,SFO,LIH
589,DCA,DFW
590,DCA,PBI
591,DEN,LAS
592,DFW,JFK
593,CLT,BWI
594,DEN,CPR
595,ORD,PHL
596,CAK,ATL
597,PBI,LGA
598,SNA,IAH
599,IAH,EWR
600,DAY,DFW
601,RDU,LGA
602,MIA,MCO
603,ATL,IND
604,DCA,LGA
605,ABQ,LAX
606,DFW,ORD
607,PIT,LAS
608,MCO,DAL
609,LGA,MKE
610,SEA,SAN
611,ORD,BMI
612,SJU,JFK
613,DSM,ORD
614,SYR,CLT
615,BOS,LAX
616,LGA,HOU
617,TTN,ATL
618,ORD,LGA
619,LAX,LAS
620,BOS,PBI
621,DEN,SEA
622,DFW,DCA
623,BNA,MDW
624,SFO,BOS
625,DEN,DFW
626,SLC,DEN
627,PIT,IAH
628,SFO,IAH
629,DFW,LAX
630,LAX,MCO
631,LAN,ORD
632,IAD,PVD
633,MDW,RSW
634,SFO,EUG
635,OGG,SAN
636,MKE,EWR
637,CLT,BWI
638,EWR,FLL
639,SLC,DFW
640,SFO,CEC
641,DFW,SAN
642,LAX,SMX
643,MSP,TUS
644,IAH,AUS
645,MSP,PHX
646,ORD,SFO
647,BUR,PDX
648,SAT,IAH
649,DFW,MSP
650,MDW,MSP
651,EWR,DEN
652,DEN,ORD
653,ORD,SYR
654,DFW,DRO
655,PHL,MSP
656,ICT,ORD
657,MFE,IAH
658,MCO,ORH
659,ATL,JAX
660,SFO,LAS
661,LAX,TUS
662,DTW,MKE
663,MIA,GSO
664,PHX,OKC
665,DFW,XNA
666,TUL,ATL
667,DAL,MCI
668,SFO,TUS
669,ROC,EWR
670,BOS,LGA
671,GCC,SLC
672,BNA,CMH
673,MIA,ORF
674,AMA,DEN
675,JAX,ATL
676,CLT,BOS
677,JFK,FLL
678,SAN,LAX
679,ATL,TRI
680,MDW,ICT
681,LAS,MCI
682,SJC,PDX
683,JFK,PBI
684,LIH,DEN
685,SFO,SBA
686,SAN,LAX
687,MDW,LAS
688,JFK,SFO
689,IAH,RDU
690,RNO,PHX
691,DFW,OMA
692,LAS,JFK
693,RNO,LAX
694,KOA,HNL
695,LGA,ATL
696,ORD,CRW
697,ORD,MEM
698,BOS,LGA
699,PHL,DFW
700,DFW,MSP
701,ORD,MKE
702,DTW,ATL
703,ATL,EVV
704,SAT,DEN
705,ABQ,IAH
706,ATL,SDF
707,LAX,SMF
708,FLL,BOS
709,FSD,DEN
710,DFW,CLL
711,DEN,DAL
712,DFW,LGA
713,MSN,ORD
714,SJU,MIA
715,SAN,DAL
716,PHL,LAS
717,LAX,JFK
718,CLE,MDW
719,BWI,MDW
720,ATL,DTW
721,LGA,PBI
722,BWI,PVD
723,SJU,CLE
724,LAX,SBA
725,STX,MIA
726,BOS,ATL
727,SNA,PHX
728,SEA,SNA
729,DEN,OMA
730,SFO,DAL
731,ORD,EWR
732,ORD,ASE
733,ATL,SAT
734,BHM,MDW
735,MCO,ATL
736,EWR,RIC
737,SLC,MCO
738,ORD,XNA
739,EWR,DFW
740,LGA,MIA
741,ATL,LGA
742,ORD,SYR
743,SBA,PDX
744,LAS,DTW
745,LAS,BNA
746,CLT,ATL
747,ATL,SNA
748,SLC,LAS
749,LAX,LAS
750,SFO,LAS
751,LAX,MSY
752,SEA,SNA
753,MSP,PHX
754,PBI,CLT
755,EWR,DEN
756,DTW,TVC
757,ELP,ATL
758,TUL,IAH
759,MCO,BOS
760,EWR,DEN
761,SNA,SFO
762,LAX,RNO
763,LAS,LAX
764,IAH,BWI
765,ABE,ATL
766,OKC,IAH
767,ANC,SEA
768,MCO,CLT
769,ORD,DSM
770,LGA,ORD
771,BWI,PVD
772,GEG,LAS
773,EWR,RSW
774,PHL,SFO
775,FWA,DFW
776,OGG,SEA
777,ATL,LEX
778,PBI,DFW
779,PHL,BOS
780,ATL,ROC
781,SLC,LAX
782,SAT,DAL
783,PHL,ATL
784,SFO,FAT
785,LAS,PHL
786,DEN,PHX
787,BWI,JFK
788,PHX,MSP
789,BLI,SEA
790,JFK,BQN
791,SLC,SGU
792,DFW,RIC
793,SJU,ORD
794,JFK,SFO
795,PHX,DTW
796,PHX,AUS
797,TPA,HPN
798,LAX,TUS
799,EWR,RSW
800,PHX,AUS
801,BNA,MSY
802,LAS,BWI
803,MCI,DTW
804,LBB,DAL
805,BWI,ALB
806,GSO,DTW
807,SJC,BUR
808,ATL,MKE
809,PHX,ORD
810,COS,DFW
811,ORD,ROC
812,SMF,SLC
813,DFW,BTR
814,GTF,SLC
815,ONT,DFW
816,MDW,DEN
817,SLC,ABQ
818,ORD,LGA
819,IND,ATL
820,SFO,DFW
821,MIA,DTW
822,MDW,SAT
823,PHF,ATL
824,LAX,EWR
825,MIA,DCA
826,MSP,DTW
827,HPN,PBI
828,STL,EWR
829,FLL,SJU
830,BOS,RIC
831,DEN,MSP
832,MKE,DTW
833,MCI,CLT
834,ORD,SYR
835,PHX,SLC
836,BOS,IAD
837,OGG,SEA
838,SEA,OAK
839,CVG,ORD
840,SMF,DEN
841,SLC,PHX
842,ATL,LGA
843,MSP,LAS
844,HIB,INL
845,MCO,SJU
846,CLT,IAH
847,MSP,JFK
848,DFW,PDX
849,OGG,PDX
850,CLT,MDW
851,DFW,SPI
852,DEN,SFO
853,ATL,MIA
854,ATL,PHX
855,LIT,ATL
856,ATL,DFW
857,MCO,PHL
858,CLT,PIT
859,LGA,MDW
860,LAX,PHX
861,GSP,ATL
862,LGA,MIA
863,MIA,SJU
864,FLL,LAX
865,SFO,HNL
866,MSP,MIA
867,KOA,HNL
868,BOS,LGB
869,IDA,DEN
870,IAH,DAL
871,SFO,ONT
872,EWR,DEN
873,IAD,ATL
874,PHL,DFW
875,TUS,SLC
876,RDU,TPA
877,MSP,TPA
878,CLT,EWR
879,ATL,ORD
880,PHL,ORD
881,DAL,IAH
882,FLL,EWR
883,EWR,IAD
884,EWR,BNA
885,CHA,ATL
886,FNT,BWI
887,ORD,BHM
888,VPS,DFW
889,CLT,FLL
890,EWR,IAD
891,DTW,LAX
892,HOU,DFW
893,SEA,LAX
894,ORD,LAN
895,ORD,STL
896,RDU,CLE
897,DEN,IAH
898,HNL,OGG
899,SFO,SEA
900,TPA,ATL
901,ATL,STL
902,SFO,ONT
903,CLT,ATL
904,ORD,MSY
905,SLC,TUS
906,LAX,ASE
907,BFL,PHX
908,MDW,DAL
909,IAD,GSO
910,DEN,MOT
911,ORD,MSP
912,DFW,LAX
913,SMF,SFO
914,BMI,DFW
915,SAT,DAL
916,IAH,EWR
917,FLL,ATL
918,MSY,ATL
919,SEA,DTW
920,BUR,DEN
921,ONT,DEN
922,HNL,SFO
923,OAK,SNA
924,ORD,LAS
925,SNA,DFW
926,LAX,DEN
927,GSP,ATL
928,MSY,LAX
929,BWI,BUF
930,LAX,JFK
931,PSG,WRG
932,ATL,BTR
933,PBI,JFK
934,IAH,SAN
935,FLL,BWI
936,CLE,IAH
937,CLT,DCA
938,PHL,SFO
939,BWI,CLT
940,PHX,BUR
941,SFO,IAH
942,STL,HOU
943,LAX,CLD
944,MSP,DFW
945,MIA,ATL
946,HOU,DAL
947,EWR,IAD
948,LEX,ATL
949,PVD,IAD
950,OMA,ATL
951,ORD,CLE
952,OAK,SEA
953,ATL,MGM
954,DFW,LAX
955,CLT,JAX
956,ATL,DTW
957,BWI,FLL
958,LGA,DCA
959,SJU,BWI
960,ORD,DFW
961,SJC,SNA
962,GJT,PHX
963,DEN,SLC
964,SFO,RDD
965,ELP,ORD
966,SFO,FAT
967,PSP,LAX
968,LAS,TPA
969,ORD,CMH
970,MIA,ORD
971,ATL,TPA
972,FLL,LAS
973,CLT,FLL
974,GUC,DEN
975,FLL,JAX
976,DEN,LBB
977,ORD,IAH
978,DEN,HOU
979,YAK,CDV
980,IAH,ORD
981,LAX,DCA
982,MIA,IAH
983,BOS,ORD
984,DFW,LRD
985,SJU,MIA
986,AUS,MDW
987,STL,PHX
988,ORD,LGA
989,DFW,ONT
990,EWR,DEN
991,SFO,SEA
992,BNA,BOS
993,BWI,BNA
994,BWI,DFW
995,BWI,TPA
996,FWA,ORD
997,BWI,ATL
998,MDW,DEN
999,SLC,OAK
1000,MEM,ATL
1001,BNA,DEN
1002,FLL,BWI
1003,ATL,AUS
1004,DAL,SFO
1005,ATL,JFK
1006,BOI,SLC
1007,TPA,DFW
1008,LAX,RNO
1009,TPA,MSP
1010,DTW,FLL
1011,SFO,LAS
1012,RIC,ATL
1013,ATL,PDX
1014,MIA,ORD
1015,ATL,IND
1016,LAS,FLL
1017,SAV,JFK
1018,PHX,DEN
1019,BOS,DCA
1020,MDW,DEN
1021,CLT,IAH
1022,ABQ,ATL
1023,SLC,SAN
1024,DCA,BOS
1025,SLC,MSP
1026,HOU,DAL
1027,EWR,DFW
1028,ORD,CMH
1029,ORD,DFW
1030,ATL,TUL
1031,ALB,BWI
1032,TUS,SAN
1033,ATL,LAX
1034,MSP,FAR
1035,RDU,BWI
1036,OMA,SEA
1037,PDX,SEA
1038,EWR,MIA
1039,ATL,BMI
1040,IAH,DFW
1041,ICT,IAH
1042,JFK,BUR
1043,LGA,MCO
1044,MCO,PHL
1045,ELM,DTW
1046,DAL,OAK
1047,SEA,SJC
1048,DEN,ISN
1049,ATL,LGA
1050,OAK,PHX
1051,DEN,SGU
1052,PHX,FLG
1053,SLC,SAN
1054,PHL,MIA
1055,SAN,PHL
1056,ATL,OMA
1057,SFO,HNL
1058,SFO,RNO
1059,DEN,LAX
1060,LAS,LAX
1061,MSP,SEA
1062,IAD,LGA
1063,MCO,CLT
1064,LAS,BWI
1065,EWR,DTW
1066,SNA,SEA
1067,ORD,CMH
1068,BOS,DTW
1069,EWR,DEN
1070,FAR,ORD
1071,STL,BWI
1072,JFK,FLL
1073,DFW,JAN
1074,MDW,BWI
1075,DEN,FSD
1076,ABQ,LAX
1077,FSM,DFW
1078,SMF,HNL
1079,STL,ATL
1080,HOU,LAS
1081,ICT,DAL
1082,SHV,DEN
1083,BOS,LAS
1084,ORD,MSP
1085,IAH,PDX
1086,EWR,DTW
1087,EWR,MCO
1088,DEN,MEM
1089,DTW,AVP
1090,ATL,AGS
1091,ORD,LGA
1092,ORD,LGA
1093,MGM,ATL
1094,HOU,HRL
1095,RDU,ATL
1096,SRQ,ORD
1097,SEA,PHX
1098,ATL,MIA
1099,DFW,HSV
1100,SFO,DEN
1101,IND,MCO
1102,BWI,IND
1103,LIH,PHX
1104,SWF,MCO
1105,BUF,MDW
1106,LBB,DAL
1107,ABQ,IAH
1108,LAX,PHL
1109,PHL,PHX
1110,LAS,PHL
1111,BUF,ATL
1112,SFO,DFW
1113,SMF,PHX
1114,MHT,BWI
1115,BUF,MDW
1116,GTR,ATL
1117,EWR,ORD
1118,SLC,DEN
1119,FLL,ORD
1120,BWI,SAT
1121,PHX,ORD
1122,SEA,PDX
1123,SAT,DFW
1124,ORF,CLT
1125,IAH,SMF
1126,DCA,MCI
1127,SLC,MFR
1128,MKE,CLE
1129,IAH,MSP
1130,STL,ATL
1131,STL,MSY
1132,LAX,ORD
1133,OMA,MDW
1134,ASE,LAX
1135,MHT,EWR
1136,ORD,SGF
1137,SDF,ORD
1138,SEA,KOA
1139,SJC,BUR
1140,MSP,DFW
1141,LAS,TUS
1142,LAX,HNL
1143,PHL,MCO
1144,MLI,DFW
1145,MSN,CVG
1146,DFW,MGM
1147,MIA,LGA
1148,MSP,IAH
1149,OKC,HOU
1150,DCA,MCO
1151,MIA,BWI
1152,PDX,SFO
1153,IND,IAD
1154,GEG,DEN
1155,BWI,CMH
1156,MSY,DAL
1157,ORD,DSM
1158,BWI,ATL
1159,MCO,BWI
1160,LAX,JFK
1161,MSP,PHX
1162,CLE,ORD
1163,LAX,DFW
1164,DFW,DAY
1165,DFW,LAX
1166,CLT,RDU
1167,MCO,MSP
1168,PHL,FLL
1169,LAX,OAK
1170,SMF,SLC
1171,ATL,TYS
1172,MEM,MDW
1173,IAH,DCA
1174,RNO,LAX
1175,MDW,TPA
1176,PHL,SLC
1177,BUR,LAS
1178,DTW,IAH
1179,SAV,ATL
1180,DCA,SLC
1181,MSP,MKE
1182,DFW,ATL
1183,BUF,BWI
1184,DEN,BFL
1185,LAX,OKC
1186,EWR,DFW
1187,ORD,CLT
1188,FLL,DTW
1189,DEN,SNA
1190,LAS,SNA
1191,MCO,DFW
1192,JAX,CLT
1193,AUS,DAL
1194,AUS,LGB
1195,ATL,MGM
1196,LGA,MSP
1197,SLC,MSY
1198,DTW,FLL
1199,BOS,FLL
1200,LGA,RDU
1201,DEN,ORD
1202,BWI,TPA
1203,RDU,JFK
1204,OKC,ORD
1205,IAD,STT
1206,MSN,ORD
1207,SNA,DEN
1208,SJU,STT
1209,ORD,FNT
1210,ORD,BWI
1211,HOU,LAX
1212,MSP,GFK
1213,IAH,ELP
1214,RSW,STL
1215,EKO,SLC
1216,SFO,SBA
1217,MSP,GFK
1218,IAH,MCI
1219,CLE,ORD
1220,IAH,MIA
1221,JAN,ATL
1222,TLH,DFW
1223,ORD,RSW
1224,SLC,GJT
1225,ORD,BUF
1226,MIA,DCA
1227,COS,IAH
1228,GRR,ATL
1229,PHX,SAN
1230,LGA,ORD
1231,TUL,MDW
1232,SCE,ORD
1233,DEN,STL
1234,CHS,ATL
1235,BNA,STL
1236,PHX,SLC
1237,GTF,DEN
1238,IAH,EWR
1239,IAH,MCI
1240,SFO,BUR
1241,DRO,DEN
1242,MCI,SLC
1243,CLT,JFK
1244,DSM,ORD
1245,MDW,MHT
1246,ORD,CLE
1247,PHX,SNA
1248,MIA,CMH
1249,SAN,OAK
1250,DTW,ATL
1251,SFO,SBP
1252,JFK,RSW
1253,JAN,ATL
1254,PDX,SMF
1255,DFW,SAT
1256,MRY,SFO
1257,DTW,ORD
1258,FAR,MSP
1259,RSW,JFK
1260,DEN,FSD
1261,CHS,JFK
1262,CLT,ORD
1263,MYR,LGA
1264,MSP,MDW
1265,JFK,LAX
1266,LGA,BOS
1267,MIA,EWR
1268,JFK,LAX
1269,SJU,TPA
1270,LAS,DTW
1271,SEA,DEN
1272,ECP,ATL
1273,DFW,AUS
1274,CMH,IAH
1275,LIH,HNL
1276,SNA,IAH
1277,DEN,ISN
1278,IAH,MIA
1279,MKE,MSP
1280,LEX,ORD
1281,DCA,MSP
1282,ISP,BWI
1283,MCO,LGA
1284,SPI,ORD
1285,LAS,BUR
1286,ATL,MCI
1287,SNA,SLC
1288,DFW,MSP
1289,BOI,DEN
1290,ORD,FAR
1291,CLT,DFW
1292,DEN,IAH
1293,DTW,SEA
1294,CLT,CLE
1295,MCO,DFW
1296,XNA,DFW
1297,MCI,DFW
1298,MIA,LAX
1299,DFW,CLT
1300,DFW,SGF
1301,ATL,MKE
1302,LAS,ORD
1303,ORD,AVL
1304,DTW,BWI
1305,LAX,EWR
1306,SEA,JFK
1307,IAH,MFE
1308,SLC,SMF
1309,GSO,DFW
1310,DFW,OMA
1311,SLC,TUS
1312,MSP,PHL
1313,MDW,BNA
1314,DFW,SNA
1315,JAX,BNA
1316,SAN,SFO
1317,MDW,CLT
1318,DCA,ORD
1319,GFK,MSP
1320,DCA,LAX
1321,HOU,GSP
1322,ANC,LAS
1323,PHX,AUS
1324,LAS,HOU
1325,CMH,EWR
1326,BOS,LAX
1327,DEN,ONT
1328,DAL,ABQ
1329,SDF,LAS
1330,LGA,CLE
1331,LAX,AUS
1332,MSP,AUS
1333,ORD,HPN
1334,SAN,HOU
1335,TPA,MSP
1336,LAS,DTW
1337,IAH,BFL
1338,MSP,BNA
1339,DEN,RNO
1340,DFW,SAN
1341,SBN,ATL
1342,HOU,BOS
1343,SJC,LAX
1344,BOI,DEN
1345,ATL,MCI
1346,PHX,MSP
1347,SLC,MFR
1348,AMA,DFW
1349,HOU,OKC
1350,MKE,BWI
1351,DFW,SAN
1352,SLC,PSC
1353,DFW,ROW
1354,MSP,DEN
1355,JFK,ABQ
1356,BOS,DFW
1357,CPR,DEN
1358,SFO,PHL
1359,BIS,ORD
