MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
6,17,3,DFW,LRD,29.0,14.0,396,1,2015
6,28,7,AUS,ORD,0.0,11.0,978,0,2015
6,16,2,RDU,EWR,0.0,21.0,416,0,2015
6,1,1,DFW,BTR,-2.0,19.0,383,0,2015
6,22,1,BZN,DEN,-14.0,8.0,524,0,2015
6,23,2,MIA,SJU,-1.0,10.0,1045,0,2015
6,9,2,ATL,ANC,-2.0,41.0,3417,0,2015
6,17,3,LAS,LAX,-1.0,9.0,236,0,2015
6,29,1,MSY,MCO,0.0,10.0,551,0,2015
6,3,3,MCO,JFK,-8.0,17.0,944,0,2015
6,27,6,IAH,SLC,49.0,11.0,1195,1,2015
6,18,4,ORD,RSW,172.0,41.0,1120,1,2015
6,21,7,LAS,ORD,65.0,16.0,1514,1,2015
6,1,1,LAS,BUR,-4.0,8.0,223,0,2015
6,18,4,LAS,AMA,4.0,10.0,758,0,2015
6,18,4,IAH,EWR,41.0,27.0,1400,1,2015
6,22,1,PHX,DEN,91.0,6.0,602,1,2015
6,30,2,RIC,ORD,-8.0,15.0,642,0,2015
6,18,4,DTW,MDW,6.0,36.0,228,1,2015
6,27,6,LAS,LAX,30.0,15.0,236,1,2015
6,5,5,DFW,DTW,-6.0,17.0,986,0,2015
6,7,7,MSP,ISN,-4.0,20.0,546,0,2015
6,28,7,LAX,SJC,13.0,18.0,308,0,2015
6,10,3,ATL,GSO,122.0,13.0,306,1,2015
6,29,1,PHX,SLC,-6.0,14.0,507,0,2015
6,7,7,BWI,ECP,-1.0,12.0,798,0,2015
6,30,2,GCK,DFW,-18.0,7.0,404,0,2015
6,8,1,DFW,SHV,-4.0,14.0,190,0,2015
6,23,2,ORD,MSP,-2.0,21.0,334,0,2015
6,2,2,HPN,ATL,-1.0,9.0,780,0,2015
6,24,3,RIC,CLT,-5.0,9.0,257,0,2015
6,1,1,SJU,EWR,0.0,12.0,1608,0,2015
6,24,3,TPA,DCA,-5.0,11.0,814,0,2015
6,23,2,JAX,ORD,-5.0,16.0,864,0,2015
6,22,1,EWR,MSY,58.0,25.0,1167,1,2015
6,12,5,SFO,MSP,3.0,17.0,1589,0,2015
6,29,1,SYR,JFK,-11.0,13.0,209,0,2015
6,2,2,MDW,CMH,0.0,11.0,283,0,2015
6,16,2,ORD,HNL,0.0,21.0,4243,0,2015
6,30,2,MSP,IND,-3.0,10.0,503,0,2015
6,23,2,GTF,DEN,-3.0,11.0,624,0,2015
6,29,1,JFK,SJU,-3.0,29.0,1598,0,2015
6,18,4,RDM,DEN,228.0,12.0,898,1,2015
6,24,3,ATL,DCA,2.0,16.0,547,0,2015
6,12,5,BOS,DTW,-8.0,14.0,632,0,2015
6,8,1,MSP,EWR,-4.0,26.0,1008,0,2015
6,10,3,LAX,DFW,-6.0,14.0,1235,0,2015
6,11,4,MSP,SJC,20.0,15.0,1576,0,2015
6,14,7,DCA,MIA,-8.0,22.0,919,0,2015
6,16,2,BOS,LAX,-2.0,31.0,2611,1,2015
6,27,6,BDL,DEN,-6.0,8.0,1671,0,2015
6,12,5,CVG,FLL,12.0,11.0,932,1,2015
6,3,3,DFW,LAW,-1.0,20.0,140,0,2015
6,30,2,HOU,ECP,4.0,21.0,571,1,2015
6,20,6,SEA,MDW,23.0,10.0,1733,0,2015
6,16,2,AUS,IAH,12.0,19.0,140,1,2015
6,20,6,RNO,SFO,8.0,9.0,192,0,2015
6,15,1,LGA,BOS,3.0,31.0,184,0,2015
6,28,7,PHL,ORD,-3.0,15.0,678,0,2015
6,2,2,MDW,MHT,0.0,20.0,838,0,2015
6,2,2,IAH,TYR,24.0,17.0,163,1,2015
6,12,5,DFW,RDU,0.0,18.0,1061,0,2015
6,21,7,HOU,DAL,39.0,8.0,239,1,2015
6,6,6,LAX,SFO,-3.0,19.0,337,0,2015
6,23,2,DFW,ASE,0.0,20.0,701,0,2015
6,30,2,OAK,OGG,16.0,9.0,2349,0,2015
6,16,2,COD,SLC,1.0,18.0,298,0,2015
6,9,2,LAX,SBP,-11.0,20.0,156,0,2015
6,25,4,PHX,SLC,-5.0,15.0,507,0,2015
6,2,2,TUS,MDW,0.0,10.0,1440,0,2015
6,19,5,SAN,ATL,-2.0,16.0,1892,0,2015
6,10,3,FLL,ORD,9.0,18.0,1182,0,2015
6,17,3,BOS,LAS,-7.0,14.0,2381,0,2015
6,18,4,OAK,LAX,26.0,9.0,337,0,2015
6,20,6,DFW,XNA,9.0,13.0,280,0,2015
6,23,2,SNA,IAH,13.0,9.0,1346,0,2015
6,9,2,MCO,DCA,-6.0,15.0,759,0,2015
6,11,4,RSW,STL,-4.0,11.0,979,0,2015
6,10,3,LAX,CLE,0.0,15.0,2052,0,2015
6,8,1,RDU,ATL,-4.0,18.0,356,0,2015
6,15,1,DFW,SAT,30.0,19.0,247,1,2015
6,21,7,SLC,LAX,23.0,10.0,590,1,2015
6,1,1,BWI,DEN,26.0,20.0,1491,1,2015
6,22,1,ORD,LIT,18.0,38.0,552,1,2015
6,28,7,GSO,ATL,14.0,13.0,306,0,2015
6,21,7,DFW,DEN,60.0,14.0,641,1,2015
6,4,4,BWI,PHX,8.0,8.0,1999,0,2015
6,19,5,MKE,ORD,-10.0,11.0,67,0,2015
6,9,2,IND,LAS,3.0,8.0,1590,0,2015
6,19,5,DEN,OMA,-5.0,12.0,472,0,2015
6,27,6,SEA,LAX,53.0,21.0,954,1,2015
6,12,5,MSY,ATL,-5.0,19.0,425,0,2015
6,24,3,DEN,SAN,-7.0,12.0,853,0,2015
6,7,7,MCO,BWI,-3.0,8.0,787,0,2015
6,24,3,PHX,BUR,-5.0,21.0,369,0,2015
6,19,5,SFO,JFK,0.0,14.0,2586,0,2015
6,13,6,DAL,LGA,41.0,12.0,1381,1,2015
6,19,5,EWR,RSW,81.0,18.0,1068,1,2015
6,16,2,DEN,PSP,-3.0,23.0,776,0,2015
6,11,4,LAX,LAS,111.0,9.0,236,1,2015
6,5,5,FLL,IAH,227.0,12.0,966,1,2015
6,6,6,AUS,LAX,-4.0,12.0,1242,0,2015
6,27,6,ATL,SAV,-1.0,42.0,214,1,2015
6,7,7,MCO,BWI,-1.0,12.0,787,0,2015
6,22,1,PHL,IAH,202.0,21.0,1325,1,2015
6,4,4,ATL,MLB,-2.0,11.0,442,0,2015
6,25,4,CLT,EWR,-1.0,21.0,529,0,2015
6,19,5,HOU,OKC,35.0,13.0,419,1,2015
6,27,6,LAX,SJC,13.0,8.0,308,1,2015
6,23,2,PHX,SBP,0.0,13.0,509,0,2015
6,1,1,DTW,BOS,49.0,28.0,632,1,2015
6,15,1,SEA,JNU,11.0,13.0,909,0,2015
6,24,3,SGF,DEN,-8.0,18.0,637,0,2015
6,22,1,ORD,MIA,0.0,25.0,1197,0,2015
6,3,3,TYR,DFW,-11.0,9.0,102,0,2015
6,16,2,IAH,SAN,24.0,19.0,1303,1,2015
6,27,6,HNL,PDX,8.0,13.0,2603,0,2015
6,8,1,ATL,SGF,-5.0,14.0,563,0,2015
6,13,6,SLC,ONT,14.0,23.0,558,0,2015
6,20,6,BWI,ATL,20.0,21.0,577,1,2015
6,15,1,PBI,ATL,-7.0,17.0,545,0,2015
6,15,1,AGS,ATL,-7.0,11.0,143,0,2015
6,15,1,DCA,DFW,-8.0,14.0,1192,0,2015
6,28,7,ATL,GSP,-3.0,25.0,153,0,2015
6,19,5,LGA,ORF,-8.0,16.0,296,0,2015
6,24,3,SFO,SEA,-6.0,30.0,679,0,2015
6,18,4,LAX,SLC,29.0,20.0,590,1,2015
6,2,2,PBI,DCA,0.0,13.0,857,0,2015
6,7,7,JFK,AUS,-12.0,27.0,1521,0,2015
6,23,2,ATL,BTR,42.0,20.0,448,1,2015
6,17,3,BNA,DCA,263.0,9.0,562,1,2015
6,7,7,DTW,GRR,4.0,22.0,120,0,2015
6,20,6,DEN,GTF,26.0,11.0,624,1,2015
6,14,7,GSP,ATL,9.0,15.0,153,0,2015
6,30,2,MIA,IAH,0.0,12.0,964,0,2015
6,24,3,PHX,SAN,-5.0,17.0,304,0,2015
6,17,3,GRR,IAH,48.0,17.0,1042,1,2015
6,11,4,DCA,ORD,-3.0,9.0,612,0,2015
6,22,1,PSP,SLC,-7.0,15.0,541,0,2015
6,2,2,CAE,DFW,29.0,16.0,922,1,2015
6,25,4,MDW,MCO,-4.0,11.0,990,0,2015
6,3,3,DEN,TPA,0.0,22.0,1506,0,2015
6,23,2,BOS,MCO,20.0,15.0,1121,1,2015
6,9,2,CVG,MIA,218.0,11.0,948,1,2015
6,8,1,IAH,BWI,25.0,22.0,1235,1,2015
6,20,6,DFW,IAH,-2.0,20.0,224,0,2015
6,5,5,ATL,BTR,19.0,22.0,448,1,2015
6,5,5,SLC,MFR,-9.0,32.0,575,0,2015
6,5,5,HOU,OAK,-7.0,13.0,1642,0,2015
6,12,5,MCI,FLL,26.0,9.0,1242,1,2015
6,7,7,IAH,JAN,-6.0,24.0,351,0,2015
6,21,7,MKE,TPA,0.0,11.0,1075,0,2015
6,10,3,MSP,LGA,13.0,11.0,1020,0,2015
6,23,2,PSP,LAX,-6.0,20.0,110,0,2015
6,6,6,DFW,JAN,18.0,12.0,408,0,2015
6,24,3,STL,MDW,0.0,8.0,251,0,2015
6,27,6,IDA,SLC,-12.0,13.0,188,0,2015
6,22,1,OKC,BWI,-2.0,11.0,1180,0,2015
6,9,2,STL,FLL,7.0,8.0,1057,0,2015
6,3,3,HOU,HRL,-3.0,12.0,277,0,2015
6,23,2,BOS,ORD,-3.0,39.0,867,1,2015
6,25,4,ATL,MKE,1.0,17.0,669,0,2015
6,18,4,CLT,LGA,79.0,18.0,544,1,2015
6,20,6,FSM,ATL,167.0,10.0,579,1,2015
6,6,6,MCI,DAL,-4.0,9.0,460,0,2015
6,14,7,ORD,BUF,-3.0,11.0,473,0,2015
6,13,6,LAX,STL,-4.0,12.0,1592,0,2015
6,11,4,ORD,BDL,-2.0,14.0,783,0,2015
6,29,1,ACY,RSW,5.0,10.0,982,0,2015
6,19,5,TPA,MDW,-4.0,10.0,997,0,2015
6,7,7,ORD,BWI,-2.0,17.0,622,0,2015
6,10,3,LAN,ORD,-8.0,10.0,179,0,2015
6,22,1,SAN,LAS,10.0,13.0,258,1,2015
6,1,1,DFW,MIA,0.0,14.0,1121,0,2015
6,11,4,ORD,LEX,0.0,26.0,323,0,2015
6,2,2,MCO,ATL,-3.0,20.0,404,0,2015
6,6,6,SJU,PHL,-5.0,12.0,1576,0,2015
6,26,5,SNA,PDX,-10.0,10.0,859,0,2015
6,9,2,DTW,BWI,-4.0,18.0,409,0,2015
6,27,6,DEN,SJC,-2.0,19.0,948,0,2015
6,9,2,LGA,ATL,-3.0,21.0,762,0,2015
6,29,1,DTW,RDU,-3.0,14.0,501,0,2015
6,19,5,RDU,LGA,-7.0,18.0,431,0,2015
6,19,5,BWI,PHX,-3.0,16.0,1999,0,2015
6,23,2,BUF,PHX,243.0,8.0,1912,1,2015
6,16,2,SAN,LAS,29.0,19.0,258,1,2015
6,2,2,RNO,LAS,-4.0,8.0,345,0,2015
6,24,3,ECP,BNA,-6.0,7.0,401,0,2015
6,20,6,FAT,SLC,-1.0,12.0,501,0,2015
6,24,3,HOU,CRP,4.0,7.0,187,0,2015
6,21,7,BIL,MSP,-5.0,12.0,748,0,2015
6,28,7,DFW,LAS,14.0,15.0,1055,0,2015
6,19,5,PHX,PHL,-2.0,14.0,2075,0,2015
6,15,1,BNA,DEN,-1.0,8.0,1014,0,2015
6,3,3,IAD,TPA,-3.0,27.0,811,0,2015
6,19,5,LAX,DFW,4.0,18.0,1235,0,2015
6,6,6,DEN,OKC,-3.0,10.0,495,0,2015
6,18,4,DEN,LAS,-8.0,12.0,628,0,2015
6,15,1,ATL,CAK,21.0,19.0,528,1,2015
6,5,5,BUR,SJC,-5.0,7.0,296,0,2015
6,18,4,ATL,CID,-6.0,20.0,694,1,2015
6,27,6,IAH,COS,-4.0,25.0,809,0,2015
6,27,6,DEN,LAX,27.0,10.0,862,0,2015
6,9,2,AUS,HRL,-4.0,7.0,273,0,2015
6,14,7,BNA,LGA,-8.0,21.0,764,0,2015
6,14,7,SFO,ATL,-3.0,12.0,2139,0,2015
6,4,4,PHL,DEN,5.0,29.0,1558,1,2015
6,25,4,ATL,SBN,-4.0,19.0,566,0,2015
6,19,5,EWR,MCI,2.0,19.0,1092,1,2015
6,16,2,DEN,CMH,8.0,15.0,1154,0,2015
6,7,7,PHL,CLT,-4.0,12.0,449,0,2015
6,23,2,FLL,LAS,-2.0,13.0,2173,0,2015
6,19,5,DCA,CLT,-5.0,15.0,331,0,2015
6,11,4,MCO,DEN,0.0,9.0,1546,0,2015
6,12,5,SEA,MSP,-4.0,19.0,1399,0,2015
6,19,5,SEA,MSP,77.0,12.0,1399,1,2015
6,24,3,LGA,RDU,10.0,28.0,431,0,2015
6,27,6,SJU,TPA,4.0,9.0,1237,0,2015
6,6,6,OKC,ORD,-7.0,12.0,693,0,2015
6,13,6,EWR,MDW,0.0,16.0,711,0,2015
6,9,2,SEA,IAH,2.0,10.0,1874,0,2015
6,6,6,DFW,HSV,5.0,13.0,603,0,2015
6,9,2,DFW,MIA,59.0,12.0,1121,1,2015
6,30,2,HOU,LAX,5.0,10.0,1390,0,2015
6,9,2,MSY,PHX,-4.0,5.0,1300,0,2015
6,24,3,FLL,MDW,27.0,16.0,1167,1,2015
6,16,2,TPA,DCA,29.0,14.0,814,1,2015
6,22,1,CLT,MSP,62.0,9.0,930,1,2015
6,10,3,ORF,MDW,6.0,9.0,704,0,2015
6,23,2,SAN,DEN,-4.0,16.0,853,0,2015
6,20,6,LIH,HNL,20.0,5.0,102,1,2015
6,20,6,SEA,SJC,5.0,12.0,697,0,2015
6,9,2,DEN,EWR,58.0,13.0,1605,1,2015
6,12,5,DEN,MSP,36.0,11.0,680,1,2015
6,18,4,LGB,SLC,22.0,14.0,588,1,2015
6,12,5,DFW,MEI,40.0,14.0,485,1,2015
6,22,1,ORD,DTW,2.0,34.0,235,1,2015
6,8,1,PIT,TPA,0.0,6.0,873,0,2015
6,29,1,LAX,SJC,-2.0,10.0,308,0,2015
6,15,1,LAS,SFO,60.0,7.0,414,1,2015
6,16,2,ATL,XNA,-5.0,27.0,589,0,2015
6,4,4,SJC,PHX,4.0,9.0,621,0,2015
6,15,1,FLL,ATL,10.0,13.0,581,0,2015
6,11,4,STL,RSW,2.0,12.0,979,0,2015
6,6,6,EWR,HNL,4.0,22.0,4962,0,2015
6,8,1,EWR,IAH,-7.0,9.0,1400,0,2015
6,21,7,SAN,PHX,1.0,11.0,304,0,2015
6,22,1,HOU,DAL,3.0,9.0,239,0,2015
6,4,4,JFK,RNO,29.0,35.0,2411,0,2015
6,6,6,SLC,DEN,-11.0,18.0,391,0,2015
6,28,7,DEN,MDW,1.0,10.0,895,0,2015
6,15,1,BOS,BNA,8.0,11.0,942,0,2015
6,28,7,ATL,MIA,-1.0,15.0,594,0,2015
6,19,5,ANC,LGB,0.0,14.0,2360,0,2015
6,26,5,LAX,OGG,4.0,21.0,2486,0,2015
6,9,2,ORF,DTW,-9.0,11.0,529,0,2015
6,15,1,ATL,MSY,1.0,25.0,425,0,2015
6,15,1,FSD,MSP,-2.0,19.0,196,0,2015
6,10,3,LAX,OAK,108.0,20.0,337,1,2015
6,15,1,HOU,MAF,139.0,10.0,441,1,2015
6,30,2,ORF,CLT,0.0,9.0,290,0,2015
6,23,2,LAS,DEN,2.0,12.0,628,0,2015
6,18,4,IAH,CLE,57.0,20.0,1091,1,2015
6,30,2,DEN,DCA,14.0,21.0,1476,1,2015
6,13,6,SLC,LAX,9.0,18.0,590,0,2015
6,7,7,ATL,TPA,-6.0,17.0,406,0,2015
6,1,1,LGA,ROC,171.0,19.0,254,1,2015
6,5,5,BOS,DCA,-6.0,13.0,399,0,2015
6,19,5,DFW,MIA,-1.0,23.0,1121,0,2015
6,19,5,DFW,SGF,-1.0,12.0,364,0,2015
6,12,5,ATL,BMI,14.0,10.0,533,0,2015
6,13,6,BUF,JFK,-8.0,7.0,301,0,2015
6,29,1,LAS,BOS,0.0,15.0,2381,0,2015
6,3,3,PHX,LAS,-2.0,13.0,255,0,2015
6,11,4,ATL,MOB,67.0,18.0,302,1,2015
6,11,4,LAX,SFO,8.0,26.0,337,0,2015
6,21,7,ORD,FAR,-4.0,10.0,557,0,2015
6,3,3,LAS,LAX,8.0,39.0,236,1,2015
6,6,6,EWR,FLL,8.0,16.0,1065,0,2015
6,29,1,ORD,DFW,1.0,11.0,802,0,2015
6,26,5,LGB,LAS,-3.0,7.0,231,0,2015
6,15,1,IAH,BTR,3.0,39.0,253,1,2015
6,30,2,SAN,DFW,-4.0,11.0,1171,1,2015
6,14,7,SAN,SFO,-2.0,14.0,447,0,2015
6,4,4,HOU,LAX,9.0,20.0,1390,0,2015
6,7,7,PIT,BWI,0.0,8.0,210,0,2015
6,21,7,TTN,ORD,-9.0,10.0,693,0,2015
6,7,7,LGA,MKE,0.0,21.0,738,0,2015
6,27,6,ORD,XNA,93.0,13.0,522,1,2015
6,29,1,JFK,SFO,-9.0,22.0,2586,0,2015
6,11,4,SFO,BOS,3.0,15.0,2704,0,2015
6,13,6,LAS,SEA,-3.0,11.0,867,0,2015
6,8,1,ATL,MCO,-5.0,15.0,404,0,2015
6,15,1,ATL,ABE,-5.0,33.0,692,0,2015
6,25,4,CMH,PHX,-8.0,11.0,1670,0,2015
6,30,2,SLC,PDX,-1.0,21.0,630,0,2015
6,11,4,LAX,HNL,154.0,23.0,2556,1,2015
6,19,5,SEA,SLC,-3.0,21.0,689,0,2015
6,8,1,ORD,DTW,-6.0,14.0,235,0,2015
6,19,5,LAX,DFW,-2.0,10.0,1235,0,2015
6,27,6,BUR,SLC,-5.0,13.0,574,0,2015
6,22,1,CMH,EWR,-10.0,12.0,463,0,2015
6,25,4,MSN,ORD,-4.0,14.0,108,0,2015
6,20,6,DEN,BOS,-9.0,17.0,1754,0,2015
6,7,7,TPA,DTW,-6.0,11.0,983,0,2015
6,23,2,PHX,MSP,-7.0,12.0,1276,0,2015
6,12,5,PHX,SMF,-4.0,9.0,647,0,2015
6,13,6,LAX,OAK,141.0,11.0,337,1,2015
6,27,6,MIA,LAX,94.0,14.0,2342,1,2015
6,9,2,MIA,MCO,-8.0,17.0,192,0,2015
6,16,2,SJC,SEA,-3.0,15.0,697,0,2015
6,8,1,SEA,LGB,-10.0,31.0,965,0,2015
6,1,1,PSP,PHX,-11.0,22.0,261,0,2015
6,23,2,DEN,GCC,1.0,13.0,313,0,2015
6,14,7,JFK,MSY,93.0,44.0,1182,1,2015
6,29,1,DAL,STL,12.0,10.0,546,0,2015
6,10,3,CLT,MEM,32.0,24.0,511,1,2015
6,3,3,SMF,LAX,0.0,8.0,373,0,2015
6,9,2,BUF,BWI,-3.0,13.0,281,0,2015
6,7,7,SJC,PHX,-1.0,14.0,621,0,2015
6,11,4,ORD,MSP,91.0,23.0,334,1,2015
6,27,6,MCO,MCI,41.0,25.0,1072,1,2015
6,11,4,CID,DFW,60.0,10.0,685,1,2015
6,9,2,BDL,BWI,19.0,25.0,283,1,2015
6,7,7,GEG,SEA,-9.0,18.0,224,0,2015
6,27,6,EWR,IAH,-1.0,12.0,1400,0,2015
6,22,1,DFW,MIA,11.0,12.0,1121,0,2015
6,1,1,SBN,EWR,0.0,9.0,637,0,2015
6,7,7,TYS,ORD,4.0,10.0,475,1,2015
6,10,3,DEN,HOU,49.0,11.0,883,1,2015
6,7,7,RNO,SLC,0.0,8.0,422,0,2015
6,8,1,ELP,PHX,4.0,6.0,347,0,2015
6,27,6,PHX,ONT,-10.0,13.0,325,0,2015
6,19,5,SLC,LAX,1.0,18.0,590,0,2015
6,3,3,DCA,LGA,-3.0,13.0,214,0,2015
6,3,3,MSP,ORD,-1.0,18.0,334,0,2015
6,29,1,SEA,SAN,-4.0,15.0,1050,0,2015
6,30,2,MSY,DFW,-2.0,11.0,447,0,2015
6,9,2,MCO,ATL,275.0,39.0,404,1,2015
6,4,4,ATL,EYW,-6.0,10.0,646,0,2015
6,18,4,ATL,HPN,69.0,14.0,780,1,2015
6,6,6,DEN,SAN,-1.0,12.0,853,0,2015
6,3,3,HNL,KOA,-3.0,11.0,163,0,2015
6,29,1,ATL,AVL,-2.0,18.0,164,0,2015
6,10,3,DCA,MCO,-3.0,11.0,759,0,2015
6,1,1,BOS,DTW,1.0,16.0,632,0,2015
6,3,3,CLT,BWI,-6.0,21.0,361,0,2015
6,27,6,MCO,HPN,-1.0,11.0,972,0,2015
6,25,4,LAS,ATL,22.0,13.0,1747,0,2015
6,3,3,ATL,MDW,-2.0,9.0,591,0,2015
6,17,3,ORD,BOS,8.0,27.0,867,0,2015
6,27,6,CLE,ATL,-2.0,13.0,554,0,2015
6,12,5,ATL,CAK,7.0,14.0,528,0,2015
6,17,3,XNA,ATL,-4.0,24.0,589,0,2015
6,24,3,IND,BWI,33.0,10.0,516,1,2015
6,25,4,MCI,STL,21.0,12.0,237,1,2015
6,21,7,DCA,DAL,-1.0,16.0,1184,0,2015
6,23,2,HOU,ELP,100.0,7.0,677,1,2015
6,24,3,OAK,OGG,-10.0,9.0,2349,0,2015
6,14,7,GRK,DFW,15.0,11.0,134,1,2015
6,23,2,MFE,DFW,0.0,10.0,469,0,2015
6,14,7,MSP,ORD,140.0,17.0,334,1,2015
6,28,7,SFO,ANC,-2.0,17.0,2018,0,2015
6,12,5,BOS,LGA,-7.0,17.0,184,0,2015
6,26,5,ATL,RSW,9.0,27.0,515,0,2015
6,16,2,BOS,SEA,20.0,26.0,2496,1,2015
6,12,5,MIA,LGA,-5.0,31.0,1096,0,2015
6,4,4,FLL,MDW,-1.0,11.0,1167,0,2015
6,28,7,ORD,OKC,0.0,34.0,693,0,2015
6,21,7,MSY,DAL,-2.0,11.0,436,0,2015
6,15,1,PHX,ATL,-3.0,16.0,1587,0,2015
6,30,2,DFW,AMA,85.0,12.0,312,1,2015
6,18,4,PHL,PBI,-5.0,31.0,951,0,2015
6,13,6,LAX,DEN,-10.0,8.0,862,0,2015
6,9,2,MCO,JFK,-5.0,19.0,944,0,2015
6,24,3,DCA,BOS,-1.0,18.0,399,0,2015
6,5,5,ATL,MSY,3.0,20.0,425,0,2015
6,24,3,MDW,PHL,9.0,7.0,668,0,2015
6,10,3,ATL,PVD,28.0,36.0,903,1,2015
6,17,3,IAD,ORD,-1.0,11.0,589,0,2015
6,1,1,DEN,ELP,88.0,18.0,563,1,2015
6,14,7,SLC,SEA,10.0,13.0,689,0,2015
6,6,6,HNL,KOA,-7.0,8.0,163,0,2015
6,11,4,DFW,IAD,7.0,14.0,1172,0,2015
6,23,2,EWR,PHX,-3.0,19.0,2133,0,2015
6,19,5,IAD,BDL,64.0,15.0,326,1,2015
6,23,2,ORD,OKC,-3.0,23.0,693,0,2015
6,6,6,ATL,STL,18.0,11.0,484,0,2015
6,4,4,IAD,SEA,8.0,14.0,2306,0,2015
6,19,5,BWI,FLL,9.0,10.0,925,0,2015
6,5,5,SFO,CVG,6.0,17.0,2036,0,2015
6,6,6,DFW,MSP,10.0,19.0,852,0,2015
6,25,4,DFW,DAY,-7.0,13.0,861,0,2015
6,22,1,VLD,ATL,124.0,10.0,208,1,2015
6,27,6,SJU,MIA,32.0,14.0,1045,1,2015
6,6,6,LAS,STL,16.0,11.0,1371,0,2015
6,13,6,TUL,DEN,-4.0,11.0,541,0,2015
6,9,2,DTW,MCO,86.0,14.0,957,1,2015
6,25,4,DTW,ORD,12.0,14.0,235,1,2015
6,24,3,DFW,TLH,28.0,10.0,767,0,2015
6,23,2,LGA,CLE,18.0,44.0,419,1,2015
6,21,7,MKE,ATL,-5.0,12.0,669,0,2015
6,13,6,TPA,ORF,1.0,9.0,717,0,2015
6,18,4,MLI,DFW,33.0,11.0,691,1,2015
6,29,1,LAX,DEN,10.0,12.0,862,0,2015
6,27,6,BUF,ATL,15.0,7.0,712,1,2015
6,6,6,BWI,MCO,-1.0,15.0,787,0,2015
6,25,4,HSV,IAH,-7.0,17.0,595,0,2015
6,1,1,BOS,DTW,-2.0,11.0,632,0,2015
6,28,7,SAT,IAH,26.0,13.0,191,1,2015
6,2,2,MDW,STL,34.0,9.0,251,1,2015
6,26,5,ATL,RIC,-2.0,13.0,481,0,2015
6,23,2,MCO,DEN,33.0,8.0,1546,0,2015
6,30,2,TPA,MDW,8.0,8.0,997,0,2015
6,16,2,PIT,DEN,4.0,8.0,1290,0,2015
6,7,7,BOS,JAX,-10.0,10.0,1010,0,2015
6,29,1,SAN,PDX,1.0,9.0,933,0,2015
6,24,3,PHX,CMH,-6.0,16.0,1670,0,2015
6,23,2,LAX,TUS,-5.0,17.0,451,0,2015
6,28,7,ATL,BDL,10.0,18.0,859,0,2015
6,4,4,IAH,MIA,77.0,12.0,964,1,2015
6,6,6,DEN,IAD,19.0,9.0,1452,0,2015
6,24,3,IAH,BTR,0.0,11.0,253,0,2015
6,24,3,SGF,DEN,-1.0,13.0,637,0,2015
6,20,6,SHV,DFW,-12.0,10.0,190,0,2015
