MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
8,20,4,IAH,CLT,-2.0,11.0,912,0,2015
8,4,2,ATL,FLL,-3.0,19.0,581,0,2015
8,3,1,BFL,PHX,-7.0,19.0,425,0,2015
8,7,5,RIC,FLL,35.0,35.0,805,1,2015
8,24,1,MDW,LAS,6.0,8.0,1521,0,2015
8,16,7,SFO,ORD,-4.0,17.0,1846,0,2015
8,7,5,RDU,MSP,4.0,11.0,980,0,2015
8,25,2,PHX,BWI,-4.0,11.0,1999,0,2015
8,10,1,BWI,LAS,-4.0,24.0,2106,0,2015
8,9,7,MCI,DFW,3.0,10.0,460,0,2015
8,5,3,HNL,LAX,24.0,20.0,2556,0,2015
8,2,7,IAH,SFO,-3.0,35.0,1635,0,2015
8,28,5,DCA,MIA,-5.0,23.0,919,0,2015
8,4,2,DCA,JFK,2.0,15.0,213,0,2015
8,14,5,BGR,DTW,-3.0,12.0,750,0,2015
8,14,5,DFW,PBI,-3.0,25.0,1102,0,2015
8,14,5,BNA,IAH,-3.0,10.0,657,0,2015
8,14,5,ATL,BWI,-3.0,11.0,577,0,2015
8,17,1,DEN,OAK,68.0,20.0,957,1,2015
8,28,5,ATL,CVG,-1.0,3.0,373,0,2015
8,19,3,LAX,ATL,14.0,13.0,1947,0,2015
8,23,7,SFO,SAN,-3.0,24.0,447,0,2015
8,2,7,RDU,BOS,-6.0,13.0,612,0,2015
8,15,6,MDW,ATL,52.0,11.0,591,1,2015
8,24,1,LAX,PHX,-2.0,32.0,370,0,2015
8,27,4,DFW,SAN,-5.0,22.0,1171,0,2015
8,28,5,FSM,DFW,-6.0,10.0,227,0,2015
8,6,4,ATL,LGA,-1.0,19.0,762,0,2015
8,31,1,PHX,GJT,-6.0,24.0,438,0,2015
8,7,5,DFW,ORF,59.0,14.0,1212,1,2015
8,30,7,ORD,LAX,-3.0,19.0,1744,0,2015
8,7,5,FLL,BWI,10.0,10.0,925,1,2015
8,18,2,MSP,DEN,-6.0,18.0,680,0,2015
8,15,6,GEG,SEA,-5.0,16.0,224,0,2015
8,4,2,LGB,SLC,8.0,8.0,588,0,2015
8,28,5,MSP,SFO,-1.0,10.0,1589,0,2015
8,21,5,DAL,BOS,-5.0,10.0,1554,0,2015
8,12,3,ANC,SEA,-7.0,16.0,1448,0,2015
8,28,5,BET,ANC,67.0,5.0,399,1,2015
8,10,1,OKC,DFW,7.0,10.0,175,0,2015
8,5,3,LAX,HNL,0.0,20.0,2556,0,2015
8,22,6,PHX,OAK,-5.0,14.0,646,0,2015
8,14,5,LAX,MSP,54.0,22.0,1535,1,2015
8,29,6,JFK,MIA,8.0,10.0,1089,0,2015
8,11,2,SEA,EWR,0.0,15.0,2402,0,2015
8,8,6,DFW,DCA,-4.0,9.0,1192,0,2015
8,17,1,MCO,DCA,14.0,14.0,759,1,2015
8,15,6,COS,DFW,-11.0,18.0,592,0,2015
8,15,6,BOS,MYR,-8.0,13.0,738,0,2015
8,25,2,LAX,TUS,5.0,13.0,451,0,2015
8,7,5,IAH,BOS,0.0,20.0,1597,0,2015
8,9,7,SFO,IND,0.0,18.0,1943,0,2015
8,15,6,DFW,BIS,-3.0,22.0,977,0,2015
8,28,5,MDW,MSP,80.0,20.0,349,1,2015
8,16,7,CLT,RSW,-2.0,17.0,600,0,2015
8,12,3,HNL,KOA,-4.0,19.0,163,0,2015
8,16,7,IAH,CLT,27.0,39.0,912,1,2015
8,11,2,ORD,EWR,109.0,26.0,719,1,2015
8,11,2,PHX,LAS,18.0,59.0,255,1,2015
8,2,7,IAD,SAN,0.0,10.0,2253,0,2015
8,23,7,LGA,BUF,17.0,28.0,292,0,2015
8,25,2,SLC,PSP,0.0,16.0,541,0,2015
8,21,5,LNK,ORD,0.0,20.0,466,0,2015
8,30,7,MSP,DEN,-5.0,8.0,680,0,2015
8,12,3,IAH,SMF,20.0,15.0,1609,0,2015
8,29,6,CVG,JFK,-8.0,11.0,589,0,2015
8,31,1,DFW,ABQ,-6.0,14.0,569,0,2015
8,25,2,ECP,BNA,-5.0,9.0,401,0,2015
8,14,5,MSP,BOI,-5.0,22.0,1142,0,2015
8,3,1,DEN,ABQ,-3.0,10.0,349,0,2015
8,9,7,IND,ORD,-6.0,14.0,177,0,2015
8,30,7,MSP,MKE,16.0,8.0,297,0,2015
8,11,2,CLT,MIA,-5.0,32.0,650,0,2015
8,7,5,JFK,SMF,-1.0,18.0,2521,0,2015
8,27,4,PHX,LAS,-1.0,28.0,255,1,2015
8,16,7,SFO,DEN,5.0,15.0,967,0,2015
8,27,4,AVP,ORD,0.0,11.0,632,0,2015
8,17,1,EWR,SJU,-3.0,16.0,1608,0,2015
8,11,2,ATL,BQK,-1.0,14.0,238,0,2015
8,10,1,BOS,PBI,46.0,17.0,1197,1,2015
8,26,3,SMF,SAN,4.0,10.0,480,0,2015
8,5,3,ORD,LAN,1.0,9.0,179,0,2015
8,18,2,ORD,CLE,-3.0,9.0,315,0,2015
8,14,5,HOU,LAX,17.0,9.0,1390,0,2015
8,3,1,BHM,MCO,63.0,7.0,479,1,2015
8,14,5,MIA,CLT,7.0,20.0,650,0,2015
8,18,2,LIH,SEA,25.0,13.0,2701,1,2015
8,28,5,DTW,SBN,-6.0,14.0,157,0,2015
8,23,7,DEN,TUS,-11.0,13.0,639,0,2015
8,11,2,BZN,MSP,-2.0,9.0,874,0,2015
8,23,7,LGA,ATL,0.0,34.0,762,0,2015
8,19,3,LGA,MIA,-2.0,33.0,1096,0,2015
8,30,7,LAS,EWR,1.0,12.0,2227,0,2015
8,28,5,DEN,PHX,-2.0,20.0,602,0,2015
8,20,4,AUS,LGB,14.0,17.0,1226,1,2015
8,3,1,CLE,ATL,-1.0,11.0,554,0,2015
8,20,4,LAX,EWR,138.0,20.0,2454,1,2015
8,7,5,LGA,DCA,-1.0,36.0,214,0,2015
8,19,3,DFW,JAN,168.0,25.0,408,1,2015
8,20,4,DEN,SNA,30.0,8.0,846,1,2015
8,12,3,FLL,ATL,14.0,24.0,581,0,2015
8,20,4,SFO,OGG,-4.0,12.0,2338,0,2015
8,18,2,JAX,ATL,-4.0,14.0,270,0,2015
8,9,7,PSC,MSP,-5.0,15.0,1254,0,2015
8,26,3,LAX,EWR,2.0,9.0,2454,0,2015
8,5,3,ONT,OAK,1.0,7.0,362,0,2015
8,15,6,TUL,DAL,-7.0,11.0,237,0,2015
8,27,4,SMF,DFW,0.0,23.0,1431,1,2015
8,7,5,DFW,LAX,-2.0,13.0,1235,0,2015
8,30,7,BOS,SEA,-2.0,20.0,2496,0,2015
8,24,1,ORD,FNT,-2.0,9.0,223,0,2015
8,16,7,ORF,ATL,-6.0,15.0,516,0,2015
8,8,6,SEA,ATL,-2.0,12.0,2182,0,2015
8,28,5,JFK,BOS,-7.0,9.0,187,0,2015
8,3,1,DEN,MCO,3.0,18.0,1546,0,2015
8,19,3,BNA,DCA,-5.0,12.0,562,0,2015
8,3,1,SAT,STL,0.0,11.0,786,0,2015
8,21,5,EWR,SFO,24.0,15.0,2565,0,2015
8,20,4,SJU,JFK,4.0,12.0,1598,0,2015
8,17,1,ATL,PNS,-2.0,13.0,271,0,2015
8,21,5,GSP,ATL,-4.0,36.0,153,0,2015
8,26,3,LAS,ORD,-4.0,13.0,1514,0,2015
8,26,3,PHX,MRY,-8.0,15.0,598,0,2015
8,24,1,PSP,LAX,-9.0,32.0,110,0,2015
8,16,7,EWR,CLE,13.0,31.0,404,0,2015
8,1,6,SAN,LAS,13.0,10.0,258,0,2015
8,12,3,BWI,PIT,0.0,33.0,210,1,2015
8,25,2,TUL,PHX,72.0,8.0,935,1,2015
8,5,3,MSY,FLL,4.0,7.0,674,0,2015
8,12,3,GEG,DEN,-4.0,12.0,836,0,2015
8,7,5,DEN,SFO,60.0,19.0,967,1,2015
8,12,3,SEA,SNA,-2.0,19.0,978,0,2015
8,21,5,PIT,PHX,-6.0,15.0,1814,0,2015
8,29,6,SJU,BOS,-2.0,9.0,1674,0,2015
8,22,6,DFW,LBB,-8.0,16.0,282,0,2015
8,17,1,LAX,DFW,86.0,14.0,1235,1,2015
8,3,1,FLG,PHX,-7.0,16.0,119,0,2015
8,24,1,BWI,MKE,1.0,9.0,641,0,2015
8,10,1,DEN,LAR,-4.0,14.0,113,0,2015
8,17,1,DFW,SNA,-4.0,16.0,1205,0,2015
8,9,7,DCA,MKE,135.0,11.0,634,1,2015
8,18,2,BTR,DFW,56.0,16.0,383,1,2015
8,16,7,GSO,EWR,-11.0,21.0,445,1,2015
8,18,2,ATL,TUS,32.0,37.0,1541,1,2015
8,25,2,BNA,ATL,-6.0,27.0,214,0,2015
8,3,1,LAS,SAT,8.0,11.0,1069,0,2015
8,18,2,SDF,EWR,-1.0,10.0,642,0,2015
8,26,3,MSP,JFK,-3.0,10.0,1029,0,2015
8,14,5,BOS,TPA,10.0,34.0,1185,1,2015
8,25,2,PHX,SAN,8.0,11.0,304,0,2015
8,2,7,ORD,DSM,13.0,15.0,299,0,2015
8,6,4,LGA,CLT,-6.0,47.0,544,0,2015
8,13,4,BWI,AUS,21.0,10.0,1342,0,2015
8,10,1,MIA,LGA,-4.0,14.0,1096,0,2015
8,1,6,FLL,DFW,-1.0,10.0,1119,0,2015
8,23,7,PHL,LAX,4.0,33.0,2402,0,2015
8,31,1,BOS,FLL,1.0,33.0,1237,1,2015
8,17,1,DEN,DFW,41.0,11.0,641,1,2015
8,16,7,LAS,ATL,-5.0,22.0,1747,0,2015
8,3,1,IAD,TPA,-3.0,25.0,811,1,2015
8,28,5,CHS,ATL,6.0,12.0,259,0,2015
8,28,5,RDU,CLT,-4.0,6.0,130,0,2015
8,14,5,MOT,DEN,-18.0,12.0,604,0,2015
8,31,1,PBI,ATL,-3.0,10.0,545,0,2015
8,11,2,EWR,ATL,121.0,15.0,746,1,2015
8,13,4,IAD,MCO,19.0,35.0,758,1,2015
8,24,1,ATL,SGF,5.0,15.0,563,0,2015
8,24,1,EWR,DFW,-5.0,17.0,1372,0,2015
8,25,2,JAN,ATL,2.0,9.0,341,0,2015
8,26,3,HSV,ATL,-2.0,11.0,151,0,2015
8,29,6,ORD,PIA,0.0,13.0,130,0,2015
8,9,7,JFK,RSW,-2.0,21.0,1074,0,2015
8,14,5,BWI,JAX,28.0,13.0,663,1,2015
8,13,4,BOS,CLE,-13.0,8.0,563,0,2015
8,5,3,ATL,DTW,-2.0,15.0,594,0,2015
8,16,7,PHX,BNA,151.0,9.0,1449,1,2015
8,31,1,ATL,RIC,6.0,24.0,481,0,2015
8,18,2,ATL,BWI,4.0,26.0,577,0,2015
8,28,5,MHK,DFW,-12.0,14.0,431,0,2015
8,15,6,EWR,PVD,34.0,18.0,160,1,2015
8,31,1,DCA,ATL,-10.0,17.0,547,0,2015
8,15,6,ATL,SFO,19.0,16.0,2139,0,2015
8,16,7,BRO,DFW,-8.0,11.0,482,0,2015
8,19,3,CVG,DFW,-6.0,12.0,812,0,2015
8,2,7,HNL,SEA,-9.0,19.0,2677,0,2015
8,28,5,BUR,PHX,-5.0,11.0,369,0,2015
8,18,2,SFO,DCA,8.0,16.0,2442,0,2015
8,13,4,MKE,MCI,-1.0,9.0,436,0,2015
8,10,1,BUR,OAK,-3.0,7.0,325,0,2015
8,30,7,DAY,ORD,13.0,14.0,240,0,2015
8,6,4,MSP,PHX,0.0,13.0,1276,0,2015
8,12,3,OGG,HNL,6.0,9.0,100,0,2015
8,17,1,DCA,LAX,-8.0,17.0,2311,0,2015
8,28,5,PIB,DFW,-10.0,11.0,462,0,2015
8,2,7,TPA,BUF,0.0,18.0,1053,0,2015
8,22,6,DTW,LAS,7.0,14.0,1749,0,2015
8,11,2,GRR,ORD,-3.0,10.0,137,0,2015
8,29,6,LGA,IAH,-2.0,11.0,1416,0,2015
8,23,7,MOB,IAH,-8.0,7.0,427,0,2015
8,16,7,PIT,ORD,-3.0,11.0,413,0,2015
8,7,5,MKE,BWI,-2.0,9.0,641,0,2015
8,13,4,TYS,ORD,-8.0,11.0,475,0,2015
8,17,1,DCA,BOS,-5.0,19.0,399,0,2015
8,10,1,SAN,DEN,9.0,17.0,853,0,2015
8,23,7,SNA,IAH,-1.0,10.0,1346,0,2015
8,30,7,LAX,SLC,27.0,17.0,590,1,2015
8,20,4,SFO,LAX,32.0,26.0,337,1,2015
8,4,2,DFW,LGA,-4.0,16.0,1389,0,2015
8,20,4,ATL,TPA,-3.0,18.0,406,0,2015
8,12,3,HNL,KOA,-4.0,8.0,163,0,2015
8,18,2,SMF,PDX,-1.0,9.0,479,0,2015
8,12,3,OMA,DFW,-10.0,15.0,583,0,2015
8,18,2,ORD,TUL,38.0,26.0,585,1,2015
8,1,6,MDW,PHX,12.0,13.0,1444,0,2015
8,21,5,DEN,GSO,-7.0,15.0,1370,0,2015
8,25,2,SFO,SEA,-5.0,11.0,679,0,2015
8,6,4,RIC,LGA,55.0,44.0,292,1,2015
8,23,7,ATL,FLL,20.0,10.0,581,0,2015
8,3,1,ORD,LEX,33.0,13.0,323,1,2015
8,24,1,LAX,SMF,-1.0,12.0,373,0,2015
8,14,5,WRG,KTN,40.0,7.0,82,1,2015
8,23,7,ORH,FLL,-5.0,10.0,1211,0,2015
8,6,4,SLC,OMA,1.0,11.0,840,0,2015
8,9,7,PHX,GJT,-7.0,22.0,438,0,2015
8,3,1,COU,ORD,2.0,13.0,315,0,2015
8,27,4,ABI,DFW,-4.0,8.0,158,0,2015
8,27,4,DAL,HOU,-5.0,12.0,239,0,2015
8,12,3,DFW,LAX,108.0,10.0,1235,1,2015
8,22,6,RSW,IND,5.0,10.0,945,0,2015
8,2,7,LAX,BWI,2.0,8.0,2329,0,2015
8,10,1,BNA,ATL,-4.0,45.0,214,1,2015
8,15,6,ATL,MSY,-2.0,11.0,425,0,2015
8,18,2,RDU,DFW,-4.0,19.0,1061,0,2015
8,2,7,MIA,TPA,-5.0,27.0,204,0,2015
8,28,5,LIH,LAX,-2.0,9.0,2615,0,2015
8,12,3,LAX,SEA,-5.0,15.0,954,0,2015
8,27,4,IDA,SLC,-10.0,9.0,188,0,2015
8,22,6,LGA,CLE,-3.0,64.0,419,1,2015
8,18,2,CLT,TTN,-7.0,13.0,484,0,2015
8,19,3,TPA,CLT,-3.0,14.0,507,0,2015
8,21,5,MSP,BNA,3.0,16.0,695,0,2015
8,25,2,LAS,CLT,13.0,18.0,1916,0,2015
8,31,1,LGA,FLL,-1.0,14.0,1076,0,2015
8,8,6,CLT,ATL,-9.0,23.0,226,0,2015
8,28,5,LAS,ALB,-1.0,14.0,2237,0,2015
8,23,7,BWI,DTW,16.0,14.0,409,0,2015
8,20,4,MCO,LAX,-3.0,13.0,2218,0,2015
8,15,6,MLI,ATL,-8.0,15.0,633,0,2015
8,14,5,DEN,LAX,-2.0,11.0,862,0,2015
8,21,5,SFO,IAH,22.0,22.0,1635,1,2015
8,9,7,ORD,DTW,-6.0,15.0,235,0,2015
8,1,6,MCO,MDW,182.0,7.0,990,1,2015
8,5,3,PDX,SMF,31.0,12.0,479,1,2015
8,10,1,BWI,DEN,1.0,10.0,1491,0,2015
8,31,1,BWI,IAH,-8.0,12.0,1235,0,2015
8,28,5,PBI,JFK,26.0,15.0,1028,0,2015
8,5,3,SMF,HNL,-9.0,15.0,2462,0,2015
8,19,3,ORD,BOS,-8.0,16.0,867,0,2015
8,6,4,MCI,ORD,-10.0,10.0,403,0,2015
8,12,3,PDX,ORD,21.0,10.0,1739,0,2015
8,18,2,SLC,AUS,-3.0,16.0,1086,0,2015
8,7,5,DSM,ORD,-6.0,9.0,299,0,2015
8,7,5,ATL,LFT,-5.0,14.0,503,0,2015
8,23,7,AUS,ORD,-4.0,11.0,978,0,2015
8,3,1,ATL,VLD,0.0,14.0,208,0,2015
8,9,7,STL,EWR,-6.0,13.0,872,0,2015
8,11,2,DSM,ORD,-8.0,13.0,299,0,2015
8,20,4,BTR,DFW,-3.0,22.0,383,1,2015
8,29,6,MIA,DFW,23.0,10.0,1121,0,2015
8,25,2,HOU,AUS,-8.0,8.0,148,0,2015
8,2,7,LAS,MSP,-8.0,11.0,1299,0,2015
8,19,3,BWI,DTW,-8.0,18.0,409,0,2015
8,16,7,CID,ORD,4.0,14.0,196,0,2015
8,26,3,GNV,ATL,-6.0,11.0,300,0,2015
8,9,7,GST,JNU,-22.0,9.0,41,0,2015
8,14,5,KOA,HNL,3.0,8.0,163,0,2015
8,3,1,BQN,MCO,2.0,14.0,1129,0,2015
8,2,7,CVG,DFW,-8.0,9.0,812,0,2015
8,22,6,ATL,SYR,0.0,10.0,794,0,2015
8,12,3,EWR,CLT,-3.0,36.0,529,1,2015
8,2,7,PHX,SAN,-3.0,13.0,304,0,2015
8,2,7,EWR,ATL,-3.0,17.0,746,0,2015
8,11,2,DEN,PHL,-6.0,74.0,1558,1,2015
8,12,3,DFW,SAF,11.0,16.0,551,0,2015
8,13,4,ANC,DEN,1.0,8.0,2405,0,2015
8,25,2,DAL,MCI,-2.0,11.0,460,0,2015
8,12,3,IAH,DFW,0.0,19.0,224,0,2015
8,9,7,DFW,VPS,45.0,14.0,641,1,2015
8,18,2,ELP,IAH,12.0,17.0,667,1,2015
8,21,5,IAH,LAS,7.0,16.0,1222,0,2015
8,10,1,IAH,SNA,29.0,13.0,1346,0,2015
8,27,4,SDF,DFW,2.0,10.0,733,0,2015
8,8,6,MDW,DCA,11.0,8.0,601,0,2015
8,13,4,PBI,ATL,2.0,16.0,545,0,2015
8,19,3,CLT,ORD,1.0,17.0,599,0,2015
8,23,7,RSW,ATL,-1.0,10.0,515,0,2015
8,14,5,DFW,LFT,-6.0,13.0,351,0,2015
8,11,2,SEA,BLI,-5.0,11.0,93,0,2015
8,1,6,TPA,MCI,-6.0,8.0,1048,0,2015
8,7,5,STL,MSP,-14.0,9.0,448,0,2015
8,15,6,MSP,RHI,-7.0,16.0,190,0,2015
8,30,7,BOI,OAK,-8.0,9.0,512,0,2015
8,26,3,TPA,ATL,29.0,10.0,406,1,2015
8,17,1,DEN,PHX,-8.0,10.0,602,0,2015
8,1,6,JFK,SLC,6.0,25.0,1990,0,2015
8,15,6,EWR,SFO,138.0,17.0,2565,1,2015
8,3,1,MSP,PHX,-5.0,14.0,1276,0,2015
8,20,4,ATL,ROA,-3.0,16.0,357,0,2015
8,11,2,GSO,ATL,-5.0,11.0,306,0,2015
8,3,1,PHL,BOS,96.0,14.0,280,1,2015
8,6,4,DEN,PHX,-7.0,16.0,602,0,2015
8,5,3,BIS,MSP,14.0,14.0,386,0,2015
8,31,1,BUF,LGA,-11.0,11.0,292,0,2015
8,10,1,ORD,MSP,10.0,26.0,334,1,2015
8,17,1,ATL,IND,54.0,18.0,432,1,2015
8,16,7,AUS,PHL,-1.0,10.0,1430,0,2015
8,6,4,PIT,BNA,-3.0,11.0,462,0,2015
8,20,4,MSP,PHX,-1.0,10.0,1276,0,2015
8,8,6,LGA,TPA,9.0,29.0,1010,0,2015
8,24,1,CLT,TPA,-1.0,17.0,507,0,2015
8,28,5,SFO,LAS,11.0,9.0,414,0,2015
8,30,7,SLC,LAS,-5.0,17.0,368,0,2015
8,30,7,CLE,MSP,78.0,13.0,622,1,2015
8,20,4,BWI,CLE,-2.0,34.0,314,1,2015
8,13,4,SJC,SNA,-5.0,7.0,342,0,2015
8,20,4,SBA,SEA,111.0,9.0,908,1,2015
8,30,7,LAS,BNA,-3.0,12.0,1587,0,2015
8,5,3,ORD,LEX,-3.0,24.0,323,0,2015
8,2,7,SLC,PHX,6.0,14.0,507,0,2015
8,3,1,DCA,MSP,-10.0,10.0,931,0,2015
8,28,5,STL,TPA,-5.0,9.0,869,0,2015
8,24,1,MFR,SFO,0.0,18.0,329,0,2015
8,12,3,SFO,ORD,-2.0,15.0,1846,0,2015
8,11,2,BOS,PHL,44.0,50.0,280,1,2015
8,5,3,DFW,VPS,223.0,22.0,641,1,2015
8,14,5,LEX,DFW,90.0,11.0,785,1,2015
8,30,7,DFW,PDX,-9.0,13.0,1616,0,2015
8,12,3,LGA,ORD,-8.0,67.0,733,0,2015
8,21,5,MSP,DCA,-4.0,12.0,931,0,2015
8,30,7,IAH,LGA,11.0,14.0,1416,0,2015
8,12,3,SFO,IAH,19.0,17.0,1635,1,2015
8,19,3,DEN,LAX,9.0,13.0,862,0,2015
8,4,2,PDX,ANC,-6.0,21.0,1542,0,2015
8,2,7,MDW,SAT,3.0,10.0,1036,0,2015
8,9,7,BDL,BWI,43.0,8.0,283,1,2015
8,23,7,DTW,BOS,123.0,13.0,632,1,2015
8,9,7,DFW,SNA,1.0,20.0,1205,0,2015
8,26,3,MSY,DAL,-5.0,5.0,436,0,2015
8,25,2,DEN,PHX,-6.0,16.0,602,0,2015
8,26,3,ATL,PWM,-2.0,11.0,1027,0,2015
8,8,6,MCO,SLC,3.0,13.0,1931,0,2015
8,16,7,GSP,MDW,8.0,14.0,562,0,2015
8,8,6,PHX,DAL,45.0,10.0,879,1,2015
8,27,4,ORD,LNK,0.0,16.0,466,0,2015
8,31,1,MCI,MSP,35.0,12.0,393,1,2015
8,1,6,OMA,DEN,-4.0,10.0,472,0,2015
8,7,5,STL,ORD,-5.0,18.0,258,0,2015
8,8,6,ONT,LAS,-2.0,6.0,197,1,2015
8,4,2,SPI,DFW,-6.0,7.0,630,0,2015
8,17,1,LGA,BOS,-7.0,14.0,184,0,2015
8,5,3,SFO,JFK,-3.0,12.0,2586,0,2015
8,14,5,JFK,SFO,2.0,46.0,2586,0,2015
8,12,3,SFO,SNA,70.0,24.0,372,1,2015
8,6,4,JFK,LAX,-1.0,76.0,2475,1,2015
8,28,5,MKE,LAS,0.0,9.0,1524,0,2015
8,3,1,DTW,MDT,-2.0,26.0,371,0,2015
8,28,5,DEN,BWI,-2.0,11.0,1491,0,2015
8,31,1,AUS,SFO,86.0,9.0,1504,1,2015
8,20,4,ORF,IAH,92.0,10.0,1201,1,2015
8,4,2,LAX,OMA,243.0,11.0,1330,1,2015
8,10,1,LIT,ORD,55.0,17.0,552,1,2015
8,9,7,DEN,SFO,-3.0,12.0,967,0,2015
8,2,7,TPA,CMH,11.0,9.0,829,0,2015
8,18,2,LAX,ORD,7.0,24.0,1744,1,2015
8,3,1,DSM,DFW,-4.0,9.0,624,0,2015
8,4,2,PDX,PHX,2.0,15.0,1009,0,2015
8,7,5,ATL,LAS,75.0,16.0,1747,1,2015
8,24,1,ATL,CAK,-4.0,16.0,528,0,2015
8,23,7,CRP,HOU,-3.0,8.0,187,0,2015
8,3,1,ORD,EWR,-7.0,15.0,719,0,2015
8,8,6,PHX,BFL,31.0,10.0,425,1,2015
8,30,7,LAS,SFO,-8.0,12.0,414,0,2015
8,6,4,SFO,RNO,-4.0,39.0,192,0,2015
8,18,2,ATL,AGS,-4.0,11.0,143,0,2015
8,18,2,MSP,IND,-3.0,11.0,503,0,2015
8,19,3,DSM,PHX,9.0,9.0,1149,0,2015
8,23,7,SLC,LGB,-7.0,23.0,588,0,2015
8,18,2,FWA,ORD,15.0,8.0,157,0,2015
8,7,5,XNA,ORD,244.0,17.0,522,1,2015
8,10,1,SMF,PHX,-6.0,9.0,647,0,2015
8,15,6,PDX,SFO,-4.0,12.0,550,0,2015
8,1,6,LGA,ATL,-1.0,20.0,762,0,2015
8,3,1,CLT,ATL,-4.0,26.0,226,0,2015
8,29,6,HPN,ORD,-7.0,14.0,738,0,2015
8,28,5,SNA,DEN,-10.0,11.0,846,0,2015
8,2,7,ORD,IAH,-3.0,15.0,925,0,2015
8,14,5,DFW,ORD,-7.0,19.0,802,0,2015
8,2,7,DFW,LAS,-2.0,14.0,1055,0,2015
8,13,4,BET,ANC,-3.0,5.0,399,0,2015
8,2,7,HNL,SEA,-5.0,26.0,2677,0,2015
8,24,1,LGA,MSN,23.0,32.0,812,0,2015
8,4,2,DFW,DCA,11.0,11.0,1192,0,2015
8,1,6,PVD,TPA,0.0,7.0,1136,0,2015
8,12,3,AUS,PHX,-2.0,12.0,872,0,2015
8,26,3,ATL,SEA,-2.0,15.0,2182,0,2015
8,10,1,CHS,MDW,32.0,10.0,745,1,2015
8,23,7,SLC,SFO,45.0,16.0,599,1,2015
8,26,3,PDX,PHX,-1.0,8.0,1009,0,2015
8,10,1,JFK,SFO,-5.0,21.0,2586,0,2015
8,31,1,OAK,LAX,-2.0,10.0,337,0,2015
8,18,2,AMA,IAH,-5.0,13.0,517,0,2015
8,12,3,SAT,BNA,7.0,12.0,822,0,2015
8,28,5,PHX,LIT,-2.0,14.0,1136,0,2015
8,23,7,BOS,PHL,93.0,26.0,280,1,2015
8,6,4,PWM,ORD,-10.0,15.0,900,1,2015
8,30,7,MCO,HOU,-6.0,13.0,849,0,2015
8,1,6,ATL,PHL,0.0,27.0,666,0,2015
8,3,1,AUS,DFW,-6.0,6.0,190,0,2015
8,4,2,SFO,SMX,189.0,24.0,216,1,2015
8,29,6,LGA,ATL,-6.0,13.0,762,0,2015
8,6,4,XNA,ATL,13.0,11.0,589,1,2015
8,29,6,DFW,DRO,-21.0,17.0,674,0,2015
8,29,6,KOA,HNL,-5.0,9.0,163,0,2015
8,10,1,ALB,BWI,0.0,7.0,289,0,2015
8,31,1,MSP,PHX,-1.0,13.0,1276,0,2015
8,7,5,SAT,SFO,0.0,11.0,1482,0,2015
8,23,7,BOS,PHL,-7.0,16.0,280,0,2015
8,29,6,JNU,SEA,93.0,16.0,909,1,2015
8,8,6,DSM,MSP,-9.0,15.0,232,0,2015
8,29,6,EWR,RDU,-4.0,23.0,416,0,2015
8,6,4,BUR,LAS,92.0,8.0,223,1,2015
